ID,SourceText_lang,PvpFaction,SourceTypeEnum,SpellID
13340,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯裁缝（50）|n|cFFFFD200价格：|r30|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,267202
13341,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（1）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,267458
13342,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（1）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,267482
13343,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（1）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,267486
13344,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（1）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,267490
13345,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（10）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r28|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,267495
13346,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（60）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,268852
13347,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯附魔（60）|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,268852
13348,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（125）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,268878
13349,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯附魔（125）|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,268878
13350,|cFFFFD200商人出售：|r囤积者杰娜|n|cFFFFD200地区：|r沃顿|n|cFFFFD200阵营：|r沃顿奈 - 崇敬|n|cFFFFD200价格：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,2,268879
13351,|cFFFFD200商人出售：|r军需官阿尔考恩|n|cFFFFD200地区：|r德鲁斯瓦|n|cFFFFD200阵营：|r灰烬骑士团 - 崇敬|n|cFFFFD200价格：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,2,268879
13352,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（60）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,268894
13353,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯附魔（60）|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,268894
13354,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（125）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,268895
13355,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯附魔（125）|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,268895
13356,|cFFFFD200世界任务：|r产品订单：附魔武器 - 迅捷远航|n|cFFFFD200地区：|r德鲁斯瓦|n|n|cFFFFD200世界任务：|r产品订单：附魔武器 - 迅捷远航|n|cFFFFD200地区：|r沃顿,-1,1,268897
13357,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（60）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,268901
13358,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯附魔（60）|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,268901
13359,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（125）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,268902
13360,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯附魔（125）|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,268902
13361,|cFFFFD200商人出售：|r供给官莱佳|n|cFFFFD200地区：|r纳兹米尔|n|cFFFFD200阵营：|r塔兰吉远征队 - 崇敬|n|cFFFFD200价格：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,2,268903
13362,|cFFFFD200商人出售：|r供给官芙蕾|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200阵营：|r普罗德摩尔海军部 - 崇敬|n|cFFFFD200价格：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,2,268903
13363,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（60）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,268907
13364,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯附魔（60）|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,268907
13365,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（125）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,268908
13366,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯附魔（125）|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,268908
13367,|cFFFFD200商人出售：|r纳塔哈卡塔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200阵营：|r赞达拉帝国 - 崇敬|n|cFFFFD200价格：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,2,268909
13368,|cFFFFD200商人出售：|r莉莉安娜修女|n|cFFFFD200地区：|r斯托颂谷地|n|cFFFFD200阵营：|r风暴之末 - 崇敬|n|cFFFFD200价格：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,2,268909
13369,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（60）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,268913
13370,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯附魔（60）|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,268913
13371,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（125）|n|cFFFFD200训练师：|r女附魔师奎妮|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,268914
13372,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯附魔（125）|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,268914
13373,|cFFFFD200商人出售：|r纳塔哈卡塔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200阵营：|r赞达拉帝国 - 崇敬|n|cFFFFD200价格：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,2,268915
13374,|cFFFFD200商人出售：|r莉莉安娜修女|n|cFFFFD200地区：|r斯托颂谷地|n|cFFFFD200阵营：|r风暴之末 - 崇敬|n|cFFFFD200价格：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,2,268915
13375,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯裁缝（1）|n|cFFFFD200价格：|r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,268982
13376,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯裁缝（1）|n|cFFFFD200价格：|r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,268982
13377,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯裁缝（50）|n|cFFFFD200价格：|r30|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,268983
13378,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯裁缝（50）|n|cFFFFD200价格：|r30|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,268983
13379,|cFFFFD200专业技能：|r争霸艾泽拉斯锻造（50）|n|cFFFFD200训练师：|r掌炉者扎克阿尔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,269064
13380,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯锻造（50）|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,269064
13381,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯铭文（25）|n|cFFFFD200价格：|r28|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,269065
13382,|cFFFFD200专业技能：|r争霸艾泽拉斯铭文（25）|n|cFFFFD200训练师：|r佐伊·墨轮|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r28|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,269065
13383,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯工程学（85）|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,269123
13384,|cFFFFD200专业技能：|r争霸艾泽拉斯工程学（85）|n|cFFFFD200训练师：|r蕾拉·伊文基尔|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,269123
13385,|cFFFFD200专业技能：|r争霸艾泽拉斯锻造（75）|n|cFFFFD200训练师：|r掌炉者扎克阿尔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,269421
13386,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯锻造（75）|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,269421
13387,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269422
13388,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269422
13389,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269423
13390,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269423
13391,|cFFFFD200专业技能：|r争霸艾泽拉斯锻造（95）|n|cFFFFD200训练师：|r掌炉者扎克阿尔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r42|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,3,269424
13392,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯锻造（95）|n|cFFFFD200价格：|r42|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,269424
13393,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269425
13394,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269425
13395,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269426
13396,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269426
13397,|cFFFFD200专业技能：|r争霸艾泽拉斯锻造（105）|n|cFFFFD200训练师：|r掌炉者扎克阿尔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r45|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,269444
13398,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯锻造（105）|n|cFFFFD200价格：|r45|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,269444
13399,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269446
13400,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269446
13401,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269447
13402,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269447
13403,|cFFFFD200专业技能：|r争霸艾泽拉斯锻造（95）|n|cFFFFD200训练师：|r掌炉者扎克阿尔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r42|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,3,269448
13404,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯锻造（95）|n|cFFFFD200价格：|r42|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,269448
13405,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269449
13406,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269449
13407,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269450
13408,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269450
13409,|cFFFFD200专业技能：|r争霸艾泽拉斯锻造（75）|n|cFFFFD200训练师：|r掌炉者扎克阿尔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,269451
13410,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯锻造（75）|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,269451
13411,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269452
13412,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269452
13413,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269453
13414,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269453
13415,|cFFFFD200专业技能：|r争霸艾泽拉斯锻造（95）|n|cFFFFD200训练师：|r掌炉者扎克阿尔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r42|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,0,3,269458
13416,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯锻造（95）|n|cFFFFD200价格：|r42|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,269458
13417,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269459
13418,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269459
13419,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269460
13420,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269460
13421,|cFFFFD200专业技能：|r争霸艾泽拉斯锻造（75）|n|cFFFFD200训练师：|r掌炉者扎克阿尔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,269464
13422,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯锻造（75）|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,269464
13423,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269465
13424,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269465
13425,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269466
13426,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269466
13427,|cFFFFD200专业技能：|r争霸艾泽拉斯锻造（105）|n|cFFFFD200训练师：|r掌炉者扎克阿尔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r45|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,269470
13428,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯锻造（105）|n|cFFFFD200价格：|r45|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,269470
13429,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269471
13430,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269471
13431,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269472
13432,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269472
13433,|cFFFFD200专业技能：|r争霸艾泽拉斯锻造（75）|n|cFFFFD200训练师：|r掌炉者扎克阿尔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,269476
13434,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯锻造（75）|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,269476
13435,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269477
13436,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269477
13437,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269478
13438,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269478
13439,|cFFFFD200专业技能：|r争霸艾泽拉斯锻造（105）|n|cFFFFD200训练师：|r掌炉者扎克阿尔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r45|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,269479
13440,|cFFFFD200专业技能训练师：|r争霸艾泽拉斯锻造（105）|n|cFFFFD200价格：|r45|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,269479
13441,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269480
13442,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269480
13443,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269481
13444,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269481
13445,|cFFFFD200专业技能：|r争霸艾泽拉斯制皮（85）|n|cFFFFD200训练师：|r赞约|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,269516
13446,|cFFFFD200专业技能：|r争霸艾泽拉斯制皮（85）|n|cFFFFD200训练师：|r卡桑德拉·布莱诺|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r35|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,269516
13447,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269517
13448,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269517
13449,|cFFFFD200商人出售：|r奥兹格罗姆·狂牙|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,0,2,269518
13450,|cFFFFD200商人出售：|r利丹·古斯塔夫|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,1,2,269518
