ID,Directory,MapName_lang,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse[0],Corpse[1],MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,NavigationMaxDistance,Flags[0],Flags[1],Flags[2]
2275,2275,萧然谷,,,,,0,0,1,0,7,0,577,-1,-1,870,0,1,-1,0,12,0,3073643,0,276840029,134480144,0
2276,2276,玛卓克萨斯浮空城,,,,,0,0,3,0,8,0,576,-1,-1,-1,0,1,-1,0,12,0,0,0,3585,134479872,0
2277,2277,9.0 SpawnedMO - Maldraxxus Necropolis [WMO],,,,,0,0,4,0,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3074450,0,3585,134479872,0
2278,2278,雷文德斯场景战役,,,,,0,0,1,5,8,0,579,-1,2222,2222,0,1,-1,0,12,0,3074621,0,-2001723811,134218768,0
2282,2282,黑石深渊 - 宠物地下城,,,,,0,0,1,5,0,0,103,-1,-1,-1,0,1,-1,0,12,0,3083220,0,8396381,134218768,0
2284,2284,赤红深渊,,,,,0,0,1,1,8,0,578,1320,-1,-1,0,1,-1,0,12,0,3085318,0,10493533,671352368,0
2285,2285,晋升高塔,,,,,0,0,1,1,8,0,582,720,-1,-1,0,1,-1,0,12,0,3095438,0,10493533,671352368,0
2286,2286,通灵战潮,,,,,0,0,1,1,8,0,581,1320,-1,-1,0,1,-1,0,12,0,3095985,0,10493533,671351344,0
2287,2287,赎罪大厅,,,,,0,0,1,1,8,0,588,720,-1,-1,0,1,-1,0,12,0,3095986,0,10493533,671352368,0
2289,2289,凋魂之殇,,,,,0,0,1,1,8,0,580,1320,-1,2222,0,1,-1,0,12,0,3095988,0,-2136990115,671875632,0
2290,2290,塞兹仙林的迷雾,,,,,0,0,1,1,8,0,586,600,-1,-1,0,1,-1,0,12,0,3095989,0,10493533,671351344,0
2291,2291,彼界,,,,,0,0,1,1,8,0,585,1320,-1,-1,0,1,-1,0,12,0,3095990,0,10493533,671876656,0
2293,2293,伤逝剧场,,,,,0,0,1,1,8,0,587,720,-1,2222,0,1,-1,0,12,0,3153861,0,10493533,671352368,0
2294,2294,[NOT USED] Realm,,,,,0,0,1,1,8,0,209,1320,-1,2222,0,1,-1,0,12,0,3171088,0,8396381,134480432,0
2296,2296,纳斯利亚堡,,,,,0,0,1,2,8,0,579,-1,-1,-1,0,1,-1,0,12,0,3177686,0,144711261,671352336,0
2297,2297,Icecrown Citadel (8.3),,,,,0,0,1,0,7,0,250,-1,-1,-1,0,1,-1,0,12,0,3182457,0,8396381,134480916,0
2299,2299,伊瑟拉的幻像场景战役,,,,,0,0,1,5,8,0,0,-1,1220,1220,0,1,-1,0,12,0,3191785,0,8396381,134218768,0
2300,2300,Redridge - 9xp Bastion,,,,,0,0,1,5,8,0,4,-1,0,0,0,1,-1,0,12,804940,3204638,0,7773,134479920,0
2303,2303,炽蓝仙野地图场景战役,,,,,0,0,1,5,8,0,576,-1,2222,2222,0,1,-1,0,12,0,3221063,0,11542109,142607376,0
2304,2304,炽蓝仙野泰兰德终幕场景战役,,,,,0,0,1,5,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3221150,0,9444957,134218768,0
2305,2305,晋升堡垒场景战役,,,,,0,0,1,5,8,0,576,-1,-1,2222,0,1,-1,0,12,0,3222064,0,142622301,134480016,0
2308,2308,晋升堡垒月夜战神终幕 - 炽蓝仙野盟约场景战役,,,,,0,0,1,5,0,0,576,-1,-1,-1,0,1,-1,0,12,0,3257394,0,11542109,134218768,0
2309,2309,交通：托加斯特桥平台升降梯,,,,,0,0,3,0,8,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479880,0
2354,2354,炽蓝仙野盟约第二章场景战役,,,,,0,0,1,5,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3306844,0,9444957,134218768,0
2355,2355,通灵战潮（交通）,,,,,0,0,3,0,8,0,581,-1,2286,2286,0,1,-1,0,12,0,0,0,3585,134479888,0
2356,2356,纳斯利亚堡场景战役,,,,,0,0,1,5,8,0,579,-1,-1,-1,0,1,-1,0,12,0,3307710,0,144711261,134481424,0
2360,2360,堕罪堡场景战役,,,,,0,0,1,5,8,0,579,-1,-1,2222,0,1,-1,0,12,0,3386514,0,-2004869539,134218768,0
2362,2362,玛卓克萨斯盟约终幕场景战役,,,,,0,0,1,5,8,0,576,-1,-1,2222,0,1,-1,0,12,0,3446043,0,8396381,134218768,0
2363,2363,9.0 - Ardenweald - Garden - Queen's Conservatory,,,,,0,0,1,5,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3449943,0,8396381,134218768,0
2364,2364,噬渊,,,,,0,0,1,0,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3458581,0,11542109,142607376,0
2365,2365,9.0 Maw - Torghast - 9Maw_Bridge_SmallPlatform01,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,0,0,3478068,0,3585,134479872,0
2366,2366,9.0 Maw - Torghast - 9Maw_Zone_WallTurret01,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,0,0,3478069,0,3585,134479872,0
2367,2367,9.0 Maw - Torghast - 9Maw_Bridge_Straight03,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,0,0,3482348,0,3585,134479872,0
2368,2368,玛卓克萨斯掮灵岛屿,,,,,0,0,1,0,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3493361,0,8396381,134218768,0
2369,2369,9.0 NPE - Horde - Starter Transport Ship - (STM),,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,3585,134479872,0
2370,2370,玛卓克萨斯竞技场,,,,,0,0,1,0,8,0,576,-1,-1,2222,0,1,-1,0,12,0,3505090,0,8396381,134218768,0
2371,2371,炽蓝仙野盟约终幕德鲁斯特场景战役,,,,,0,0,1,5,8,0,576,-1,-1,2222,0,1,-1,0,12,0,3505789,0,-2139087267,134218768,0
2373,2373,苍穹斗域,,,,,0,0,1,4,8,0,583,570,-1,-1,0,1,-1,0,12,0,3534288,0,8396381,134218768,0
2374,2374,扎雷殁提斯,,,,,0,0,1,0,8,0,593,-1,-1,-1,0,1,-1,0,11,0,3546386,0,8404573,671089680,0
2375,2375,9.0 Bastion Arena - Path of Ascension,,,,,0,0,1,5,8,0,583,720,-1,-1,0,1,-1,0,12,0,3557117,0,8396381,1207960592,0
2439,2439,彼界,,,,,0,0,1,0,8,0,585,1320,-1,-1,0,1,-1,0,12,0,3643212,0,8396381,1040,0
2441,2441,塔扎维什，帷纱集市,,,,,0,0,1,1,8,0,592,720,-1,-1,0,1,-1,0,0,0,3649248,0,8396381,788016,0
2444,2444,巨龙群岛,,,,,0,0,1,0,9,0,603,-1,-1,-1,0,1,-1,0,11,4763832,3694921,1600,160448093,134218768,140
2450,2450,统御圣所,,,,,0,0,1,2,8,0,591,720,-1,-1,0,1,-1,0,12,0,3753685,0,144711261,671352336,0
2451,2451,奥达曼：提尔的遗产,,,,,0,0,1,1,9,0,597,-1,-1,-1,0,1,-1,0,12,0,3760927,0,143662685,33808,0
2453,2453,托加斯特,,,,,0,0,1,0,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3777022,0,8396381,263184,0
2454,2454,查拉雷克洞窟,,,,,0,0,1,0,9,0,603,-1,-1,-1,0,1,-1,0,12,0,3846618,0,25173597,134218768,140
2456,2456,噬渊,,,,,0,0,1,0,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3889778,0,145759837,679478288,0
2464,2464,炽蓝仙野之战,,,,,0,0,1,5,8,0,576,-1,-1,2222,0,1,-1,0,12,0,3994581,0,-2139087267,134218768,0
2465,2465,9.1 Andorhal - Kyrian Chapter Scenario,,,,,0,0,1,5,8,0,4,-1,-1,0,0,1,-1,0,12,804940,3995304,0,7773,134479920,0
2469,2469,托加斯特,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,12,0,3996660,0,3585,262144,0
2471,2471,托加斯特,,,,,0,0,1,5,8,0,576,-1,-1,2453,0,1,-1,0,12,0,4001186,0,142614109,263184,0
2472,2472,苍穹要塞,,,,,0,0,1,0,8,0,415,-1,-1,-1,0,1,-1,0,12,0,4004601,0,679485021,262144,0
2481,2481,初诞者圣墓,,,,,0,0,1,2,8,0,595,-1,-1,-1,0,1,-1,0,11,0,4062863,0,142614109,134481680,0
2482,2482,忠诚之泉,,,,,0,0,1,0,8,0,582,720,-1,-1,0,1,-1,0,12,0,4066524,0,8396381,1040,0
2485,2485,托加斯特,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,12,0,4182236,0,3585,262144,0
2486,2486,托加斯特,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,12,0,4182237,0,3585,262144,0
2487,2487,托加斯特,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,12,0,4182238,0,3585,262144,0
2488,2488,托加斯特,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,12,0,4182239,0,3585,262144,0
2489,2489,托加斯特,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,12,0,4182240,0,3585,262144,0
2490,2490,托加斯特,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,12,0,4182241,0,3585,262144,0
2504,2504,兵主之途,,,,,0,0,1,5,8,0,576,-1,-1,-1,0,1,-1,0,0,0,4224064,0,8396381,1040,0
2509,2509,玛卓克萨斯角斗场,,,,,0,0,1,4,8,0,594,-1,-1,-1,0,1,-1,0,12,0,4250317,0,8396381,786432,0
2511,2511,迷阵竞技场,,,,,0,0,1,4,8,0,596,720,-1,-1,0,1,-1,0,11,0,4269073,0,8396381,1040,0
2512,2512,宏时冒险,,,,,0,0,1,0,9,0,603,-1,-1,-1,0,1,-1,0,12,0,4269080,0,25173597,1040,0
2515,2515,碧蓝魔馆,,,,,0,0,1,1,9,0,598,-1,-1,2444,0,1,-1,0,12,0,4278714,0,-2139087267,671875632,0
2516,2516,诺库德阻击战,,,,,0,0,1,1,9,0,604,720,-1,2444,0,1,-1,0,12,0,4284073,0,-2003812771,33808,0
2518,2518,老贝弗,,,,,0,0,3,0,9,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,1553,262144,0
2519,2519,奈萨鲁斯,,,,,0,0,1,1,9,0,605,600,-1,-1,0,1,-1,0,12,0,4289128,0,144711261,671384112,0
2520,2520,蕨皮山谷,,,,,0,0,1,1,9,0,606,-1,-1,2444,0,1,-1,0,11,0,4289164,0,143670877,671122448,0
2521,2521,红玉新生法池,,,,,0,0,1,1,9,0,600,-1,-1,2444,0,1,-1,0,12,0,4289279,0,142622301,33808,4
2522,2522,化身巨龙牢窟,,,,,0,0,1,2,9,0,602,-1,-1,-1,0,1,-1,0,12,0,4289702,0,8396381,1040,0
2523,2523,抗争龙鳞号,,,,,0,0,3,0,9,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,1553,262144,0
2524,2524,粗犷龙鳞号,,,,,0,0,3,0,9,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,1553,262144,0
2526,2526,艾杰斯亚学院,,,,,0,0,1,1,9,0,599,-1,-1,2444,0,1,-1,0,12,0,4290605,0,142622301,34064,4
2527,2527,注能大厅,,,,,0,0,1,1,9,0,601,720,-1,-1,0,1,-1,0,12,0,4290690,0,142622301,33808,0
2529,2529,年轻的贝尔沃,,,,,0,0,3,0,9,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,1553,262144,0
2532,2532,洛丹伦废墟,,,,,0,0,1,0,8,0,4,-1,-1,0,0,1,-1,0,12,0,4395716,0,8396381,1040,0
2534,2534,10.0 Dragon Isles -  Black Dragon Citadel - Narrative Version,,,,,0,0,1,0,9,0,603,-1,-1,2444,0,1,-1,0,12,0,4485109,0,143670877,134218768,0
2547,2547,迷阵竞技场,,,,,0,0,1,4,8,0,596,720,-1,-1,0,1,-1,0,11,0,4536896,0,8396381,1040,0
2548,2548,翡翠梦境,,,,,0,0,1,0,9,0,612,-1,-1,-1,0,1,-1,0,12,0,4540375,0,428883549,134219024,132
2549,2549,阿梅达希尔，梦境之愿,,,,,0,0,1,2,9,0,614,-1,-1,-1,0,1,-1,0,12,0,4540377,0,26230365,134218768,0
2556,2556,翡翠梦境之路,,,,,0,0,1,5,9,0,418,0,-1,-1,0,1,-1,0,12,0,4541813,0,8404573,134480912,0
2559,2559,暗影国度,,,,,0,0,1,2,8,0,576,-1,-1,-1,0,1,-1,0,12,0,4550305,0,144711261,671352336,0
2563,2563,诺库顿试炼场,,,,,0,0,1,4,9,0,607,-1,-1,-1,0,1,-1,0,12,0,4579690,0,8396381,1040,0
2569,2569,亚贝鲁斯，焰影熔炉,,,,,0,0,1,2,9,0,609,-1,-1,-1,0,1,-1,0,12,0,4636233,0,-2139087267,1040,0
2570,2570,10.0 The Forbidden Reach (Child of 2444),,,,,0,0,1,0,8,0,603,-1,-1,2444,0,1,-1,0,12,0,4637866,0,143933021,134218768,8
2573,2573,失落的阿威罗,,,,,0,0,3,0,9,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,1553,262144,0
2574,2574,巨龙群岛,,,,,0,0,1,2,9,0,411,-1,-1,-1,0,1,-1,0,12,0,4668131,0,144711261,671352336,0
2576,2576,Sully Test Space,,,,,0,0,1,0,9,0,205,-1,-1,-1,0,1,-1,0,12,0,4676136,0,8404575,1040,0
2579,2579,永恒黎明,,,,,0,0,1,1,9,0,611,-1,-1,-1,0,1,-1,0,12,0,4693253,0,142622301,1040,0
2582,2582,奥特兰克山谷,,,,,0,0,1,5,0,0,104,-1,-1,-1,0,1,-1,0,12,0,4748811,0,8396381,1040,0
2583,2583,提尔之陨场景战役,,,,,0,0,1,5,9,0,603,-1,-1,0,0,1,-1,0,12,0,4757755,0,8396381,134218768,0
2586,2586,10.1.5 Time Rifts - Murloc (Azmerloth),,,,,0,0,1,5,9,0,212,-1,571,571,0,1,-1,0,12,0,4862221,0,26230365,134218768,12
2587,2587,10.1.5 Time Rifts - Robot (A.Z.E.R.O.T.H.),,,,,0,0,1,5,9,0,212,-1,-1,-1,0,1,-1,0,12,0,4862222,0,25173597,1024,0
2590,2590,碧蓝魔馆,,,,,0,0,1,5,9,0,598,-1,-1,-1,0,1,-1,0,12,0,4885845,0,-2002772387,537690672,0
2593,2593,10.1.5 Time Rifts - Black Empire (Azq'roth),,,,,0,0,1,5,9,0,212,-1,-1,-1,0,1,-1,0,12,0,4899338,0,25173597,1040,16
2594,2594,10.1.5 Time Rifts - Argus Raid UNUSED,,,,,0,0,1,1,9,0,209,-1,-1,-1,0,1,-1,0,12,0,4899339,0,8396381,1040,0
2595,2595,10.1.5 Time Rifts - Demon (Azewrath),,,,,0,0,1,5,9,0,212,-1,-1,-1,0,1,-1,0,12,0,4899340,0,25173597,1040,0
2597,2597,10.1 Zaralek Caverns - Chapter 1 Scenario,,,,,0,0,1,5,9,0,603,-1,2454,2454,0,1,-1,0,12,0,4910820,0,8396381,134218768,0
2600,2600,10.1 Zaralek Caverns - Chapter 6 Scenario,,,,,0,0,1,5,9,0,609,-1,-1,-1,0,1,-1,0,12,0,4911025,0,8396381,1040,0
2614,2614,[DNT] DELETE,,,,,-7522.527,-1233.0415,2,5,9,0,603,-1,-1,-1,0,1,0,10,12,0,4953583,0,8396353,134218768,0
2616,2616,兹斯克拉宝库,,,,,0,0,4,0,9,0,0,-1,-1,-1,0,1,-1,0,12,0,4955706,0,3585,262144,0
2625,2625,死亡之翼的绝命时刻,,,,,0,0,1,5,9,0,603,-1,-1,-1,0,1,-1,0,0,0,5003819,0,7773,134479880,0
2634,2634,10.1.5 Time Rifts - HvA (The Warlands),,,,,0,0,1,5,9,0,212,-1,1642,1642,0,1,-1,0,12,0,5096986,0,159399517,134218768,0
2635,2635,10.1.5 Time Rifts - Titan (Ulderoth),,,,,0,0,1,5,9,0,212,-1,-1,-1,0,1,-1,0,12,0,5104091,0,159399517,1040,0
2636,2636,巨龙群岛,,,,,0,0,1,0,9,0,603,-1,-1,-1,0,1,-1,0,12,4763832,5105540,1600,160448095,1040,12
2637,2637,巨龙群岛,,,,,0,0,1,0,9,0,603,-1,-1,2444,0,1,-1,0,12,4763832,5105580,1600,160448093,134218768,12
2639,2639,10.1.5 Time Rifts - Scourge (Azmourne),,,,,0,0,1,5,9,0,212,-1,-1,-1,0,1,-1,0,12,0,5141708,0,25173597,1040,0
2644,2644,10.2.0 - Halls of Valor - Misfit Dragons,,,,,0,0,1,5,9,0,415,-1,-1,-1,0,1,-1,0,12,0,5161954,0,8396381,134480400,16
2645,2645,10.1.5 Scarlet Monastery - Headless Horseman Revamp,,,,,0,0,1,1,9,0,333,-1,-1,-1,0,1,-1,0,12,0,5169538,0,9444957,262144,0
2653,2653,10.2 Scenario,,,,,0,0,1,5,9,0,609,-1,-1,-1,0,1,-1,0,12,0,5227216,0,8396381,1040,0
2654,2654,10.2. Nighthold,,,,,0,0,1,5,9,0,412,-1,-1,-1,0,1,-1,0,12,0,5228679,0,8396381,1040,32
2666,2666,阿梅达希尔,,,,,0,0,1,0,9,0,603,-1,2444,-1,0,1,-1,0,12,4763832,5339421,1600,160579165,1040,156
2668,2668,10.1.7 Tyr Scenario - Black Empire,,,,,0,0,1,0,9,0,212,-1,-1,-1,0,1,-1,0,12,0,5347738,0,25173597,1040,16
2678,2678,时间流（永恒黎明户外）,,,,,0,0,1,0,9,0,611,-1,-1,-1,0,1,-1,0,12,0,5359714,0,142622301,1040,16
