OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
,,,85222,382144,0,0,0
,,,85223,199786,0,0,0
,,,85224,381244,0,0,0
,,,85225,378749,0,0,0
,,,85226,380154,0,0,0
,,,85227,56377,0,0,0
,,,85228,379049,0,0,0
,,,85229,278309,0,0,0
,,,85230,112965,0,0,0
,,,85231,12982,0,0,0
,,,85232,378919,0,0,0
,,,85233,205027,0,0,0
,,,85234,379993,0,0,0
,,,85235,385167,0,0,0
,,,85236,236662,0,0,0
,,,85237,381706,0,0,0
,,,85238,12472,0,0,0
,,,85239,378406,0,0,0
,,,85240,205024,0,0,0
,,,85241,205024,0,0,0
,,,85242,417489,0,0,0
,,,85243,190356,0,0,0
,,,85244,30455,0,0,0
,,,85245,84714,0,0,0
,,,85246,44614,0,0,0
,,,85247,190447,0,0,0
,,,85248,205030,0,0,0
,,,85249,205030,0,0,0
,,,85250,378198,0,0,0
,,,85251,153595,0,0,0
,,,85252,378947,0,0,0
,,,85253,378448,0,0,0
,可能需要调整来代替极寒之风。,,85254,382110,0,0,0
,,,85255,416719,0,0,0
,,,85256,153561,0,0,0
,,,85257,416715,0,0,0
,把活动炸弹添加到法术说明,,85258,383665,0,0,0
,,,85259,205029,0,0,0
,代替,,85260,416094,0,0,0
,,,85261,343230,0,0,0
,,,85262,205037,0,0,0
,,,85263,44457,0,0,0
,,,85264,383391,0,0,0
,,,85265,205023,0,0,0
,,,85266,384033,0,0,0
,,,85267,384033,0,0,0
,,,85268,155148,0,0,0
,,,85269,383476,0,0,0
,,,85270,203275,0,0,0
,,,85271,383659,0,0,0
,,,85272,383967,0,0,0
,,,85273,383489,0,0,0
,,,85274,383634,0,0,0
,,,85275,383669,0,0,0
,,,85276,383886,0,0,0
,,,85277,416714,0,0,0
,,,85278,190319,0,0,0
,,,85279,383499,0,0,0
,,,85280,383810,0,0,0
,,,85281,343222,0,0,0
,,,85282,383604,0,0,0
,,,85283,269644,0,0,0
,,,85284,2948,0,0,0
,,,85285,108853,0,319836,0
,,,85286,11366,0,0,0
,,,85287,157642,0,0,0
,,,85288,257541,0,0,0
,,,85289,387044,0,0,0
,,,85290,117216,0,0,0
,,不死鸟之焰和龙息术总是爆击，而且龙息术可以提供炽热连击。,85291,235870,0,0,0
,,,85292,342344,0,0,0
,,,85293,157980,0,0,0
,,,85294,383676,0,0,0
,,,85295,384060,0,0,0
,,,85296,321420,0,0,0
,把它提高到3来进行升级。,,85297,236628,0,0,0
,,,85298,383782,0,0,0
,,,85299,236457,0,0,0
,,,85300,321752,0,0,0
,,,85301,414379,0,0,0
,,,85302,365350,0,0,0
法力专家,,,85303,321526,0,0,0
,,,85304,321745,0,0,0
,,,85305,321507,0,0,0
,,,85306,384581,0,0,0
,,,85307,376103,0,0,0
,,,85308,384683,0,0,0
,,,85309,44425,0,0,0
,,,85310,5143,0,0,0
,,,85311,153626,0,0,0
,,,85312,383661,0,0,0
,,,85313,384651,0,0,0
,,,87373,375012,0,0,0
,,,87374,376359,0,0,0
,,,87375,373586,0,0,0
,,,87376,383366,0,0,0
,,,87377,383363,0,0,0
,,,87378,383359,0,0,0
,,,87379,376777,0,0,0
,,,87380,377967,0,0,0
,,,87381,377922,4640478,0,0
,,,87382,377940,0,0,0
,,,87383,377921,4640487,0,0
,,,87384,381871,0,0,0
,,,87385,381870,0,0,0
,,,87386,378970,0,0,0
,,,87387,377939,0,0,0
,,,87388,384824,0,0,0
,,,87389,378409,0,0,0
,,,87390,377920,4640488,0,0
,,,87391,378967,0,0,0
,,,87392,377964,0,0,0
,,,87393,377938,0,0,0
,,魔法支援制作速度提高$ev1%。|n|n学习制作和使用$@spellname391202成品材料，在制作魔法支援附魔时提升技能。,87394,391202,0,0,0
,,制作魔法支援附魔时，+$ev1 $en1。,87395,0,0,0,0
,,学习制作$@spellname389417。,87396,389417,0,0,0
,,制作魔法支援附魔时，+$ev1 $en1。,87397,0,0,0,0
,,制作魔法支援附魔时，+$ev1 $en1。,87398,0,0,0,0
,,制作魔法支援附魔时，+$ev1 $en1。,87399,0,0,0,0
,,学习制作$@spellname389410。,87400,389410,0,0,0
魔法支援,,学习提升主要战斗能力，制作胸甲和戒指的附魔时提升技能。每有一点此专精，获得+$ev1 $en1。,87401,0,2000856,0,0
,,艺术制作速度提高$ev1%。|n|n学习制作和使用$@spellname391202成品材料，在制作艺术附魔时提升技能。,87402,391202,0,0,0
,,制作艺术附魔时，+$ev1 $en1。,87403,0,0,0,0
,,制作艺术附魔时，+$ev1 $en1。,87404,0,0,0,0
,,学习制作$@spellname389530。,87405,389530,0,0,0
,,制作艺术附魔时，+$ev1 $en1。,87406,0,0,0,0
,,制作艺术附魔时，+$ev1 $en1。,87407,0,0,0,0
,,学习制作$@spellname389519。,87408,389519,0,0,0
艺术,,成为制作艺术附魔的专家，为专业工具制作附魔时提升技能。每有一点此专精，获得+$ev1 $en1。,87409,0,1278390,0,0
,,适性制作速度提高$ev1%。|n|n学习制作和使用$@spellname391202成品材料，在制作适性附魔时提升技能。,87410,391202,0,0,0
,,制作适性附魔时，+$ev1 $en1。,87411,0,0,0,0
,,学习制作$@spellname389304。,87412,389304,0,0,0
,,制作适性附魔时，+$ev1 $en1。,87413,0,0,0,0
,,学习制作$@spellname389303。,87414,389303,0,0,0
,,制作适性附魔时，+$ev1 $en1。,87415,0,0,0,0
,,学习制作$@spellname389301。,87416,389301,0,0,0
适性,,成为制作适性附魔的专家，为护腕和披风制作附魔时提升技能。每有一点此专精，获得+$ev1 $en1。,87417,0,237017,0,0
,,制作材料操纵附魔时，+$ev1 $en1。|n|n学习最终副专精。,87418,0,0,0,0
,,制作材料操纵附魔时，+$ev1 $en1。,87419,0,0,0,0
,,制作材料操纵附魔时，+$ev1 $en1。,87420,0,0,0,0
,,学习你选择的一个副专精。,87421,0,0,0,0
,,制作材料操纵附魔时，+$ev1 $en1。,87422,0,0,0,0
,,制作材料操纵附魔时，+$ev1 $en1。,87423,0,0,0,0
,,学习你选择的一个副专精。,87424,0,0,0,0
,,制作材料操纵附魔时，+$ev1 $en1。,87425,0,0,0,0
,,制作材料操纵附魔时，+$ev1 $en1。,87426,0,0,0,0
材料操纵,,提升你改造装备来满足你的各种需要的能力，为护腕、胸甲、披风和专业工具制作附魔时提升技能。每有一点此专精，获得+$ev1 $en1。,87427,0,1379180,0,0
,,学习制作和使用$@spellname391202成品材料，在制作飘扬附魔时提升技能。,87428,391202,0,0,0
,,制作飘扬附魔时，+$ev1 $en1。,87429,0,0,0,0
,,学习制作$@spellname389558。,87430,389558,0,0,0
飘扬,,学习引导你附魔里的气流，制作利用活力之气或觉醒之气的附魔时提升技能。每有一点此专精，获得+$ev1 $en1。,87431,0,4554434,0,0
,,学习制作和使用$@spellname391202成品材料，在制作凝冰附魔时提升技能。,87432,391202,0,0,0
,,制作凝冰附魔时，+$ev1 $en1。,87433,0,0,0,0
,,学习制作$@spellname389551。,87434,389551,0,0,0
凝冰,,学习聚集你附魔里的冰霜，制作利用活力之霜或觉醒之霜的附魔时提升技能。每有一点此专精，获得+$ev1 $en1。,87435,0,4554439,0,0
,,学习制作和使用$@spellname391202成品材料，在制作睿智附魔时提升技能。,87436,391202,0,0,0
,,制作睿智附魔时，+$ev1 $en1。,87437,0,0,0,0
,,学习制作$@spellname389550。,87438,389550,0,0,0
睿智,,学习唤起你附魔里的泰坦之力，制作利用活力秩序或觉醒秩序的附魔时，提升技能。每有一点此专精，获得+$ev1 $en1。,87439,0,4554442,0,0
,,学习制作和使用$@spellname391202成品材料，在制作土地附魔时提升技能。,87440,391202,0,0,0
,,制作土地附魔时，+$ev1 $en1。,87441,0,0,0,0
,,学习制作$@spellname389549。,87442,389549,0,0,0
土地,,学习绑定你附魔里的土地，制作利用活力之土或觉醒之土的附魔时提升技能。每有一点此专精，获得+$ev1 $en1。,87443,0,4554437,0,0
,,学习制作和使用$@spellname391202成品材料，在制作燃烧附魔时提升技能。,87444,391202,0,0,0
,,制作燃烧附魔时，+$ev1 $en1。,87445,0,0,0,0
,,学习制作$@spellname389547。,87446,389547,0,0,0
燃烧,,学习控制你附魔里的火焰，制作利用活力之火或觉醒之火的附魔时提升技能。每有一点此专精，获得+$ev1 $en1。,87447,0,4554438,0,0
,,原始附魔制作速度提高$ev1%。 |n|n学习最终副专精。,87448,0,0,0,0
,,制作原始附魔时，+$ev1 $en1。,87449,0,0,0,0
,,制作原始附魔时，+$ev1 $en1。,87450,0,0,0,0
,,学习你选择的一个副专精。,87451,0,0,0,0
,,制作原始附魔时，+$ev1 $en1。,87452,0,0,0,0
,,制作原始附魔时，+$ev1 $en1。,87453,0,0,0,0
,,学习你选择的一个副专精。,87454,0,0,0,0
,,制作原始附魔时，+$ev1 $en1。,87455,0,0,0,0
,,学习你选择的一个副专精。,87456,0,0,0,0
,,制作原始附魔时，+$ev1 $en1。,87457,0,0,0,0
,,学习你选择的一个副专精。,87458,0,0,0,0
原始,,学习驾驭巨龙群岛的原始元素，制作利用活力元素或觉醒元素的附魔时提升技能。每有一点此专精，获得+$ev1 $en1。,87459,0,4392927,0,0
,,制作附魔时，+$ev1 $en1 和 +$ev2 $en2。,87460,0,0,0,0
,,制作附魔时，+$ev1 $en1。|n|n附魔制作的速度提高$ev2%。,87461,0,0,0,0
,,学习最终副专精。,87462,0,0,0,0
,,制作附魔时，+$ev1 $en1。,87463,0,0,0,0
,,学习你选择的一个副专精。,87464,0,0,0,0
,,制作附魔时，+$ev1 $en1。,87465,0,0,0,0
,,制作附魔时，+$ev1 $en1。,87466,0,0,0,0
附魔,,提升对魔法属性及其应用的理解能力，制作附魔时提升技能。每有一点此专精，获得+$ev1 $en1。,87467,0,4549112,0,0
魔法支援,,,87468,0,2000856,0,0
艺术,,,87469,0,1278390,0,0
适性,,,87470,0,237017,0,0
材料操纵,,,87471,0,1379180,0,0
飘扬,,,87472,0,4554434,0,0
凝冰,,,87473,0,4554439,0,0
睿智,,,87474,0,4554442,0,0
土地,,,87475,0,4554437,0,0
燃烧,,,87476,0,4554438,0,0
原始,,,87477,0,4392927,0,0
附魔,,专精于用强大的魔法效果对装备进行附魔。,87478,0,4549112,0,0
,,深入研究碎裂过程。碎裂的力量还残留在你体内时，你在用元素进行制作时的技能获得提高。,92368,0,0,0,0
,,制作附魔时，+$ev1 $en1。,92369,0,0,0,0
,,制作附魔时，+$ev1 $en1。,92370,0,0,0,0
,,制作附魔时，+$ev1 $en1。,92371,0,0,0,0
,,学习制作$@spellname390831。,92372,390831,0,0,0
,,制作附魔时，+$ev1 $en1。,92373,0,0,0,0
,,学习施展$@spellname391304，摧毁一个觉醒元素来暂时使你在巨龙群岛的户外的战斗属性提升。,92374,391304,0,0,0
,,制作附魔时，+$ev1 $en1。,92375,0,0,0,0
,,学习更专业的技巧来提取元素，有较低几率获得额外的活力元素。,92376,0,0,0,0
原始提取,,学习提取原始元素生物的元素，进一步研究其魔法并获得额外的材料。每有一点此专精，就有+$ev1%的几率获得额外的活力元素。,92377,0,4631364,0,0
,,学习更专业的技巧来分解武器，有较低几率在分解武器时获得额外的共振水晶。,92378,0,0,0,0
,,制作附魔时，+$ev1 $en1。,92379,0,0,0,0
,,分解物品时获得额外材料的几率+$ev1%。,92380,0,0,0,0
,,制作附魔时，+$ev1 $en1。,92381,0,0,0,0
,,学习更专业的技巧来分解护甲和专业装备，有较低几率在分解物品时获得额外的生机碎片。,92382,0,0,0,0
,,制作附魔时，+$ev1 $en1。,92383,0,0,0,0
,,学习施展$@spellname391302，摧毁一个附魔材料来获得3个较低稀有度的材料。,92384,391302,0,0,0
,,制作附魔时，+$ev1 $en1。,92385,0,0,0,0
,,学习更专业的技巧来提高你的分解能力，分解物品时有较低几率获得额外的材料。,92386,0,0,0,0
巨龙附魔,,学习更专业的技巧来从物品中找回魔法材料，每有一点此专精，分解物品时就有+$ev1%的几率获得额外的材料。,92387,0,4631363,0,0
,,+$ev1%几率发现玄秘物品。,92388,0,0,0,0
,,制作附魔时，+$ev1 $en1。,92389,0,0,0,0
,,制作附魔时，+$ev1 $en1。,92390,0,0,0,0
,,学习最终副专精。,92391,0,0,0,0
,,制作附魔时，+$ev1 $en1。,92392,0,0,0,0
,,+$ev1%几率发现玄秘物品。,92393,0,0,0,0
,,制作附魔时，+$ev1 $en1。,92394,0,0,0,0
,,制作附魔时，+$ev1 $en1。,92395,0,0,0,0
,,学习你选择的一个副专精。,92396,0,0,0,0
,,制作附魔时，+$ev1 $en1。,92397,0,0,0,0
,,学习更专业的技巧来提高你的魔法观察能力，有较低几率发现玄秘物品。玄秘物品可以被分解为材料。,92398,0,0,0,0
蓝龙洞察,,提升对魔法来源的观察力，使你可以在巨龙群岛的敌人身上和宝藏中发现玄秘物品。玄秘物品可以被分解为材料。每有一点此专精，获得+$ev1%几率发现可分解的物品。,92399,0,4631366,0,0
原始提取,,,92400,0,4631364,0,0
巨龙附魔,,,92401,0,4631363,0,0
蓝龙洞察,,专精于在分解物品和物件时，获取额外的材料。,92402,0,4631366,0,0
,,制作附魔和附魔商品时，灵感属性使技能额外提高$ev1%。,92403,0,0,0,0
,,制作“之祈”附魔时，+$ev1 $en1。,92404,0,0,0,0
,,制作附魔和附魔商品时，灵感属性使技能额外提高$ev1%。,92405,0,0,0,0
,,制作“之祈”附魔时，+$ev1 $en1。,92406,0,0,0,0
,,制作附魔和附魔商品时，灵感属性使技能额外提高$ev1%。,92407,0,0,0,0
,,制作“之祈”附魔时，+$ev1 $en1。,92408,0,0,0,0
,,制作附魔和附魔商品时，灵感属性使技能额外提高$ev1%。,92409,0,0,0,0
灵感专注,,通过你对魔法附魔的热忱而获得灵感，每有一点此专精，获得+$ev1 $en1。,92410,0,610679,0,0
,,制作附魔和附魔商品时，充裕属性额外节省$ev1%的材料。,92411,0,0,0,0
,,制作“之令”附魔时，+$ev1 $en1。,92412,0,0,0,0
,,制作附魔和附魔商品时，充裕属性额外节省$ev1%的材料。,92413,0,0,0,0
,,制作“之令”附魔时，+$ev1 $en1。,92414,0,0,0,0
,,制作附魔和附魔商品时，充裕属性额外节省$ev1%的材料。,92415,0,0,0,0
,,制作“之令”附魔时，+$ev1 $en1。,92416,0,0,0,0
,,制作附魔和附魔商品时，充裕属性额外节省$ev1%的材料。,92417,0,0,0,0
充裕手稿,,研究新的魔法效率，每有一点此专精，获得+$ev1 $en1。,92418,0,3622209,0,0
,,学习制作$@spellname390855。,92419,390855,0,0,0
,,制作幻影商品时，+$ev1 $en1。,92420,0,0,0,0
,,学习制作$@spellname391812。,92421,391812,0,0,0
,,制作幻影商品时，+$ev1 $en1。,92422,0,0,0,0
,,学习制作$@spellname391808。,92423,391808,0,0,0
,,制作幻影商品时，+$ev1 $en1。,92424,0,0,0,0
,,制作幻影商品时，+$ev1 $en1。,92425,0,0,0,0
幻影商品,,学习用幻影魔法和附魔进行娱乐和故弄玄虚，制作幻影商品时提升技能。每有一点此专精，获得+$ev1 $en1。,92426,0,1411835,0,0
,,棒和魔杖制作速度提高$ev1%。|n|n学习制作和使用$@spellname391202成品材料，在制作棒和魔杖时提升技能。,92427,391202,0,0,0
,,制作棒和魔杖时，+$ev1 $en1。,92428,0,0,0,0
,,制作棒和魔杖时，+$ev1 $en1。,92429,0,0,0,0
,,学习制作$@spellname391179。,92430,391179,0,0,0
,,学习使用附加材料来为魔杖提升物品等级。,92431,0,0,0,0
,,制作棒和魔杖时，+$ev1 $en1。,92432,0,0,0,0
,,学习制作$@spellname390825。,92433,390825,0,0,0
,,制作棒和魔杖时，+$ev1 $en1。,92434,0,0,0,0
,,学习使用附加材料来指定棒和魔杖的属性。,92435,0,0,0,0
棒和魔杖,,提高制作附魔棒和魔杖的能力，每有一点此专精，获得+$ev1 $en1。,92436,0,948259,0,0
,,制作附魔时，+$ev1 $en1。|n|n学习最终副专精。,92437,0,0,0,0
,,制作附魔和附魔商品时，+$ev1 $en1。,92438,0,0,0,0
,,学习你选择的一个副专精。,92439,0,0,0,0
,,制作附魔速度提高$ev1%。,92440,0,0,0,0
,,学习你选择的一个副专精。,92441,0,0,0,0
,,制作附魔和附魔商品时，+$ev1 $en1。,92442,0,0,0,0
,,学习你选择的一个副专精。,92443,0,0,0,0
,,制作附魔和附魔商品时，+$ev1 $en1。,92444,0,0,0,0
棒、符文和诡计,,提高你的能力，使你利用工具和材料时更有效率，效果也更好，制作附魔和附魔商品时提升技能。每有一点此专精，获得+$ev1 $en1。,92445,0,463530,0,0
灵感专注,,,92446,0,610679,0,0
充裕手稿,,,92447,0,3622209,0,0
幻影商品,,,92448,0,1411835,0,0
棒和魔杖,,,92449,0,948259,0,0
棒、符文和诡计,,专精于制作高品质的魔杖、附魔棒以及幻影商品。此外，你的附魔效率也会获得提高。,92450,0,463530,0,0
,,,92585,0,237389,0,0
,,,92586,375528,0,0,0
,,,92587,375443,0,0,0
,,,92588,368838,0,0,0
,,,92589,360806,0,0,0
,,,92590,370886,0,0,0
,,,92591,375542,0,0,0
,,,92592,369908,0,0,0
,,,92593,375796,0,0,0
,,,92594,377086,0,0,0
,,,92595,377082,0,0,0
,,,92596,370960,0,0,0
,,,92597,377100,0,0,0
,,,92598,375783,0,0,0
,,,92599,359816,0,0,0
,,,92600,369908,0,0,0
,,,92601,371257,0,0,0
,,,92602,381921,0,0,0
,,,92603,376204,0,0,0
,,,92604,376207,0,0,0
,,,92605,370537,0,0,0
,,,92606,368412,0,0,0
,,,92607,376240,0,0,0
,,,92608,372233,0,0,0
,,,92609,371270,0,0,0
,,,92610,376237,0,0,0
,,,92611,376236,0,0,0
,,,92612,385696,0,0,0
,,,92613,373861,0,0,0
,,,92614,363534,0,0,0
,,,92615,357170,0,0,0
,,,92616,378196,0,0,0
,,,92617,372527,0,0,0
,,,92618,371426,0,0,0
,,,92619,376179,0,0,0
,,,92620,373834,0,0,0
,,,92621,381922,0,0,0
,,,92622,376210,0,0,0
,,,92623,376239,0,0,0
,,,92624,371832,0,0,0
,,,92625,376150,0,0,0
,,,92626,376138,0,0,0
,,,92627,367226,0,0,0
,,,92628,362874,0,0,0
,,,92629,355936,0,0,0
,,,92630,364343,0,0,0
,,,92631,366155,0,0,0
,,,92632,369297,0,0,0
,,,92633,375722,0,0,0
,,,92634,359793,0,0,0
,,,92635,370062,0,0,0
,,,92636,373270,0,0,0
,,,92637,377099,0,0,0
,,,92638,370819,0,0,0
,,,92639,369846,0,0,0
,,,92640,370867,0,0,0
,,,92641,411164,0,0,0
,,,92642,411165,0,0,0
,,,92643,370452,0,0,0
,,,92644,386342,0,0,0
,,,92645,386336,0,0,0
,,,92646,370839,0,0,0
,,,92647,375757,0,0,0
,,,92648,375618,0,0,0
,,,92649,359073,0,0,0
,,,92650,371034,0,0,0
,,,92651,375722,0,0,0
,,,92652,371038,0,0,0
,,,92653,370455,0,0,0
,,,92654,370845,0,0,0
,,,92655,370821,0,0,0
,,,92656,386348,0,0,0
,,,92657,370781,0,0,0
,,,92658,411212,0,0,0
,,,92659,375801,0,0,0
,,,92660,370783,0,0,0
,,,92661,368847,0,0,0
,,,92662,386283,0,0,0
,,,92663,375725,0,0,0
,,,92664,376888,0,0,0
,,,92665,386272,0,0,0
,,,92666,375797,0,0,0
,,,92667,375087,0,0,0
,,,92668,386405,0,0,0
,,,92669,371016,0,0,0
,,,92670,375721,0,0,0
,,,92671,357211,0,0,0
,,,92672,376872,0,0,0
,,,92673,370962,0,0,0
,,,92674,369089,0,0,0
,,,92675,370837,0,0,0
,,,92676,365937,0,0,0
,,,92677,371032,0,0,0
,,,92678,374968,0,0,0
,,,92679,387787,0,0,0
,,,92680,375561,0,0,0
,,,92681,374348,0,0,0
,,,92682,375577,0,0,0
,,,92683,375574,0,0,0
,,,92684,374227,0,0,0
,,,92685,370888,0,0,0
,,,92686,387341,0,0,0
,,,92687,370665,0,0,0
,,,92688,365933,0,0,0
,,,92689,374346,0,0,0
,,,92690,369909,0,0,0
,,,92691,369939,0,0,0
,,,92692,368432,0,0,0
,,,92693,375507,0,0,0
,,,92694,351338,0,0,0
,,,92695,376164,0,0,0
,,,92696,375510,0,0,0
,,,92697,372048,0,0,0
,,,92698,369459,0,0,0
,,,92699,375544,0,0,0
,,,92700,369990,0,0,0
,,,92701,376930,0,0,0
,,,92702,374251,0,0,0
,,,92703,375406,0,0,0
,,,92704,363916,0,0,0
,,,92705,370897,0,0,0
,,,92706,375554,0,0,0
,,,92707,375556,0,0,0
,,,92708,375517,0,0,0
,,,92709,387761,0,0,0
,,,92710,358385,0,0,0
,,,92711,369913,0,0,0
,,,92712,375520,0,0,0
,,,92713,371806,0,0,0
,,,92714,376166,0,0,0
,,,92715,370553,0,0,0
,,,92716,372469,0,0,0
,,,92717,360995,0,0,0
,,,92718,365585,0,0,0
,,,96421,389992,0,0,0
,,,96422,389775,0,0,0
,,,96423,389359,0,0,0
,,,96424,386648,0,0,0
,,,96425,387976,0,0,0
,,,96426,389590,0,0,0
,,,96427,389367,0,0,0
,,,96428,389576,0,0,0
,,,96429,386244,0,0,386256
,,,96430,389630,0,0,0
,,,96431,416615,0,0,0
,,,96432,386617,0,0,0
,,,96433,215941,0,0,0
,,,96434,171975,0,0,0
,,,96435,108415,0,0,0
,,,96436,386689,0,0,0
,,,96437,386620,0,0,0
,,,96438,386858,0,0,0
