ID,Value_lang,ReqID,ParentWidgetID
11779,,212,4354
11780,,277,4354
11781,,212,4355
11782,,277,4355
11783,,212,4356
11784,,277,4356
11785,,212,4357
11786,,277,4357
11787,,212,4358
11788,,277,4358
11789,,212,4359
11790,,277,4359
11791,,212,4360
11792,,277,4360
11793,|cff1eff00丰富|r|n125%几率发现不祥海螺。|n20%几率在冰上钻出特别深的孔，得到更好的渔获。|n寒冰鱼窝持续10分钟。|n可以设网。,52,4361
11794,,394,4361
11795,|cff9d9d9d一般|r|n寒冰鱼窝持续3分钟。|n不能设网。,52,4362
11796,,394,4362
11797,良好|n110%几率发现不祥海螺。|n5%几率发现在冰上钻出特别深的孔，得到更好的渔获。|n寒冰鱼窝持续5分钟。|n可以设网。,52,4363
11798,,394,4363
11799,剩余时间：,19,4364
11800,,273,4364
11801,计时完成时可以收集网。,208,4364
11802,剩余时间：,19,4365
11803,,273,4365
11804,计时完成时可以收集网。,208,4365
11805,试炼即将开始：%22580x,52,4366
11806,,394,4366
11820,试炼即将开始：%22580x,52,4368
11821,,394,4368
11822,试炼进行中,52,4369
11823,,394,4369
11824,灰牙的鱼窝,52,4370
11825,,394,4370
11826,,19,4371
11827,鱼窝的收益在储量低时会衰减。|n|n|cff9d9d9d一般|r|n寒冰鱼窝持续3分钟。|n不能设网。,208,4371
11828,一般,273,4371
11829,,19,4372
11830,鱼窝的收益在储量低时会衰减。|n|n良好|n110%几率发现不祥海螺。|n5%几率在冰上钻出特别深的孔，可以得到更好的渔获。|n寒冰鱼窝持续5分钟。|n可以设网。,208,4372
11831,良好,273,4372
11832,,19,4373
11833,鱼窝的收益在储量低时会衰减。|n|n|cff1eff00丰富|r|n125%几率发现不祥海螺。|n20%几率在冰上钻出特别深的孔。|n寒冰鱼窝持续10分钟。|n可以设网。,208,4373
11834,丰富,273,4373
11835,,204,4374
11836,竞速位置：|cffffffff%2022c|r,205,4374
11837,,394,4375
11838,剩余狩猎 %22689w/6,52,4375
11839,,394,4376
11840,剩余狩猎 %22690w/6,52,4376
11841,,394,4377
11842,剩余狩猎 %22691w/6,52,4377
11843,,394,4378
11844,剩余狩猎 %22692w/6,52,4378
11845,,394,4379
11846,剩余狩猎 %22693w/6,52,4379
11847,,394,4380
11848,剩余狩猎 %22694w/6,52,4380
11849,,394,4381
11850,剩余狩猎 %22695w/6,52,4381
11851,,394,4382
11852,剩余狩猎 %22696w/6,52,4382
11853,,394,4383
11854,剩余狩猎 %22697w/6,52,4383
11855,,394,4384
11856,剩余狩猎 %22698w/6,52,4384
11857,,394,4385
11858,剩余狩猎 %22699w/6,52,4385
11859,,204,4386
11860,,205,4386
11861,咆哮龙泉鱼窝,52,4387
11862,,394,4387
11863,剩余时间：,19,4388
11864,,273,4388
11865,计时完成时可以收集网。,208,4388
11866,剩余时间：,19,4389
11867,,273,4389
11868,计时完成时可以收集网。,208,4389
11869,,19,4390
11870,鱼窝的收益在储量低时会衰减。|n|n|cff9d9d9d一般|r|n不能设网。,208,4390
11871,一般,273,4390
11872,|cff1eff00丰富|r|n125%几率发现不祥海螺。|n125%几率发现稀有鱼群。|n可以设网。,52,4391
11873,,394,4391
11874,良好|n110%几率发现不祥海螺。|n110%几率发现稀有鱼群。|n可以设网。,52,4392
11875,,394,4392
11876,|cff9d9d9d一般|r|n不能设网。,52,4393
11877,,394,4393
11878,,19,4394
11879,鱼窝的收益在储量低时会衰减。|n|n良好|n110%几率发现不祥海螺。|n110%几率发现稀有鱼群。|n可以设网。,208,4394
11880,良好,273,4394
11881,,19,4395
11882,鱼窝的收益在储量低时会衰减。|n|n|cff1eff00丰富|r|n125%几率发现不祥海螺。|n125%几率发现稀有鱼群。|n可以设网。,208,4395
11883,丰富,273,4395
11884,冰洞即将冻结：,19,4396
11885,,273,4396
11886,计时结束时裂缝会冻上。,208,4396
11887,剩余时间：,19,4397
11888,,273,4397
11889,计时完成时可以收集网。,208,4397
11890,剩余时间：,19,4398
11891,,273,4398
11892,计时完成时可以收集网。,208,4398
11893,剩余时间：,19,4399
11894,,273,4399
11895,计时完成时可以收集网。,208,4399
11896,剩余时间：,19,4400
11897,,273,4400
11898,计时完成时可以收集网。,208,4400
11899,|cff9d9d9d一般|r|n不能设网。,52,4401
11900,,394,4401
11901,良好|n110%几率发现不祥海螺。|n110%几率发现稀有鱼群。|n可以设网。,52,4402
11902,,394,4402
11903,|cff1eff00丰富|r|n125%几率发现不祥海螺。|n125%几率发现稀有鱼群。|n可以设网。,52,4403
11904,,394,4403
11905,燃烧高地鱼窝,52,4404
11906,,394,4404
11907,提尔要塞鱼窝,52,4405
11908,,394,4405
11909,,19,4406
11910,鱼窝的收益在储量低时会衰减。|n|n|cff9d9d9d一般|r|n不能设网。,208,4406
11911,一般,273,4406
11912,,19,4407
11913,鱼窝的收益在储量低时会衰减。|n|n良好|n110%几率发现不祥海螺。|n110%几率发现稀有鱼群。|n可以设网。,208,4407
11914,良好,273,4407
11915,鱼窝的收益在储量低时会衰减。|n|n|cff1eff00丰富|r|n125%几率发现不祥海螺。|n125%几率发现稀有鱼群。|n可以设网。,208,4408
11916,丰富,273,4408
11917,,19,4408
11918,,2,4396
11919,,3,4396
11920,,4,4396
11921,,2,4409
11922,,3,4409
11923,,4,4409
11924,深冰洞即将冻结：,19,4409
11925,,273,4409
11926,计时结束时裂缝会冻上。,208,4409
11927,|cff1eff00丰富|r|n125%几率发现不祥海螺。|n125%几率发现稀有鱼群。|n可以设网。,52,4410
11928,,394,4410
11929,良好|n110%几率发现不祥海螺。|n110%几率发现稀有鱼群。|n可以设网。,52,4411
11930,,394,4411
11931,|cff9d9d9d一般|r|n不能设网。,52,4412
11932,,394,4412
11933,,19,4413
11934,鱼窝的收益在储量低时会衰减。|n|n|cff9d9d9d一般|r|n不能设网。,208,4413
11935,一般,273,4413
11936,,19,4414
11937,鱼窝的收益在储量低时会衰减。|n|n良好|n110%几率发现不祥海螺。|n110%几率发现稀有鱼群。|n可以设网。,208,4414
11938,良好,273,4414
11939,鱼窝的收益在储量低时会衰减。|n|n|cff1eff00丰富|r|n125%几率发现不祥海螺。|n125%几率发现稀有鱼群。|n可以设网。,208,4415
11940,丰富,273,4415
11941,,19,4415
11942,元素试炼进度,52,4416
11943,,394,4416
11944,元素试炼即将开始：%22580x,52,4417
11945,,394,4417
11946,巨龙群岛,19,4418
11947,粗犷龙鳞号可以前往巨龙群岛的觉醒海岸。,208,4418
11948,到达时间,273,4418
11952,,2,4419
11953,,3,4419
11954,,4,4419
11955,巨龙群岛,19,4420
11956,抗争龙鳞号可以前往巨龙群岛的觉醒海岸。,208,4420
11957,到达时间,273,4420
11958,奥格瑞玛,19,4421
11959,抗争龙鳞号可以前往卡利姆多的奥格瑞玛。,208,4421
11960,到达时间,273,4421
11961,暴风城,19,4422
11962,粗犷龙鳞号可以前往东部王国的暴风城。,208,4422
11963,到达时间,273,4422
11964,,394,4423
11965,剩余狩猎 %22689w/6,52,4423
11966,,394,4424
11967,剩余狩猎 %22690w/6,52,4424
11968,,394,4425
11969,剩余狩猎 %22691w/6,52,4425
11970,,394,4426
11971,剩余狩猎 %22692w/6,52,4426
11972,,394,4427
11973,剩余狩猎 %22693w/6,52,4427
11974,,394,4428
11975,剩余狩猎 %22694w/6,52,4428
11976,,394,4429
11977,剩余狩猎 %22695w/6,52,4429
11978,,394,4430
11979,剩余狩猎 %22696w/6,52,4430
11980,,394,4431
11981,剩余狩猎 %22697w/6,52,4431
11982,,394,4432
11983,剩余狩猎 %22698w/6,52,4432
11984,,394,4433
11985,剩余狩猎 %22699w/6,52,4433
11986,元素风暴,52,4419
11987,拜荒者的风暴吞噬了这片区域，给生物灌注了全新的能力和力量。|n剩余时间：%22688x,394,4419
11988,|A:elementalstorm-lesser-air:24:24:0:0|a 元素风暴,52,4434
11989,拜荒者的雷暴吹打着这片区域，给生物灌注了全新的能力和力量。,394,4434
11990,|A:elementalstorm-lesser-earth:24:24:0:0|a  元素风暴,52,4435
11991,拜荒者的沙暴吞噬了这片区域，给生物灌注了全新的能力和力量。,394,4435
11992,|A:elementalstorm-lesser-fire:24:24:0:0|a  元素风暴,52,4436
11993,拜荒者的火焰风暴横行于这片区域，给生物灌注了全新的能力和力量。,394,4436
11994,|A:elementalstorm-lesser-water:24:24:0:0|a 元素风暴,52,4437
11995,拜荒者的雪暴侵袭着这片区域，给生物灌注了全新的能力和力量。,394,4437
11996,,212,4438
11997,,277,4438
11998,,212,4439
11999,,277,4439
12000,,212,4440
12001,,277,4440
12002,,212,4441
12003,,277,4441
12004,,212,4442
12005,,277,4442
12006,,212,4443
12007,,277,4443
12008,,212,4444
12009,,277,4444
12010,,212,4445
12011,,277,4445
12012,,212,4446
12013,,277,4446
12014,,212,4447
12015,,277,4447
12046,胜利：%55859yc,2,4457
12047,,3,4457
12048,,4,4457
12049,位于地面时可以给精力充能，不管是否骑乘坐骑。在使用驭空术达到高速时也可以给精力充能。,581,4458
12050,年老的贝菲尔,19,4459
12051,年老的贝菲尔正在碧蓝林海附近航行。,208,4459
12052,到达时间,273,4459
12053,位于地面时可以给精力充能，不管是否骑乘坐骑。在使用驭空术达到高速时也可以给精力充能。,581,4460
12056,乌克图鲁特码头,19,4462
12057,失落的阿威罗穿梭于乌克图鲁特岗哨和乌克图鲁特码头之间。,208,4462
12058,到达时间,273,4462
12061,乌克图鲁特岗哨,19,4464
12062,失落的阿威罗穿梭于乌克图鲁特岗哨和乌克图鲁特码头之间。,208,4464
12063,到达时间,273,4464
12070,|CFFffd200拜荒者正在对时光流汇发动攻击！|r,52,4468
12071,,394,4468
12072,|cFFffd200即将开始：%22895k|r,52,4469
12073,,394,4469
12074,剩余时间：%22896x,52,4470
12075,,394,4470
12079,保持移动，否则你就会掉下去！,407,4471
12080,,413,4471
12081,剩余时间：%22896x,52,4472
12082,,394,4472
12085,剩余时间：%22897x,52,4474
12086,,394,4474
12087,剩余时间：%22898x,52,4475
12088,,394,4475
12089,剩余时间：%22899x,52,4476
12090,,394,4476
12091,剩余时间：%22897x,52,4477
12092,,394,4477
12093,剩余时间：%22898x,52,4478
12094,,394,4478
12095,剩余时间：%22899x,52,4479
12096,,394,4479
12097,可获得奖励：,52,4480
12098,,394,4480
12099,|TInterface\ICONS\Achievement_Cooking_MasterofthePot.blp:24|t  |cFFC845FA装满补给的汤锅|r,52,4481
12100,,394,4481
12101,可获得奖励：,52,4482
12102,,394,4482
12103,|TInterface\ICONS\inv_misc_coinbag10.BLP:24|t  |cnIQ4:马鲁克狩猎奖赏|r,52,4483
12104,,394,4483
12105,|TInterface\ICONS\inv_misc_coinbag10.BLP:24|t  |cnIQ3:马鲁克狩猎奖赏|r,52,4484
12106,,394,4484
12107,|TInterface\ICONS\inv_misc_coinbag10.BLP:24|t  |cnIQ2:马鲁克狩猎奖赏|r,52,4485
12108,,394,4485
12111,可获得奖励：,52,4487
12112,,394,4487
12113,|TInterface\ICONS\ITEM_REVENDRETH_PARAGONCHEST_01.BLP:24|t  |cFFC845FA灭龙保险箱|r,52,4488
12114,,394,4488
12115,,19,4489
12116,%2517fn,273,4489
12117,,208,4489
12118,,19,4490
12119,%2518fn,273,4490
12120,,208,4490
12138,,204,4491
12139,,205,4491
12140,,204,4498
12141,,205,4498
12142,- 在此区域可以发现新的|cFFFFFFFF赏金任务|r。,52,4499
12143,,394,4499
12156,- 在此区域可以发现新的|n|cFFFFFFFF艾拉格氏族任务|r。,52,4505
12157,,394,4505
12158,- 在此区域可以发现新的|n|cFFFFFFFF艾拉格氏族任务|r。,52,4506
12159,,394,4506
12160,- 在此区域可以发现新的|n|cFFFFFFFF艾拉格氏族任务|r。,52,4507
12161,,394,4507
12164,世界任务已解锁,584,4492
12165,巨龙群岛需要你的帮助！查看地图寻找各种新活动,585,4492
12166,,598,4492
12167,,204,4509
12168,,205,4509
12169,冒险模式已解锁,584,4510
12170,你将来的角色可以以任意顺序完成巨龙群岛的各个区域的任务，而且可以立即参与世界任务。,585,4510
12171,,598,4510
12172,,204,4511
12173,,205,4511
12174,帮助各个阵营,584,4512
12175,在巨龙群岛的各大阵营提升名望，为即将到来的冲突做准备。,585,4512
12176,,598,4512
12177,- |TInterface\Icons\TRADE_ARCHAEOLOGY_STONESHIELD.BLP:16:16:0:-3|t |cFF15B300[巨龙群岛神器]|r可以交易：|cFFFFFFFF%38450e|r,52,4513
12178,,394,4513
12179,- |TInterface\Icons\INV_Archaeology_80_Witch_Skull.blp:16:16:0:-3|t |cFF15B300[半人马狩猎战利品]|r可以交易：|cFFFFFFFF%38451e|r,52,4514
12180,,394,4514
12181,- |TInterface\Icons\INV_10_DungeonJewelry_Tuskarr_Trinket_2_Color3.BLP:16:16:0:-3|t |cFF15B300[神圣的海象人图腾]|r可以交易：|cFFFFFFFF%38452e|r,52,4515
12182,,394,4515
12183,-  |TInterface\Icons\INV_10_DungeonJewelry_Titan_Trinket_1FaceFragment_Color5.blp:16:16:0:-3|t |cFF15B300[泰坦圣物]|r可以交易：|cFFFFFFFF%38453e|r,52,4516
12184,,394,4516
12185,- 在此区域可以发现新的|cFFFFFFFF黑龙军团任务|r。,52,4517
12186,,394,4517
12187,- 完成|cFFFFFFFF社区盛宴|r活动|n获得奖励加成。,52,4518
12188,,394,4518
12189,- 完成|cFFFFFFFF席卡尔洪荒狩猎|r活动|n获得奖励加成。,52,4519
12190,,394,4519
12191,- 在觉醒海岸完成|n|cFFFFFFFF围攻灭龙要塞|r|n活动，获得奖励加成。,52,4520
12192,,394,4520
12193,- 向拉希奥或萨贝里安宣誓效忠，解锁|cFFFFFFFF额外任务|r。,52,4521
12194,,394,4521
12195,龙鳞探险队：,52,4522
12196,,394,4522
12197,已收集：,52,4523
12198,,394,4523
12199,|cnNORMAL_FONT_COLOR:- 觉醒海岸：|r %38501e/%38491e,52,4524
12200,,394,4524
12201,任务：,52,4525
12202,,394,4525
12203,马鲁克半人马：,52,4526
12204,,394,4526
12205,伊斯卡拉海象人：,52,4527
12206,,394,4527
12207,瓦德拉肯联军：,52,4528
12208,,394,4528
12209,任务：,52,4529
12210,,394,4529
12211,|cnNORMAL_FONT_COLOR:- 欧恩哈拉平原：|r %38513e/%38491e,52,4530
12212,,394,4530
12213,|cnNORMAL_FONT_COLOR:- 碧蓝林海：|r %38524e/%38491e,52,4531
12214,,394,4531
12215,|cnNORMAL_FONT_COLOR:- 索德拉苏斯：|r %38535e/%38491e,52,4532
12216,,394,4532
12217,- 名望等级：|cFFFFFFFF%2002c|r,52,4533
12218,,394,4533
12219,- 名望等级：|cFFFFFFFF%2087c|r,52,4534
12220,,394,4534
12221,- 名望等级：|cFFFFFFFF%2021c|r,52,4535
12222,,394,4535
12223,- 名望等级：|cFFFFFFFF%2088c|r,52,4536
12224,,394,4536
12225,圆盘稳定性,19,4537
12226,,208,4537
12227,,273,4537
12236,竞速即将开始：,433,4543
12237,,434,4543
12240,年轻的贝尔沃,19,4545
12241,年轻的贝尔沃正在环游艾泽拉斯。,208,4545
12242,到达时间,273,4545
12243,驭空术效能,584,4546
12244,你升级的过程中会获得更多驭空术效能。,585,4546
12245,,598,4546
12249,任务：,52,4551
12250,,394,4551
12251,任务：,52,4552
12252,,394,4552
12253,巨龙群岛,19,4553
12254,抗争龙鳞号可以前往巨龙群岛的觉醒海岸。,208,4553
12255,到达时间,273,4553
12256,巨龙群岛,19,4554
12257,地精高手们正在追踪飞艇当前的位置。,208,4554
12258,到达时间未知,273,4554
12259,巨龙群岛,19,4555
12260,粗犷龙鳞号可以前往巨龙群岛的觉醒海岸。,208,4555
12261,到达时间,273,4555
12262,巨龙群岛,19,4556
12263,侏儒高手们正在追踪飞艇当前的位置。,208,4556
12264,到达时间未知,273,4556
12268,,19,4558
12269,通过群岛各地的活动收集巨龙群岛补给。(addCurrency 2003 10000),208,4558
12270,建造进度,273,4558
12271,元素传送门激活,19,4559
12272,,273,4559
12273,关闭元素传送门，切断拜荒者仪式的能量供应,208,4559
12274,建造进度,19,4560
12275,通过群岛各地的活动收集巨龙群岛补给。(addCurrency 2003 10000),208,4560
12276,巨龙群岛补给,273,4560
12395,奥术能量,19,4601
12396,,208,4601
12397,,273,4601
12398,,19,4602
12399,使用原始微粒突破屏障，摧毁导体！,208,4602
12400,原始屏障力量,273,4602
12413,位于地面时或高速飞行时可以给精力充能。,581,4604
12414,,19,4605
12415,使用原始微粒摧毁附近所有拜荒者图腾，关闭此传送门！,208,4605
12416,传送门稳定性,273,4605
12424,原始微粒：%201990c,56,4606
12425,原始微粒可以用来做很多事。,57,4606
12426,,59,4606
12427,,60,4606
12428,,62,4606
12429,,63,4606
12430,,67,4606
12431,,66,4606
12432,,72,4606
12433,,73,4606
12434,,74,4606
12435,,75,4606
12436,,194,4606
12437,,195,4606
12438,,197,4606
12439,,198,4606
12440,,200,4606
12441,,201,4606
12442,Placeholder Text,428,4606
12445,消灭附近的拜荒者，占领地点，这样才能关闭传送门。,275,4607
12449,,19,4609
12450,鱼窝的收益在储量低时会衰减。|n|n|cff1eff00丰富|r|n125%几率发现不祥海螺。|n125%几率发现稀有鱼群。|n可以设网。,208,4609
12451,丰富,273,4609
12452,|cff9d9d9d一般|r|n不能设网。,52,4610
12453,,394,4610
12454,良好|n110%几率发现不祥海螺。|n110%几率发现稀有鱼群。|n可以设网。,52,4611
12455,,394,4611
12456,,19,4612
12457,鱼窝的收益在储量低时会衰减。|n|n良好|n110%几率发现不祥海螺。|n110%几率发现稀有鱼群。|n可以设网。,208,4612
12458,良好,273,4612
12459,|cff1eff00丰富|r|n125%几率发现不祥海螺。|n125%几率发现稀有鱼群。|n可以设网。,52,4613
12460,,394,4613
12461,,19,4614
12462,鱼窝的收益在储量低时会衰减。|n|n|cff9d9d9d一般|r|n不能设网。,208,4614
12463,一般,273,4614
12464,剩余时间：,19,4615
12465,,273,4615
12466,计时完成时可以收集网。,208,4615
12467,龙颅岛鱼窝,52,4616
12468,,394,4616
12528,点击小队成员，使其复活！,212,4637
12529, ,277,4637
12530,,15,4637
12531,点击小队成员，使其复苏！,212,4639
12532, ,277,4639
12533,,15,4639
12539, |TInterface\Icons\INV_TreasureVault_Key01.BLP:16:16:0:-3|t可用的钥匙：|cFFFFFFFF%38805e|r,52,4642
12540,,394,4642
12541,%22262w / %22264w 二人小队,194,4643
12542,有足够的玩家受到召唤后，群英会即可开始！,195,4643
12543,,197,4643
12544,,198,4643
12545,,200,4643
12546,,201,4643
12547,|cffFFD100正在召唤水手,428,4643
12548,%22262w / %22265w 三人小队,194,4644
12549,有足够的玩家受到召唤后，群英会即可开始！,195,4644
12550,,197,4644
12551,,198,4644
12552,,200,4644
12553,,201,4644
12554,|cffFFD100正在召唤水手,428,4644
12555,%22262w 剩余小队,194,4645
12556,存活玩家数量。,195,4645
12557,,197,4645
12558,,198,4645
12559,,200,4645
12560,,201,4645
12561,|cffFFD100收集财宝！,428,4645
12569,? 存活,194,4647
12570,有未知数量的存活玩家。,195,4647
12571,,197,4647
12572,,198,4647
12573,,200,4647
12574,,201,4647
12575,         |cffFFD100回合%21305w,428,4647
12576,？ 小队（？名玩家）,194,4648
12577,有未知数量的存活玩家。,195,4648
12578,,197,4648
12579,,198,4648
12580,,200,4648
12581,,201,4648
12582,         |cffFFD100回合%21305w,428,4648
12602,恢复实力,19,4651
12603,,273,4651
12604,艾比西安需要恢复力量，才能扑灭更多的火。,208,4651
12616,Test,275,4653
12617,菲莱克突袭,19,4654
12618,菲莱克会带着增援出现，并消灭偷窃他的财产的蟊贼。,208,4654
12619,距离菲莱克抵达还剩,273,4654
12620,导管能量,19,4655
12621,%w,273,4655
12622,,208,4655
12623,,19,4656
12624,,208,4656
12625,,273,4656
12626,,19,4657
12627,,208,4657
12628,,273,4657
12629,试炼即将开始：%23175x,52,4658
12630,,394,4658
12631,试炼进行中,52,4659
12632,,394,4659
12633,试炼即将开始：%23175x,52,4660
12634,,394,4660
12635,消灭附近的拜荒者，占领地点，这样才能关闭传送门。,275,4661
12636,消灭附近的拜荒者，占领地点，这样才能关闭传送门。,275,4662
