ID,NameSubtext_lang,Description_lang,AuraDescription_lang
251254,,"摆出百鱼宴，供最多50名小队或团队成员享用！

在$251232d内恢复$251232o1点生命值和$251232o2点法力值。进食时必须保持坐姿。如果你花费至少10秒进食，则会获得一条鱼的所有力量。",
251255,,,
251256,,,
251257,,你正在帮寇拉找她的母亲。,帮助寇拉找到她的母亲。
251258,,烹饪一顿百鱼宴。,
251260,,,
251262,,,
251263,,翼手龙雏龙现在对你充满了恐惧。,翼手龙雏龙现在对你充满了恐惧。
251265,,施法者拍打翅膀，制造一阵邪能逆风，造成火焰伤害并将所有敌人推开。,制造一阵邪能逆风，造成火焰伤害并将敌人推开。
251266,,$@spelldesc251265,$@spellaura251265
251267,,让附近一只走丢的羊驼返回竞技场。,这只羊驼已经被指引返回竞技场。
251268,,,
251270,,,
251273,,,
251274,,使一个目标恐惧$d。,恐惧。
251275,,,
251276,,施法者撞向地面，对一直线内的所有敌人造成物理伤害。,
251277,,,
251279,,$@spelldesc251281,$@spellaura251281
251280,,$@spelldesc251281,
251281,,投掷数把被邪能能量腐化的剑刃，每$251281t1秒对附近所有敌人造成火焰伤害。,造成火焰伤害。
251282,,$@spelldesc251281,
251283,,强迫附近所有敌人向施法者移动。 ,吸引附近所有敌人。
251284,,命令附近所有敌人服从施法者，使他们被诱惑$d。,被魅惑。
251285,,,
251286,,,每3秒受到一次火焰伤害，持续$d。
251287,,向沙漠秃鹫发射一只锋利的箭矢。,
251288,,向长肥的秃鹫发射一支火焰箭。,
251289,,,
251290,,,
251291,,对另一个玩家使用，在他们的口袋里搜寻闪亮的东西。,
251292,,,
251293,,,
251294,,,
251295,,,
251296,,,
251297,,,
251298,,,
251299,,,
251300,,,
251301,,你开始走迷宫。,走迷宫。
251302,,发动大规模的圆弧斩，对施法者面前锥形范围内的所有敌人造成大量物理伤害，并将其击退。,
251304,,,
251305,,将草药转化为矿石。,
251306,,将草药转化为布料。,
251307,,,
251308,,,
251309,,将矿石转化为草药。,
251310,,将矿石转化为布料。,
251311,,将矿石转化为原石。,
251312,,,
251313,,,
251314,,将布料转化为皮革。,
251315,,为|cFFFFCC99幽光鱼竿|r解锁新的配色。,为|cFFFFCC99幽光鱼竿|r解锁新的配色。
251316,,将热量注入你的血液，持续$d，你的近战攻击有几率导致鲜血喷发，造成$265514s1点物理伤害，由附近所有敌人均摊。,有几率引起鲜血喷发，造成$265514s1点物理伤害，由附近的所有敌人均摊。
251317,,向各个方向释放压倒性的邪能能量，造成火焰伤害并降低移动速度。,释放邪能能量。
251318,,,
251319,,$@spelldesc251317,"造成火焰伤害。
移动速度降低$s2%。"
251320,,"变形进入飞行形态，移动速度提高$33948s2%，并且可以飞行。无法在战斗中使用。

变身可以解除施法者身上的移动限制效果。","免疫变形效果。
移动速度提高$33948s2%，并且可以飞行。"
251321,,,被一股黑暗之源强化。
251322,,施法者灌注邪能，对锥形范围内的所有敌人造成火焰伤害，持续$d。,发动灌注邪能的狂怒攻击。
251323,,$@spelldesc251322,$@spellaura251322
251324,,流出一池邪能淤泥，造成火焰伤害。,
251325,,$@spelldesc251324,造成火焰伤害
251326,,施法者会在死亡时爆炸，对附近所有敌人造成火焰伤害，并且每$t2秒造成一次额外的火焰伤害，持续$d。,每$t2秒造成一次火焰伤害。
251327,,,
251328,,,
251329,,喷出粘稠的焦油，造成物理伤害并使移动速度降低$s2%，持续$d。,移动速度降低$s2%。
251330,,用油腻的拳头猛击目标，造成物理伤害并将目标击退。,
251331,,,
251332,,每$t1秒对一名敌人造成一次物理伤害，持续$d。,每$t1秒受到一次物理伤害。
251333,,斯古洛克猛击地面，对玩家造成$s2点物理伤害，使其昏迷，并将其击退。,昏迷。
251334,,遁入黑暗，受到的伤害降低$s1%。,受到的伤害降低$s1%。
251335,,$@spelldesc168167,
251336,,,
251337,,,
251338,,,
251339,,猛扑向一名敌人，对冲击点附近的所有敌人造成暗影伤害。,
251340,,吞噬目标的生命精华，每$t1秒造成一次暗影伤害，持续$d。,每$t1秒造成一次暗影伤害。
251341,,从乌祖尔扭曲形体的深处发出一声嚎叫，使周围所有敌人陷入恐惧。,恐惧。
251342,,,
251343,,,
251344,,,
251345,,你被一道寒冰屏障所笼罩，在$d内不会受到任何物理和法术伤害，但是在这期间你也无法攻击、移动或施法。,对所有攻击和法术免疫。无法攻击、移动或施法。
251346,,,
251347,,,
251348,,,
251350,,是周围的盟友最大生命值地提高$s1%，伤害提高$s2%，持续$d。,"最大生命值提高$s1%。
伤害提高$s2%。"
251351,,,
251353,,虚空转化。,正在进行虚空转化。
251354,,,
251355,,喷吐邪浊吐息，对施法者前方锥形范围内的所有敌人造成自然伤害。,
251356,,专注于内心的黑暗之力，暂时停止能量生成，持续$D。,暂停能量生成。
251357,,,
251358,,用恶毒的利爪横扫敌人，造成自然伤害，并在之后每$t2秒造成一次额外的自然伤害，持续$d。,每$t2秒造成一次自然伤害。
251359,,,
251360,,,
251361,,,
251362,,招募部落的勇士到你的麾下作战。,
251364,,$@spelldesc253085,
251365,,招募一名盟友与你并肩作战。,
251366,,,
251367,,,
251368,,,
251369,,,
251370,,,
251371,,,
251372,,致敬。,
251373,,,
251378,,施法者向附近随机位置施放孢子，对落地点附近$A1码内的所有玩家造成$s1点腐蚀伤害。,
251379,,$@spelldesc251378,
251380,,$@spelldesc251378,
251381,,,
251382,,,
251383,,,
251384,,,
251385,,尝试控制一名休眠的掠夺者。,
251386,,,
251387,,,
251388,,施法者将视线聚焦为一道浓缩的暗影能量光束。被光束击中的玩家会受到$s1点暗影伤害。,
251389,,,
251391,,,
251392,,,它显然被激怒了。
251393,,,
251394,,,
251395,,,
251396,,,
251397,,,
251398,,,
251399,,同时用四把剑击攻击目标，造成物理伤害。,
251400,,,
251401,,无法被柳魔护符控制。,无法被柳魔护符控制。
251402,,,
251403,,,
251404,,使目标受到越来越深的痛楚，在$d内造成最多${$o1*$u}点暗影伤害。该伤害在初期较低，但随着持续时间会不断提高。在目标身上刷新痛楚时会保持其当前的伤害。,Suffering $w1 Shadow damage every $t1 sec. Damage increases over time.
251405,,,
251406,,"腐蚀目标，在$d内造成$o1点暗影伤害。
",Suffering $w1 Shadow damage every $t1 sec.
251407,,招募部落的勇士到你的麾下作战。,
251408,,用邪能能量攻击附近所有敌人，造成火焰伤害。,
251410,,,
251411,,下令向施法者所在位置进行轰炸，对每个冲击点造成火焰伤害。,
251412,,,
251413,,$@spelldesc251091,
251414,,施法者的身体被邪火环绕，每$t1秒对附近所有敌人造成一次火焰伤害。,每$t1秒对附近所有敌人造成一次火焰伤害。
251415,,,
251418,,,
251419,,恐惧一名敌人，使其迷惑$d。伤害可能中断恐惧效果。只能对一个目标使用。,Disoriented.
251420,,,
251422,Summon,"Summons a Felhunter under your command, able to disrupt the spell casts of your enemies.",
251423,Basic Attack,"Bites the enemy, causing $s1 Shadow damage.$?a231799[

Damage increased by $231799s1% for each of the master's Affliction damage over time effects on the target.][]

|cFF777777(Right-Click to toggle)|r",
251424,,,
251425,,,
251426,,,
251427,,,
251428,,,
251429,,,
251430,,,
251431,,,
251432,,,
251433,,,
251434,,,
251435,,,
251436,,,
251437,,,
251438,,,
251439,,,
251440,,,
251441,,,
251442,,,
251443,,,
251444,,,
251445,,每$251445T2秒对面前$251445a2码锥形范围内的敌人造成$251445s2点火焰伤害，持续$251445D。此效果可叠加。,燃烧，每$251445T2秒受到$251445s2点火焰伤害。
251446,,,
251447,,$@spelldesc245098,可以施放$@spellname254760。
251448,,$@spelldesc254747,可以施放$@spellname254747。
251449,,收集执政团抛光护甲套装的外观。,
251450,,猛击地面，对附近所有敌人造成物理伤害。,
251451,,收集执政团光织法衣套装的外观。,
251452,,生成邪能熔渣，并将其射向附近所有敌人，对各个落地点造成火焰伤害。,向附近所有敌人发射邪能熔渣。
251453,,收集执政团纯银链甲套装的外观。,
251454,,收集执政团崇高战甲套装的外观。,
251455,,,
251456,,,
251457,,$@spelldesc251452,$@spellaura251452
251458,,,
251459,,,
251460,,,
251461,,,
251462,,向敌人投掷一块船舰残骸，造成物理伤害。,
251463,,在维迪卡尔的矩阵核心中解锁技能，可在阿古斯使用。 ,
251464,,,
251465,,,
251466,,往休眠的构造体中注入强大的邪能能量。,往休眠的构造体中注入强大的邪能能量。
251467,,,
251468,,,
251469,,,
251470,,"挥拳砸击地面，发出一道邪能能量波，对半径$A1码内的所有敌人造成火焰伤害。
",
251471,,,
251472,,,
251473,,劈砍施法者面前锥形范围内的所有敌人，造成火焰伤害，并且每$t2秒造成一次额外的火焰伤害，持续$d。,每$t2秒造成火焰伤害。
251474,,,
251475,,,
251476,,,
251477,,,
251478,,,
251479,,用圣光灌注强化虚空之光熔炉。,强化虚空之光熔炉。
251480,,,
251482,,,
251483,,,
251484,,对目标位置的敌人造成自然伤害并将其击退。,
251485,,对目标位置的敌人造成自然伤害并将其击退。,
251486,,,
251487,,,
251488,,对锥形范围喷吐恶心的剧毒，造成自然伤害，并且每$t2秒造成一次额外的自然伤害，持续$d。,每$t2秒造成一次自然伤害。
251489,,,
251491,,,
251492,,,
251493,,,
251494,,,
251498,,,从虚空之池中的敌人身上萃取生命。
251500,,,在战斗中带领盟友。
251501,,,
251502,,"在$d内对目标造成$o3点暗影伤害。

如果被驱散，会对驱散者造成${$s3*$s1/100}点伤害，并使其沉默$196364d。",Suffering $w3 Shadow damage every $t3 sec.
251503,,将这把匕首放在一具鳄鱼尸体上以吸收其剩余的生命精华。,
251507,,,
251508,,,
251509,,对施法者前方锥形范围内的所有敌人造成神圣伤害，持续$d。,
251510,,$@spelldesc251509,
251511,,,
251512,,,
251517,,,
251520,,,
251521,,用神圣能量之箭攻击目标，每$t1秒造成一次神圣伤害，持续$d。,发射神圣之箭。
251522,,$@spelldesc251521,$@spellaura251521
251523,Special Ability,"Counters the enemy's spellcast, preventing any spell from that school of magic from being cast for $19647d.",
251524,,向敌人发射一支噼啪作响的奥术闪电箭，每$t1秒造成一次奥术伤害，持续$d,用奥术能量震荡敌人。
251525,,,
251526,,$@spelldesc242524,
251527,,立即恢复$s1点生命值。,$w2 health restored every $t2 sec.
251528,,吸取目标的灵魂，在$d内造成$o1点暗影伤害，并为你恢复生命值，数值相当造成伤害的${$e1*100}%。,Suffering $w1 Shadow damage every $t1 seconds. Restoring ${$e1*100}% of that damage as health to the caster.
251529,,施法者爆发奥术能量，造成奥术伤害并将所有敌人击退。,
251530,,,
251531,,$@spelldesc242524,
251532,,为施法者的拳头灌注神圣能量，并在巨力猛击中爆发，对施法者面前的所有敌人造成神圣伤害，并将其击退。,
251534,,,
251535,,,
251536,,,
251537,,召唤萨尔祖安迫使一只恐天飞龙从空中落下。,
251538,,,吸收了纳拉索斯之心。
251539,,,
251540,,,
251541,,,
251542,,,
251543,,,
251544,,[WRITE TEXT HERE],[WRITE TEXT HERE]
251545,,,
251546,,,
251547,,每$t1秒为附近生物恢复$s1%的最大生命值。,每$t1秒恢复$s1%的最大生命值。
251548,,使用矩阵上行链路，激活圣光裁决者，可以在阿古斯使用。,
251549,,将圣洁的能量灌入施法者脚下的土地，在$d内对进入该区域的所有敌人造成神圣伤害。,造成神圣伤害。
251550,,$@spelldesc251549,$@spellaura251549
251551,,,
251552,,,
251553,,,
251554,,,
251555,,,
251556,,,
251557,,,
251558,,,
251559,,使用苏尔加安的抓钩拉下$r码外的一只飞行中的恐天飞龙，并造成持续流血伤害。,每$t1秒因苏尔加安的抓钩而流血。
251560,,,
251561,,,吸收纳拉索斯之心。
251562,,,
251563,,,
251564,,严寒每$t1秒造成一次冰霜伤害。$@spellname251547会移除$@spellname251564。,"每$t1秒受到一次冰霜伤害。
$@spellname251547会移除$@spellname251564。"
251565,,,
251566,,尝试控制一名柳魔蹒跚者。,
251567,,,
251568,,,
251569,,将机械装置放置在修复护盾中，每$t1秒恢复$s1%的生命值，持续$d。此外，你在护盾激活时受到的伤害降低$s3%，但不能移动。,"每$t1秒恢复$s1%的最大生命值。
受到的伤害降低$s3%。
定身。"
251570,,"每$t1秒造成$s1点暗影伤害，持续$d。

灵魂爆发效果结束后，将在受影响玩家的位置触发一次灵魂炸弹引爆。","每$t1秒造成$s1点暗影伤害。
效果结束时将触发灵魂炸弹引爆。"
251571,,对受影响的玩家造成$s1点暗影伤害。,
251572,,对受影响的玩家造成$s1点暗影伤害。,
251573,,,
251574,,,
251575,,,
251576,,,
251578,,,
251579,,,
251580,,,
251581,,,
251582,,,
251583,,,
251584,,使用萨尔祖安的“净化者”净化被污染的尸体。,
251585,,,
251586,,,
251587,,用暗影灌注强化虚空之光熔炉。,强化虚空之光熔炉。
251588,,,
251589,,,
251590,,$@spelldesc208068,
251591,,向施法者前方锥形区域发射箭雨，每$t1秒造成物理伤害，持续$d。,
251593,,$@spelldesc200343,
251594,,,
251595,,,
251596,,使用萨尔祖安的“净化者”净化被污染的尸体。,
251597,,,
251598,,,
251599,,,
251600,,,
251601,,发射一支灌注了神圣能量的奥术箭，造成奥术和神圣伤害。,
251602,,,
251603,,,
251604,,,
251605,,用神圣能量灌注施法者的法术之刃，同时造成神圣和奥术伤害。,
251606,,,
251607,,,
251608,,,
251609,,,
251610,,,
251611,,发动旋转，大范围劈砍敌人，每$t1秒造成$251612s1点物理伤害，持续$d。,每$t1秒造成$251612s1点物理伤害。
251612,,$@spelldesc251611,
251613,,,
251614,,将大量神圣能量灌入一支箭矢，造成神圣伤害并击退目标。此外还使其受到的伤害提高$s2%，持续$d。,受到的伤害提高$s2%。
251615,,,受到的伤害降低$s1%。
251616,,,黑暗巫毒保护尤洛克免疫任何伤害！
251617,,,
251618,,,
251623,,,
251624,,,
251626,,对施法者前方一条直线的敌人造成$s1点火焰伤害，并使其昏迷$d。,昏迷。
251627,,用萨尔祖安的抓钩刺穿一只飞天魔龙，迫使其从空中落下。,
251628,,用神圣之刃攻击敌人，造成神圣伤害。,
251629,,,
251630,,,
251631,,跃向空中并向下发动攻击，立即造成神圣伤害，并且每$t2秒造成额外的神圣伤害，持续$d。,每$t2秒造成神圣伤害。
251632,,,
251633,,,
251636,,$@spelldesc251800,
251639,,[WRITE TEXT HERE],[WRITE TEXT HERE]
251640,,引导神圣能量轰击附近所有敌人，每$t1秒造成一次神圣伤害。,每$t1秒造成神圣伤害。
251643,,,
251644,,$@spelldesc251640,$@spellaura251640
251645,,恢复$s1点生命值。,
251646,,配制星界治疗药水。,
251647,,,
251648,,,
251649,,,
251650,,,
251651,,更高效地配制星界治疗药水。,
251652,,发现那些最近使用过鲜血魔法的人。,最近使用过鲜血魔法。
251653,,,
251654,,,
251655,,,
251656,,,
251657,,净化一个黑暗符文，终结它的腐蚀作用。,
251658,,有几率制造出多份药水。,
