Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID
在纳斯利亚堡击败德纳修斯大帝（史诗难度）。,德纳修斯大帝（史诗难度）,头衔奖励：灭罪者,14365,2296,-1,0,15438,0,10,4096,13,3670321,0,86488,0,0
在通灵战潮击败缚霜者纳尔佐。,通灵战潮,,14366,2286,-1,0,15428,0,10,0,1,3601560,0,86490,0,0
在通灵战潮击败缚霜者纳尔佐（英雄或更高难度）。,通灵战潮（英雄难度）,,14367,2286,-1,14366,15428,0,10,0,6,3601560,0,86492,0,0
在通灵战潮击败缚霜者纳尔佐（史诗难度或史诗钥石难度）。,通灵战潮（史诗难度）,,14368,2286,-1,14367,15428,0,10,0,7,3601560,0,86494,0,0
在凋魂之殇击败斯特拉达玛侯爵。,凋魂之殇,,14369,2289,-1,0,15428,0,10,0,8,3601535,0,86496,0,0
在赎罪大厅击败宫务大臣。,赎罪大厅,,14370,2287,-1,0,15428,0,10,0,16,3601526,0,86498,0,0
在塞兹仙林的迷雾击败特雷德奥瓦。,塞兹仙林的迷雾,,14371,2290,-1,0,15428,0,10,0,11,3601531,0,86501,0,0
在伤逝剧场击败无尽女皇莫德蕾莎。,伤逝剧场,,14372,2293,-1,0,15428,0,10,0,22,3601550,0,86503,0,0
在彼界击败穆厄扎拉。,彼界,,14373,2291,-1,0,15428,0,10,0,25,3601561,0,86505,0,0
在彼界中，使米尔豪斯和米尔菲丝用各自的暗影之怒和反射手指型激光发射器究极版互相攻击，然后将他们击败（史诗难度）。,伴侣咨询,,14374,2291,-1,0,15428,0,10,0,46,3601565,0,86507,0,0
在塞兹仙林的迷雾中先击败觉醒的锥喉饕餮者，然后击败特雷德奥瓦。,求知若渴,,14375,2290,-1,0,15428,0,10,0,39,134340,0,86528,0,0
在纳斯利亚堡中，使用不稳定的喷发吸干所有大型心能之罐，然后击败饥饿的毁灭者（普通或更高难度）。,肉包子打狗,,14376,2296,-1,0,15438,0,10,0,18,132278,0,86530,0,0
,<Hidden> 9.0 Prologue - Dailies Unlocked [DNT],,14377,-1,-1,0,15284,0,0,1179652,109,136243,0,86676,0,0
在公会队伍中击败彼界的穆厄扎拉（史诗难度）。,史诗：彼界（公会版）,,14379,2291,-1,0,15429,0,10,49152,1,3601561,0,86790,0,0
在公会队伍中击败赎罪大厅的宫务大臣（史诗难度）。,史诗：赎罪大厅（公会版）,,14380,2287,-1,0,15429,0,10,49152,2,3601526,0,86792,0,0
在公会队伍中击败通灵战潮的缚霜者纳尔佐（史诗难度）。,史诗：通灵战潮（公会版）,,14381,2286,-1,0,15429,0,10,49152,7,3601560,0,86800,0,0
在公会队伍中击败塞兹仙林的迷雾的特雷德奥瓦（史诗难度）。,史诗：塞兹仙林的迷雾（公会版）,,14382,2290,-1,0,15429,0,10,49152,3,3601531,0,86794,0,0
在公会队伍中击败凋魂之殇的斯特拉达玛侯爵（史诗难度）。,史诗：凋魂之殇（公会版）,,14383,2289,-1,0,15429,0,10,49152,4,3601535,0,86796,0,0
在公会队伍中击败晋升高塔的疑虑圣杰德沃丝（史诗难度）。,史诗：晋升高塔（公会版）,,14384,2285,-1,0,15429,0,10,49152,6,3601545,0,86798,0,0
在公会队伍中击败伤逝剧场的无尽女皇莫德蕾莎（史诗难度）。,史诗：伤逝剧场（公会版）,,14385,2293,-1,0,15429,0,10,49152,8,3601550,0,86802,0,0
,消灭穆厄扎拉（普通彼界）,,14387,2291,-1,0,15430,0,0,1,1,136243,0,86827,0,0
,消灭穆厄扎拉（英雄彼界）,,14388,2291,-1,0,15430,0,0,1,2,136243,0,86829,0,0
,消灭穆厄扎拉（史诗彼界）,,14389,2291,-1,0,15430,0,0,1,3,136243,0,86831,0,0
,消灭宫务大臣（普通赎罪大厅）,,14390,2287,-1,0,15430,0,0,1,4,136243,0,86833,0,0
,消灭宫务大臣（英雄赎罪大厅）,,14391,2287,-1,0,15430,0,0,1,5,136243,0,86835,0,0
,消灭宫务大臣（史诗赎罪大厅）,,14392,2287,-1,0,15430,0,0,1,6,136243,0,86837,0,0
,消灭特雷德奥瓦（普通塞兹仙林的迷雾）,,14393,2290,-1,0,15430,0,0,1,7,136243,0,86839,0,0
,消灭特雷德奥瓦（英雄塞兹仙林的迷雾）,,14394,2290,-1,0,15430,0,0,1,8,136243,0,86841,0,0
,消灭特雷德奥瓦（史诗塞兹仙林的迷雾）,,14395,2290,-1,0,15430,0,0,1,9,136243,0,86843,0,0
,消灭斯特拉达玛侯爵（普通凋魂之殇）,,14396,2289,-1,0,15430,0,0,1,10,136243,0,86845,0,0
,消灭斯特拉达玛侯爵（英雄凋魂之殇）,,14397,2289,-1,0,15430,0,0,1,11,136243,0,86847,0,0
,消灭斯特拉达玛侯爵（史诗凋魂之殇）,,14398,2289,-1,0,15430,0,0,1,12,136243,0,86849,0,0
,消灭德沃丝（普通晋升高塔）,,14399,2285,-1,0,15430,0,0,1,16,136243,0,86851,0,0
,消灭德沃丝（英雄晋升高塔）,,14400,2285,-1,0,15430,0,0,1,17,136243,0,86853,0,0
,消灭德沃丝（史诗晋升高塔）,,14401,2285,-1,0,15430,0,0,1,18,136243,0,86855,0,0
,消灭缚霜者纳尔佐（普通通灵战潮）,,14402,2286,-1,0,15430,0,0,1,19,136243,0,86857,0,0
,消灭缚霜者纳尔佐（英雄通灵战潮）,,14403,2286,-1,0,15430,0,0,1,20,136243,0,86859,0,0
,消灭缚霜者纳尔佐（史诗通灵战潮）,,14404,2286,-1,0,15430,0,0,1,21,136243,0,86861,0,0
,消灭莫德蕾莎（普通伤逝剧场）,,14405,2293,-1,0,15430,0,0,1,22,136243,0,86863,0,0
,消灭莫德蕾莎（英雄伤逝剧场）,,14406,2293,-1,0,15430,0,0,1,23,136243,0,86865,0,0
,消灭莫德蕾莎（史诗伤逝剧场）,,14407,2293,-1,0,15430,0,0,1,24,136243,0,86867,0,0
在彼界击败穆厄扎拉（英雄或更高难度）。,彼界（英雄难度）,,14408,2291,-1,14373,15428,0,10,0,26,3601561,0,86869,0,0
在彼界击败穆厄扎拉（史诗难度或史诗钥石难度）。,彼界（史诗难度）,,14409,2291,-1,14408,15428,0,10,0,27,3601561,0,86871,0,0
在赎罪大厅击败宫务大臣（英雄或更高难度）。,赎罪大厅（英雄难度）,,14410,2287,-1,14370,15428,0,10,0,17,3601526,0,86873,0,0
在赎罪大厅击败宫务大臣。（史诗难度或史诗钥石难度）。,赎罪大厅（史诗难度）,,14411,2287,-1,14410,15428,0,10,0,18,3601526,0,86875,0,0
在塞兹仙林的迷雾击败特雷德奥瓦（英雄或更高难度）。,塞兹仙林的迷雾（英雄难度）,,14412,2290,-1,14371,15428,0,10,0,12,3601531,0,86877,0,0
在塞兹仙林的迷雾击败特雷德奥瓦（史诗难度或史诗钥石难度）。,塞兹仙林的迷雾（史诗难度）,,14413,2290,-1,14412,15428,0,10,0,13,3601531,0,86879,0,0
在凋魂之殇击败斯特拉达玛侯爵（英雄或更高难度）。,凋魂之殇（英雄难度）,,14414,2289,-1,14369,15428,0,10,0,9,3601535,0,86881,0,0
在凋魂之殇击败斯特拉达玛侯爵（史诗难度或史诗钥石难度）。,凋魂之殇（史诗难度）,,14415,2289,-1,14414,15428,0,10,0,10,3601535,0,86883,0,0
在伤逝剧场击败无尽女皇莫德蕾莎（英雄或更高难度）。,伤逝剧场（英雄难度）,,14416,2293,-1,14372,15428,0,10,0,23,3601550,0,86885,0,0
在伤逝剧场击败无尽女皇莫德蕾莎（史诗难度或史诗钥石难度）。,伤逝剧场（史诗难度）,,14417,2293,-1,14416,15428,0,10,0,24,3601550,0,86887,0,0
完成下列“暗影国度”英雄地下城成就。,暗影界地下城英雄,,14418,-1,-1,0,168,0,20,135168,51,3601566,0,86915,0,0
,消灭啸翼（普通纳斯利亚堡）,,14419,2296,-1,0,15430,0,0,1,27,136243,0,86940,0,0
,消灭啸翼（英雄纳斯利亚堡）,,14420,2296,-1,0,15430,0,0,1,28,136243,0,86944,0,0
,消灭啸翼（史诗纳斯利亚堡）,,14421,2296,-1,0,15430,0,0,1,29,136243,0,86942,0,0
,消灭啸翼（随机纳斯利亚堡）,,14422,2296,-1,0,15430,0,0,1,26,136243,0,86938,0,0
,消灭猎手阿尔迪莫（普通纳斯利亚堡）,,14423,2296,-1,0,15430,0,0,1,31,136243,0,86956,0,0
,消灭猎手阿尔迪莫（英雄纳斯利亚堡）,,14424,2296,-1,0,15430,0,0,1,32,136243,0,86960,0,0
,消灭猎手阿尔迪莫（史诗纳斯利亚堡）,,14425,2296,-1,0,15430,0,0,1,33,136243,0,86958,0,0
,消灭猎手阿尔迪莫（随机纳斯利亚堡）,,14426,2296,-1,0,15430,0,0,1,30,136243,0,86954,0,0
,消灭饥饿的毁灭者（普通纳斯利亚堡）,,14427,2296,-1,0,15430,0,0,1,35,136243,0,86972,0,0
,消灭饥饿的毁灭者（英雄纳斯利亚堡）,,14428,2296,-1,0,15430,0,0,1,36,136243,0,86976,0,0
,消灭饥饿的毁灭者（史诗纳斯利亚堡）,,14429,2296,-1,0,15430,0,0,1,37,136243,0,86974,0,0
,消灭饥饿的毁灭者（随机纳斯利亚堡）,,14430,2296,-1,0,15430,0,0,1,34,136243,0,86970,0,0
,消灭圣物匠赛·墨克斯（普通纳斯利亚堡）,,14431,2296,-1,0,15430,0,0,1,39,136243,0,86907,0,0
,消灭圣物匠赛·墨克斯（英雄纳斯利亚堡）,,14432,2296,-1,0,15430,0,0,1,40,136243,0,86911,0,0
,消灭圣物匠赛·墨克斯（史诗纳斯利亚堡）,,14433,2296,-1,0,15430,0,0,1,41,136243,0,86909,0,0
,消灭圣物匠赛·墨克斯（随机纳斯利亚堡）,,14434,2296,-1,0,15430,0,0,1,38,136243,0,86905,0,0
,完成太阳之王的救赎（普通纳斯利亚堡）,,14435,2296,-1,0,15430,0,0,1,43,136243,0,86964,0,0
,完成太阳之王的救赎（英雄纳斯利亚堡）,,14436,2296,-1,0,15430,0,0,1,44,136243,0,86968,0,0
,完成太阳之王的救赎（史诗纳斯利亚堡）,,14437,2296,-1,0,15430,0,0,1,45,136243,0,86966,0,0
,完成太阳之王的救赎（随机纳斯利亚堡）,,14438,2296,-1,0,15430,0,0,1,42,136243,0,86962,0,0
,消灭伊涅瓦·暗脉女勋爵（普通纳斯利亚堡）,,14439,2296,-1,0,15430,0,0,1,47,136243,0,86889,0,0
,消灭伊涅瓦·暗脉女勋爵（英雄纳斯利亚堡）,,14440,2296,-1,0,15430,0,0,1,48,136243,0,86893,0,0
,消灭伊涅瓦·暗脉女勋爵（史诗纳斯利亚堡）,,14441,2296,-1,0,15430,0,0,1,49,136243,0,86891,0,0
,消灭伊涅瓦·暗脉女勋爵（随机纳斯利亚堡）,,14442,2296,-1,0,15430,0,0,1,46,136243,0,86895,0,0
,消灭猩红议会（普通纳斯利亚堡）,,14443,2296,-1,0,15430,0,0,1,51,136243,0,86899,0,0
,消灭猩红议会（英雄纳斯利亚堡）,,14444,2296,-1,0,15430,0,0,1,52,136243,0,86903,0,0
,消灭猩红议会（史诗纳斯利亚堡）,,14445,2296,-1,0,15430,0,0,1,53,136243,0,86901,0,0
,消灭猩红议会（随机纳斯利亚堡）,,14446,2296,-1,0,15430,0,0,1,50,136243,0,86897,0,0
,消灭泥拳（普通纳斯利亚堡）,,14447,2296,-1,0,15430,0,0,1,55,136243,0,86932,0,0
,消灭泥拳（英雄纳斯利亚堡）,,14448,2296,-1,0,15430,0,0,1,56,136243,0,86936,0,0
,消灭泥拳（史诗纳斯利亚堡）,,14449,2296,-1,0,15430,0,0,1,57,136243,0,86934,0,0
,消灭泥拳（随机纳斯利亚堡）,,14450,2296,-1,0,15430,0,0,1,54,136243,0,86930,0,0
,消灭顽石军团干将（普通纳斯利亚堡）,,14451,2296,-1,0,15430,0,0,1,59,136243,0,86948,0,0
,消灭顽石军团干将（英雄纳斯利亚堡）,,14452,2296,-1,0,15430,0,0,1,60,136243,0,86952,0,0
,消灭顽石军团干将（史诗纳斯利亚堡）,,14453,2296,-1,0,15430,0,0,1,61,136243,0,86950,0,0
,消灭顽石军团干将（随机纳斯利亚堡）,,14454,2296,-1,0,15430,0,0,1,58,136243,0,86946,0,0
,消灭德纳修斯大帝（普通纳斯利亚堡）,,14455,2296,-1,0,15430,0,0,1,63,136243,0,86924,0,0
,消灭德纳修斯大帝（英雄纳斯利亚堡）,,14456,2296,-1,0,15430,0,0,1,64,136243,0,86928,0,0
,消灭德纳修斯大帝（史诗纳斯利亚堡）,,14457,2296,-1,0,15430,0,0,1,65,136243,0,86926,0,0
,消灭德纳修斯大帝（随机纳斯利亚堡）,,14458,2296,-1,0,15430,0,0,1,62,136243,0,86913,0,0
在公会队伍中击败纳斯利亚堡的下列首领（普通或更高难度）。,纳斯利亚堡（公会版）,,14459,2296,-1,0,15442,0,10,61440,1,3614361,0,87577,0,0
在下一阶段团队副本开放前击败纳斯利亚堡的德纳修斯大帝（英雄或更高难度）。,引领潮流：德纳修斯大帝,,14460,2296,-1,0,15271,0,0,6144,74,3670321,0,87008,0,0
在下一阶段团队副本开放前击败纳斯利亚堡的德纳修斯大帝（史诗难度）。,千钧一发：德纳修斯大帝,,14461,2296,-1,14460,15271,0,0,6144,75,3670321,0,87010,0,0
在托加斯特，罪魂之塔中成功完成斯科杜斯之厅的难度1。,斯科杜斯之厅,,14463,-1,-1,0,15440,0,10,0,1,2178518,0,0,0,0
在托加斯特，罪魂之塔中完成扭曲回廊的难度1。,扭曲回廊：难度1,,14468,-1,-1,0,15440,0,10,131072,13,3717273,0,0,0,0
在托加斯特，罪魂之塔中完成扭曲回廊的难度2。,扭曲回廊：难度2,宠物奖励：死亡追寻者,14469,-1,-1,14468,15440,0,10,131072,14,3717274,183412,0,0,0
在托加斯特，罪魂之塔中完成扭曲回廊的难度3。,扭曲回廊：难度3,,14470,-1,-1,14469,15440,0,10,131072,15,3717275,0,0,0,0
在托加斯特，罪魂之塔中完成扭曲回廊的难度4。,扭曲回廊：难度4,奖励：被统御者的头盔,14471,-1,-1,14470,15440,0,10,131072,16,3717276,184223,0,0,0
在托加斯特，罪魂之塔中完成扭曲回廊的难度5。,扭曲回廊：难度5,,14472,-1,-1,14471,15440,0,10,131072,17,3717277,0,0,0,0
在托加斯特，罪魂之塔中成功完成断骨密室的难度1。,断骨密室,,14473,-1,-1,0,15440,0,10,0,2,1392920,0,0,0,0
在托加斯特，罪魂之塔中成功完成灵魂熔炉的难度1。,灵魂熔炉,,14478,-1,-1,0,15440,0,10,0,3,1392929,0,0,0,0
在托加斯特，罪魂之塔中成功完成凇心间隙的难度1。,凇心间隙,,14483,-1,-1,0,15440,0,10,0,4,1392911,0,0,0,0
在托加斯特，罪魂之塔中成功完成莫尔特雷加的难度1。,莫尔特雷加,,14488,-1,-1,0,15440,0,10,0,5,2178500,0,0,0,0
在托加斯特，罪魂之塔中成功完成上层区域的难度1。,上层区域,,14493,-1,-1,0,15440,0,10,0,6,2178509,0,0,0,0
在托加斯特击败下列首领。,托加斯特的守门人,,14498,-1,-1,0,15440,0,10,0,21,3642306,0,87061,0,0
拾取2500个幻灭心能。,幻惑,,14499,-1,-1,0,15440,0,5,0,10,3743737,0,87078,0,0
拾取25000个幻灭心能。,幻心,,14500,-1,-1,14499,15440,0,5,0,11,3743737,0,87080,0,0
拾取250000个幻灭心能。,幻狂,,14501,-1,-1,14500,15440,0,5,0,12,3743737,0,87082,0,0
通过前八轮忠诚试炼。,追求忠诚,,14502,-1,-1,0,15441,0,10,65536,49,3551337,0,87084,0,0
在塞兹仙林的迷雾中，先击败长得过大的多头花，然后击败英格拉·马洛克（史诗难度）。,无土栽培,,14503,2290,-1,0,15428,0,10,0,35,656440,0,87108,0,0
在炽蓝仙野的泊星剧场中击败饰演萨维斯的尼娅。,尼娅，饰演萨维斯,,14504,-1,-1,0,15436,0,0,1048576,64,1354190,0,87144,0,0
在炽蓝仙野的泊星剧场中击败饰演古尔丹的塞希伊。,塞希伊，饰演古尔丹,,14505,-1,-1,0,15436,0,0,1048576,65,1354190,0,87146,0,0
在炽蓝仙野的泊星剧场中击败饰演基尔加丹的光尘。,光尘，饰演基尔加丹,,14506,-1,-1,0,15436,0,0,1048576,66,1354190,0,87148,0,0
在炽蓝仙野的泊星剧场中击败饰演阿古斯的米卡伊。,米卡伊，饰演阿古斯,,14507,-1,-1,0,15436,0,0,1048576,67,1354190,0,87152,0,0
在炽蓝仙野的泊星剧场中击败饰演吉安娜的光尘。,光尘，饰演吉安娜,,14508,-1,-1,0,15436,0,0,1048576,68,1354190,0,87154,0,0
在炽蓝仙野的泊星剧场中击败饰演艾萨拉的阿斯特拉。,阿斯特拉，饰演艾萨拉,,14509,-1,-1,0,15436,0,0,1048576,69,1354190,0,87156,0,0
在炽蓝仙野的泊星剧场中击败饰演恩佐斯的织梦者。,织梦者，饰演恩佐斯,,14510,-1,-1,0,15436,0,0,1048576,70,1354190,0,87158,0,0
开启战争模式期间，在炽蓝仙野获得1000点荣誉点数。,使命之旅：炽蓝仙野,,14511,-1,-1,0,15283,0,10,0,25,3551336,0,87162,0,0
开启战争模式期间，在雷文德斯获得1000点荣誉点数。,使命之旅：雷文德斯,,14512,-1,-1,0,15283,0,10,0,26,3614361,0,87164,0,0
开启战争模式期间，在玛卓克萨斯获得1000点荣誉点数。,使命之旅：玛卓克萨斯,,14513,-1,-1,0,15283,0,10,0,27,3551338,0,87166,0,0
开启战争模式期间，在晋升堡垒获得1000点荣誉点数。,使命之旅：晋升堡垒,,14514,-1,-1,0,15283,0,10,0,24,3551337,0,87168,0,0
完成下列暗影界的PvP世界任务。,佐·索尔格的命令,,14515,-1,-1,0,15283,0,5,0,22,3547163,0,87170,0,0
在暗影界完成下列每一个PvP世界任务20次。,佐·索尔格的叹服,,14516,-1,-1,0,15283,0,20,0,23,3527519,0,87175,0,0
消灭加入下列盟约的敌对玩家，每种20人。,盟约之战,,14519,-1,-1,0,15283,0,10,0,30,136001,0,87188,0,0
隐藏的解锁托加斯特的共用成就。,托加斯特：进入托加斯特,,14521,-1,-1,0,15440,0,0,3276804,57,136243,0,87217,0,0
,9.0 Shadowlands - Expansion Quest Launch - Intro - TSH - DEPRECATED 10.0.2 [DNT],,14522,-1,-1,0,92,0,0,18087940,63,136243,0,87219,0,0
把玛尔苟、巴加斯特和赫库提斯遛到狗舍的角落里后再击败纳斯利亚堡的猎手阿尔迪莫（普通或更高难度）。,狗有三急,,14523,2296,-1,0,15438,0,10,0,15,3614364,0,87288,0,0
在纳斯利亚堡击败黑暗意志后再击败伊涅瓦·暗脉女勋爵（普通或更高难度）。,我到底在期待什么？,,14524,-1,-1,0,15438,0,10,0,19,839610,0,87294,0,0
在所有玩家都拿着一束绽放的猩红玫瑰的情况下击败纳斯利亚堡的顽石军团干将（普通或更高难度）。,嗜血玫瑰,,14525,-1,-1,0,15438,0,10,0,22,134927,0,87296,0,0
苍穹斗域的比赛,苍穹斗域的比赛,,14527,-1,-1,0,152,0,0,1,17,136243,0,87307,0,0
苍穹斗域的胜利,苍穹斗域的胜利,,14528,-1,-1,0,152,0,0,1,18,136243,0,87309,0,0
在限制时间内完成10级或更高的所有“暗影国度”第一赛季的史诗地下城。,“暗影国度”钥石征服者：第一赛季,头衔奖励：骄傲的,14531,-1,-1,14938,15272,0,0,133120,72,618858,0,87323,0,0
在限制时间内完成15级或更高的所有“暗影国度”第一赛季的史诗地下城。,“暗影国度”钥石大师：第一赛季,坐骑奖励：罪触死亡行者,14532,-1,-1,14531,15272,0,0,133120,73,618859,182717,87336,0,0
在伤逝剧场使用/challenge（/挑战）并击败两个幽魂参赛者后，击败无尽女皇莫德雷莎（史诗难度）。,皇家大战,,14533,2293,-1,0,15428,0,10,0,54,1037259,0,87367,0,0
,邪气鞍座（31）,,14555,-1,1,13942,15270,0,0,1179648,95,1379171,103533,87345,0,0
,邪气鞍座（32）,,14557,-1,1,14555,15270,0,0,1179648,96,1379171,103533,87347,0,0
,邪气鞍座（33）,,14558,-1,1,14557,15270,0,0,1179648,97,1379171,103533,87349,0,0
,邪气鞍座（34）,,14559,-1,1,14558,15270,0,0,1179648,98,1379171,103533,87351,0,0
,邪气鞍座（35）,,14560,-1,1,14559,15270,0,0,1179648,99,1379171,103533,87353,0,0
,邪气鞍座（31）,,14561,-1,0,13954,15270,0,0,1179648,43,1379171,103533,87355,0,0
,邪气鞍座（32）,,14563,-1,0,14561,15270,0,0,1179648,44,1379171,103533,87357,0,0
,邪气鞍座（33）,,14564,-1,0,14563,15270,0,0,1179648,45,1379171,103533,87359,0,0
,邪气鞍座（34）,,14565,-1,0,14564,15270,0,0,1179648,46,1379171,103533,87361,0,0
,邪气鞍座（35）,,14566,-1,0,14565,15270,0,0,1179648,47,1379171,103533,87363,0,0
在赎罪大厅的哈尔吉亚斯重新吸收了全部3个哈尔吉亚斯的碎片后击败他（史诗难度）。,破镜重圆,,14567,-1,-1,0,15428,0,10,0,43,1003591,0,87365,0,0
在托加斯特，罪魂之塔中完成扭曲回廊的难度6。,扭曲回廊：难度6,头衔奖励：尖塔追猎者 ,14568,-1,-1,14472,15440,0,10,131072,18,3717278,0,0,0,0
在托加斯特，罪魂之塔中完成扭曲回廊的难度7。,扭曲回廊：难度7,,14569,-1,-1,14568,15440,0,10,131072,19,3717279,0,0,0,0
在托加斯特，罪魂之塔中完成扭曲回廊的难度8。,扭曲回廊：难度8,坐骑奖励：回廊潜行猎犬,14570,-1,-1,14569,15440,0,10,131072,20,3717280,184166,0,0,0
Complete Layer 1 of any run. Hidden.,Torghast: Tracking - Completed Layer 1,,14596,-1,-1,0,15440,0,0,1048580,59,2178491,0,0,0,0
完成任意的难度2。,Torghast: Tracking - Completed Layer 2,,14597,-1,-1,0,15440,0,0,1048580,60,2178491,0,0,0,0
完成任意的难度3。,Torghast: Tracking - Completed Layer 3,,14598,-1,-1,0,15440,0,0,1048580,61,2178491,0,0,0,0
完成任意的难度4。,Torghast: Tracking - Completed Layer 4,,14599,-1,-1,0,15440,0,0,1048580,62,2178491,0,0,0,0
