Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
螳螂人在各方面都非常依賴琥珀，甚至在他們的魔法裡也會用到。,|cFFFFD200掉落：|r塑珀者翁索克|n|cFFFFD200區域：|r恐懼之心,2589,150380,291556,646670,5,2,0,6,7,0
這隻小怪物是最危險的煞的後代，新懷遠大志向，不過志向什麼的先等個幾千年後再說。,|cFFFFD200掉落：|r杉齊爾女皇|n|cFFFFD200區域：|r恐懼之心,2590,150381,291560,135782,6,2,0,6,7,0
可愛之物必有可惡之處。,|cFFFFD200成就：|r寵物大軍來襲VI：潘達利亞之寵|n|cFFFFD200類別：|r收集,2591,150385,291561,2735130,6,82,5,6,7,0
,,2592,150858,0,1338622,7,1056,-1,6,7,0
,,2593,150906,0,294474,4,32,-1,6,7,0
,,2594,150907,0,463491,4,32,-1,6,7,0
,,2595,150908,0,646782,3,32,-1,6,7,0
,,2596,150910,0,136194,5,32,-1,6,7,0
,,2597,150911,0,237373,3,32,-1,6,7,0
,,2598,150912,0,132196,3,32,-1,6,7,0
,,2599,150913,0,134180,5,32,-1,6,7,0
,,2600,150914,0,236548,3,32,-1,6,7,0
,,2601,150915,0,458967,3,32,-1,6,7,0
,,2602,150917,0,236458,3,1056,-1,6,7,0
,,2603,150918,0,1100170,3,1056,-1,6,7,0
,,2605,150919,0,134179,3,32,-1,6,7,0
,,2606,150920,0,1354171,1,32,-1,6,7,0
,,2607,150921,0,254094,3,32,-1,6,7,0
,,2608,150922,0,2492254,3,1056,-1,6,7,0
,,2609,150923,0,1500940,5,32,-1,6,7,0
,,2611,150924,0,2492256,5,32,-1,6,7,0
,,2612,150925,0,134180,5,1056,-1,6,7,0
,,2613,150929,0,133729,3,1056,-1,6,7,0
雖然這個袖珍迷你的黑石之王無法叫出任何人來幫忙，不過他還是可以狠狠羞辱人。,|cFFFFD200魔獸世界15週年紀念|r|n,2621,151779,294206,2615850,1,82,6,6,7,0
這些令人眼花繚亂的幼獸毛色獨特，長期受到皮革工匠的喜愛。,|cFFFFD200世界事件：|r冬幕節|n,2622,151780,294211,2741548,7,2130,6,6,7,0
別被點點柔順的毛跟那雙大眼睛給騙了，她的小尖牙可不只是用來吃草的。,|cFFFFD200遊戲商城|r,2623,151788,294231,2735061,7,82,9,6,7,0
有些人認為施法者的力量來自於他們的鬍子，但是他們都錯了。魔法真正的來源其實是帽子。,|cFFFFD200成就：|r寵物對戰挑戰：斯坦索姆|n|cFFFFD200類別：|r寵物對戰,2638,154445,300387,1337422,3,82,5,6,7,0
納沙塔爾螃蟹似乎不太會因為海水突然消失而受到驚嚇。,|cFFFFD200寵物對戰：|r納沙塔爾,2645,154697,0,2027869,8,26,4,6,7,0
這些螃蟹鮮豔的外殼使牠們很容易成為捕獵者的獵物，因此牠們大多待在暗處。,|cFFFFD200寵物對戰：|r納沙塔爾,2646,154702,0,2027887,8,26,4,6,7,0
納沙塔爾寄居蟹的鮮豔外殼，讓艾澤拉斯的珠寶匠興奮地談論不休。,|cFFFFD200寵物對戰：|r納沙塔爾,2647,154704,0,2027923,8,26,4,6,7,0
刺棘會在牠們發現獵物時發出獨特的喀喀聲。,|cFFFFD200寵物對戰：|r納沙塔爾,2648,154706,0,1508490,8,26,4,6,7,0
這種螃蟹的「威嚇」連在水裡也能聽見，實際上是由快速開合牠較小的鉗螯所發出。,|cFFFFD200寵物對戰：|r納沙塔爾,2649,154708,0,1508489,8,26,4,6,7,0
這種信天翁的體型比棲息在內陸的略小，而且能在海上長距離飛行。,|cFFFFD200寵物對戰：|r納沙塔爾,2650,154710,0,1929246,2,26,4,6,7,0
納沙塔爾的深海狂魚長久以來都是納迦的主食。,|cFFFFD200寵物對戰：|r納沙塔爾,2651,154712,0,2564610,8,26,4,6,7,0
有些狂魚受到深處的低語所感染，想要血染浪潮。,|cFFFFD200寵物對戰：|r納沙塔爾,2652,154714,0,2564610,8,26,4,6,7,0
這些海螺由於承受著深海的巨大壓力，因此形成了牠們獨特的殼。,|cFFFFD200寵物對戰：|r納沙塔爾,2653,154716,0,2530492,4,26,4,6,7,0
在無盡之海黑暗無光的深溝和裂隙之間，依然有生命存在。,|cFFFFD200寵物對戰：|r永恆宮殿,2657,154718,0,2530494,4,26,4,6,7,0
許多潛伏在深處的恐怖東西，但刺棘巢穴絕對毫不遜色。,|cFFFFD200寵物對戰：|r永恆宮殿|n,2658,154720,0,1508493,8,26,4,6,7,0
如果你潛入深淵，發現腿上黏了一隻這種東西，不用驚慌，牠們相對而言不怎麼有害。,|cFFFFD200寵物對戰：|r永恆宮殿,2659,154722,0,2763646,4,26,4,6,7,0
我還能怎麼說？蛞蝓都喜歡髒東西。,|cFFFFD200寵物對戰：|r納沙塔爾,2660,154724,0,2763642,4,26,4,6,7,0
拱鼻水豚的嗅覺非常靈敏，牠們可以輕易找到埋在雪地或者廢料堆底下的青草和種子。,|cFFFFD200寵物對戰：|r機械岡,2661,154767,0,2205589,7,26,4,6,7,0
黑牙的暗色毛皮使牠們易於躲藏在機械岡島的垃圾堆中。,|cFFFFD200寵物對戰：|r機械岡,2662,154769,0,2205590,7,26,4,6,7,0
在機械岡的所有生物當中，最不受這一切改變所影響的大概就是蟑螂。,|cFFFFD200寵物對戰：|r機械岡,2663,154771,0,294474,4,26,4,6,7,0
這隻蟑螂接受的實驗，讓牠長得異常巨大。誰會要這麼做啊？,|cFFFFD200寵物對戰：|r機械岡,2664,154773,0,294474,4,26,4,6,7,0
機械岡的青蛙在機械化當前面臨了兩種選擇：躲起來或是繁殖。而這個物種選擇了後者。,|cFFFFD200寵物對戰：|r機械岡,2665,154775,0,2399262,8,26,4,6,7,0
機械岡的青蛙在機械化當前面臨了兩種選擇：躲起來或是繁殖。而這個物種選擇了前者。,|cFFFFD200寵物對戰：|r機械岡,2666,154777,0,2399264,8,26,4,6,7,0
機械岡島的機械青蛙演化成以機械昆蟲為食，不知是怎麼辦到的。,|cFFFFD200寵物對戰：|r機械岡,2667,154779,0,2399254,9,26,4,6,7,0
機械岡國王實驗的結果，在整個城鎮和島上觸目皆是。,|cFFFFD200寵物對戰：|r機械岡行動,2668,154781,0,2399251,9,26,4,6,7,0
機械岡少數幾種還留存的血肉生物，牠們為鏽栓鎮的居民提供了食物，甚至是友誼。,|cFFFFD200寵物對戰：|r機械岡,2669,154783,0,2027862,2,26,4,6,7,0
機械化實驗讓少數還留在機械岡的小動物不得不躲起或是逃走。,|cFFFFD200寵物對戰：|r機械岡,2670,154785,0,2126353,4,26,4,6,7,0
97號樣本在他被完整機械化之前逃出了他的牢籠。現在，他要尋求復仇。,|cFFFFD200寵物對戰：|r機械岡,2671,154787,0,2126366,9,26,4,6,7,0
雖然牠們不是真正的老鼠，但是卻真正佔據了機械岡城的後巷，並帶有病原軟體，因此得到了這個名字。,|cFFFFD200寵物對戰：|r機械岡行動,2672,154789,0,2126359,9,26,4,6,7,0
這些小動物的程式裡寫入了鑽地的天性，現在牠們正發揮著關鍵的作用，分解大型廢料堆。,|cFFFFD200寵物對戰：|r機械岡,2673,154791,0,2126361,9,26,4,6,7,0
需要幫手的時候，你知道該叫誰。,|cFFFFD200寵物對戰：|r機械岡行動,2674,154794,0,1521022,9,26,4,6,7,0
機械岡城的機械工或許忙著使城鎮的許多工作自動化，但是他們也花很多時間在修理並維護他們的發明。,|cFFFFD200寵物對戰：|r機械岡行動,2675,154796,0,1521022,9,26,4,6,7,0
已經不記得起初是被設計來做什麼的了，只是一直想要和其他寵物對戰。,|cFFFFD200寵物對戰：|r機械岡,2676,154798,0,2735924,9,26,4,6,7,0
在格瑞姆巴托外重新出現的幼龍讓紅龍軍團擔心，這座失落的城市裡正有事發生。,|cFFFFD200寵物對戰：|r暮光高地,2677,154803,0,134154,1,26,4,6,7,0
棲息在納沙塔爾海溝和裂隙的鰻魚，是許多此地生物偏愛的食物。,|cFFFFD200寵物對戰：|r納沙塔爾,2678,154814,0,2027955,8,26,4,6,7,0
戳擊、刺擊、插擊、捅擊和鑿擊的大師。,|cFFFFD200寶藏：|r艾薩拉寶箱|n|cFFFFD200區域：|r永恆宮殿,2680,154819,301015,2267048,0,2,0,6,7,0
莫格魯所屬的魚人部族是反抗納迦奴役的少數之一。,|cFFFFD200掉落：|r嘎酷拉國王|n|cFFFFD200區域：|r納沙塔爾,2681,154820,301042,3004140,0,2,0,6,7,0
傳說亡鰭部族是在海底一系列刻滿符文的石板上發現死靈術的。,|cFFFFD200掉落：|r盲光|n|cFFFFD200區域：|r納沙塔爾,2682,154821,301043,970832,0,2,0,6,7,0
別被牠可愛的外表給騙了。這個小怪物會趁你一不注意的時候戳你腳踝。,|cFFFFD200成就：|r水電特攻隊|n|cFFFFD200類別：|r寵物對戰,2683,154822,301020,2267049,0,82,5,6,7,0
一種主要分布在納沙塔爾的罕見螃蟹，能輕易藏身在此區豐富的海藻和珊瑚當中。,|cFFFFD200掉落：|r沙爪石殼蟹|n|cFFFFD200區域：|r納沙塔爾,2684,154823,301021,2027870,8,2,0,6,7,0
只要夠努力，任何東西都能做巢。,|cFFFFD200寶藏：|r發光的寶箱|n|cFFFFD200區域：|r納沙塔爾|n,2685,154824,301022,2027879,8,2,1,6,7,0
如果陽光照上牠的殼的角度正確，光線會朝一千個不同的方向散射出去。,|cFFFFD200商人：|r工匠歐卡塔|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200花費：|r150|Hcurrency:1721|h|TInterface\ICONS\inv_misc_enchantedpearlF.blp:0|t|h|n|n|cFFFFD200商人：|r『尋寶者』普洛克|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200花費：|r150|Hcurrency:1721|h|TInterface\ICONS\inv_misc_enchantedpearlF.blp:0|t|h|n|n|cFFFFD200掉落：|r七彩微光殼蟹|n|cFFFFD200區域：|r納沙塔爾,2686,154825,301023,2027919,8,2,2,6,7,0
很久以前就被發現，並把牠當成禮物收藏著，一直等待事情出現轉機。,|cFFFFD200任務：|r閃亮甲殼|n,2687,154826,301024,2027920,8,18,1,6,7,0
很久以前就被發現，並把牠當成禮物收藏著，一直等待事情出現轉機。,|cFFFFD200任務：|r深海之美|n,2688,154827,301025,2027923,8,18,1,6,7,0
罕見的刺棘演化種，具有可刺穿軟肉和眼睛的延長脊柱。,|cFFFFD200掉落：|r刺殼蟹|n|cFFFFD200區域：|r納沙塔爾,2689,154828,301026,1508493,8,2,0,6,7,0
彷彿漆黑的水下洞穴還不夠像是一場惡夢，那些東西真的存在，而且很喜歡待在裡面。,|cFFFFD200掉落：|r洞闇恐懼|n|cFFFFD200區域：|r納沙塔爾,2690,154829,301027,1508492,8,2,0,6,7,0
這種殘暴的螃蟹會受到鮮血的氣味吸引，而且似乎沉醉於戰鬥。,|cFFFFD200商人：|r克夫提庫斯‧屈心者|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200花費：|r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200商人：|r戴澤里安|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200花費：|r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h,2691,154830,301028,1508489,8,2,2,6,7,0
在一絲光線也沒有的洞穴裡，就算有著鮮豔的外殼也不用擔心伏擊時被發現。,|cFFFFD200掉落：|r艾胥凡女士|n|cFFFFD200區域：|r永恆殿堂,2692,154831,301029,1508488,8,2,0,6,7,0
在一個無人知曉的黑暗地方，納拉達的孩子們，彷彿一片生與死的織毯在海床上扭動著。,|cFFFFD200掉落：|r年長的納拉達之子|n|cFFFFD200區域：|r納沙塔爾,2693,154832,301030,2027953,8,2,0,6,7,0
需多心智迷失在永恆宮殿外那一片漆黑的無底深淵。,|cFFFFD200掉落：|r黑水巨鰻|n|cFFFFD200區域：|r永恆殿堂,2694,154833,301031,2564610,8,2,0,6,7,0
納沙塔爾的狂魚自古學習到，要以大型群體移動，不然就會被深海中許多獵捕者吃掉。,|cFFFFD200掉落：|r匕齒駭魚|n|cFFFFD200區域：|r納沙塔爾,2695,154834,301032,2564610,8,2,0,6,7,0
上古諸神對納沙塔爾水生動物的影響無庸置疑，牠們許多只是作為恩若司之眼無意識地游著。,|cFFFFD200掉落：|r札奎爾|n|cFFFFD200區域：|r永恆殿堂,2696,154835,301033,2101158,8,2,0,6,7,0
螺殼幼年時長的殼比較軟，但很快就會長硬殼。,|cFFFFD200掉落：|r紫晶螺殼|n|cFFFFD200區域：|r納沙塔爾,2697,154836,301034,2530493,4,2,0,6,7,0
就算稜光螺殼年幼時的殼比較軟，但是依然會閃爍如鑽石般的光芒。,|cFFFFD200商人：|r使者尤提亞|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200陣營：|r安寇恩 - 崇敬|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,2698,154837,301035,2530489,4,2,2,6,7,0
這種深水蛞蝓身上鮮豔的色彩似乎讓牠散發出微微的暖光。,|cFFFFD200商人：|r安托莉亞‧海珠|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200陣營：|r破縛者 - 崇敬|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,2699,154838,301036,2763644,4,2,2,6,7,0
小心你的耳朵。,|cFFFFD200掉落：|r泥沼爬行者|n|cFFFFD200區域：|r納沙塔爾,2700,154839,301037,2763647,4,2,0,6,7,0
元素總是不斷為了聖物而衝突、戰鬥，但爭奪最激烈的就屬潮石了。,|cFFFFD200掉落：|r泰馮諾斯王子|n|cFFFFD200區域：|r納沙塔爾,2701,154840,301038,135861,6,2,0,6,7,0
潮石可以強化風暴和海洋的爪牙，因此兩邊都想得到。,|cFFFFD200掉落：|r沃爾端王子|n|cFFFFD200區域：|r納沙塔爾,2702,154841,301039,236154,6,2,0,6,7,0
把這堆活化的沙放在手指間擠壓很好玩，但它不是很喜歡你這樣做。,|cFFFFD200掉落：|r沙堡|n|cFFFFD200區域：|r納沙塔爾,2703,154842,301040,796636,6,2,0,6,7,0
納沙塔爾的多頭蛇族母會不斷地偷走並摧毀彼此的蛋，因此誰也說不準從蛋裡孵化出來地會是什麼。,|cFFFFD200掉落：|r納沙塔爾,2704,154843,301041,463493,8,2,0,6,7,0
靠近鹵石石海藻團，會讓你想起混雜著腐爛海藻的海水氣味。,|cFFFFD200掉落：|r阿瓦里奧斯|n|cFFFFD200區域：|r納沙塔爾,2706,154845,301044,960692,6,2,0,34,7,0
證據不容置疑，海藻團是透過幼芽來繁殖。大家不用再爭論了。,|cFFFFD200掉落：|r岩藻跛行者|n|cFFFFD200區域：|r納沙塔爾,2707,154846,301045,960692,6,2,0,34,7,0
納沙塔爾的捕食珊瑚在正確條件下，成長速度非常驚人。,|cFFFFD200掉落：|r肉食鞭笞者|n|cFFFFD200區域：|r納沙塔爾,2708,154847,301046,2027890,6,2,0,6,7,0
納沙塔爾的鰻魚非常善於躲藏在海床的孔縫和岩石之間。,|cFFFFD200掉落：|r沃寇斯|n|cFFFFD200區域：|r納沙塔爾,2709,154848,301047,133898,8,2,0,6,7,0
當巨浪猛襲這座城市時，不是所有生物都能幸運地接受恩若司的禮物。,|cFFFFD200商人：|r『管理者』菲蘭娜|n|cFFFFD200區域：|r納沙塔爾|n|cFFFFD200花費：|r40|Hcurrency:1721|h|TInterface\ICONS\inv_misc_enchantedpearlF.blp:0|t|h,2710,154849,301048,656241,3,2,2,6,7,0
黃金鼾鼻水豚的出生實在是超乎尋常地罕見，就連機械岡國王也沒辦法強迫自己機械化他這隻毛茸茸的可愛朋友。,|cFFFFD200掉落：|r機械岡國王|n|cFFFFD200區域：|r機械岡行動(傳奇)|n,2711,154850,301049,2205591,7,2,0,6,7,0
在所有的拱鼻水豚中，這一隻擁有最柔軟的毛皮。諷刺的是，牠不喜歡被撫摸。,|cFFFFD200掉落：|r蘑菇人阿狂|n|cFFFFD200區域：|r機械岡,2712,154851,301050,2205588,7,2,0,6,7,0
這是一隻難尋的罕見拱鼻水豚，因喜歡鑽入潮濕的密葉裡做窩的習性而知名。,|cFFFFD200商人：|r失竊的皇家販賣機器人|n|cFFFFD200區域：|r機械岡|n|cFFFFD200陣營：|r鏽栓反抗軍 - 尊敬|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,2713,154852,301051,2205593,7,2,2,6,7,0
這些年來，最初的追蹤信標原型機已經過了多次的升級。,|cFFFFD200區域：|r機械岡,2714,154853,301052,3004141,9,2,0,6,7,0
不清楚這原本是誰的手臂，但反正那傢伙不會再來拿回去了。,|cFFFFD200掉落：|r故障的野獸機器人|n|cFFFFD200區域：|r機械岡,2715,154854,301053,1521022,9,2,0,6,7,0
這的確是很「順手」的發明，但它也被設計成痛恨一切和「手」有關的雙關語。,|cFFFFD200專業技能：|r廢料場工程,2716,154855,301054,1521022,9,2,3,6,7,0
這是用來保護鏽栓鎮的其中一種微型機器人，現在以合理價格販售。,|cFFFFD200專業技能：|r廢料場工程,2717,154856,301055,2735922,9,2,3,6,7,0
他單純很高興自己被程式創造出來。,|cFFFFD200掉落：|rHK-8型空中壓制單位|n|cFFFFD200區域：|r機械岡行動,2718,154857,301056,2735923,9,2,0,6,7,0
絕對不要讓他咬你的骨頭。,|cFFFFD200掉落：|r揀骨者|n|cFFFFD200區域：|r機械岡,2719,154893,301136,2027842,1,2,0,6,7,0
沒人知道這些機械蜘蛛是誰造的，但大家都討厭它們。,|cFFFFD200掉落：|r機甲巨蛛|n|cFFFFD200區域：|r機械岡,2720,154894,301137,2493081,9,2,0,6,7,0
不需要多大隻的軟泥怪，就能吞下一名地精。,|cFFFFD200物品：|r一箱遭輻射汙染的整理過的零件,2721,154904,301162,132108,5,2,1,6,7,0
,,2723,154910,0,2267047,0,33840,-1,6,7,0
,,2724,154911,0,2766227,7,33840,-1,6,7,0
,,2725,154912,0,2620775,2,33840,-1,6,7,0
,,2726,154913,0,1508489,8,33840,-1,6,7,0
,,2727,154914,0,2027921,8,33840,-1,6,7,0
,,2728,154915,0,2027958,8,33840,-1,6,7,0
,,2729,154916,0,463493,8,33840,-1,6,7,0
,,2730,154917,0,254105,5,33840,-1,6,7,0
,,2731,154918,0,960692,6,33840,-1,6,7,0
,,2732,154919,0,237584,7,33840,-1,6,7,0
,,2733,154920,0,2564610,8,33840,-1,6,7,0
,,2734,154921,0,2530489,4,33840,-1,6,7,0
,,2735,154922,0,132108,5,33840,-1,6,7,0
,,2736,154923,0,2735924,9,33840,-1,6,7,0
,,2737,154924,0,2735920,9,33840,-1,6,7,0
,,2738,154925,0,2620863,9,33840,-1,6,7,0
,,2739,154926,0,2574425,9,33840,-1,6,7,0
,,2740,154927,0,3004141,9,33840,-1,6,7,0
,,2741,154928,0,2399248,9,33840,-1,6,7,0
,,2742,154929,0,2126356,9,33840,-1,6,7,0
這東西光打嗝所產生的臭氣，就夠你覺得自己這一天很倒楣了。,|cFFFFD200商人：|r尚恩‧威克斯|n|cFFFFD200區域：|r東瘟疫之地|n|cFFFFD200花費：|r3|Hitem:169665|h|TInterface\ICONS\INV_Misc_Bone_HumanSkull_01.blp:0|t|h,2747,155240,301985,2492254,3,82,2,6,7,0
這東西的下顎要是輕輕抖動，這表示牠成了某人的夢魘。,|cFFFFD200商人：|r尚恩‧威克斯|n|cFFFFD200區域：|r東瘟疫之地|n|cFFFFD200花費：|r1|Hitem:169665|h|TInterface\ICONS\INV_Misc_Bone_HumanSkull_01.blp:0|t|h,2748,155244,301992,132196,3,82,2,6,7,0
六條腿、兩隻螯、好多隻眼睛和布滿尖刺的身體？這東西太完美了！,|cFFFFD200商人：|r尚恩‧威克斯|n|cFFFFD200區域：|r東瘟疫之地|n|cFFFFD200花費：|r2|Hitem:169665|h|TInterface\ICONS\INV_Misc_Bone_HumanSkull_01.blp:0|t|h,2749,155246,301996,237373,3,82,2,6,7,0
狗從非常遠的地方就聽到她來了。,|cFFFFD200商人：|r尚恩‧威克斯|n|cFFFFD200區域：|r東瘟疫之地|n|cFFFFD200花費：|r3|Hitem:169665|h|TInterface\ICONS\INV_Misc_Bone_HumanSkull_01.blp:0|t|h,2750,155248,302003,2492256,5,82,2,6,7,0
,,2751,155267,0,134179,3,32,-1,6,7,0
,,2752,155268,0,134179,3,32,-1,6,7,0
就連他也無法撲滅我心中的火焰。,|cFFFFD200掉落：|r窺探機器頭目|n|cFFFFD200區域：|r機械岡,2753,155600,303023,2735924,9,2,0,6,7,0
殺不死的龍，能出什麼差錯？,|cFFFFD200掉落：|r海嶼遠征,2754,154165,300367,134158,3,2,0,6,7,0
最後一個想要順道拜訪這一小群生物的東西，就此毫無音訊。,|cFFFFD200掉落：|r海嶼遠征|n,2755,154693,300934,1519435,0,2,0,6,7,0
在一片黑暗中，這種小元素可以成為無限的舒服綠色光源。,|cFFFFD200區域：|r機械岡,2756,155579,303608,134576,6,2,0,6,7,0
這種水獺外表覆蓋的黏液，是種絕佳的防曬品。,|cFFFFD200寶藏：|r黏滑絲繭|n|cFFFFD200區域：|r納沙塔爾,2757,151700,294275,645906,8,2,0,6,7,0
鰻魚已經夠滑溜了，而這尾真是超級滑溜。,|cFFFFD200寶藏：|r黏滑絲繭|n|cFFFFD200區域：|r納沙塔爾,2758,151697,294278,2027955,8,2,0,6,7,0
這頭小八爪魚以黏液取代噴出的墨水。,|cFFFFD200寶藏：|r黏滑絲繭|n|cFFFFD200區域：|r納沙塔爾,2760,151673,294276,2101158,8,2,0,6,7,0
成年尖齒魚一咬之下的力道，足以咬穿白金釣竿。小心你的手指。,|cFFFFD200寶藏：|r黏滑絲繭|n|cFFFFD200區域：|r納沙塔爾,2761,151696,294277,2564610,8,2,0,6,7,0
這個種族長年在深海活動，對光線極為敏感。,|cFFFFD200寶藏：|r黏滑絲繭|n|cFFFFD200區域：|r納沙塔爾,2762,151651,294279,252780,0,2,0,6,7,0
這種黏液對裡面的寄居蟹提供了重要養份，如果它願意的話可以數年毋需進食。,|cFFFFD200寶藏：|r黏滑絲繭|n|cFFFFD200區域：|r納沙塔爾,2763,151632,294280,2027924,8,2,0,6,7,0
黏黏的海蛞蝓天天在海底分泌黏黏的蛞蝓黏液。,|cFFFFD200寶藏：|r黏滑絲繭|n|cFFFFD200區域：|r納沙塔爾,2765,151631,294274,2763642,8,2,0,6,7,0
