SourceText_lang,ID,ItemID,PvpFaction,SourceTypeEnum,SpellID
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（125）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r17|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13037,0,0,3,256259
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（125）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r17|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13038,0,1,3,256259
|cFFFFD200商人：|r奈塔哈卡特|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200陣營：|r贊達拉帝國 - 崇敬|n|cFFFFD200花費：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13039,0,0,2,256260
|cFFFFD200商人：|r莉亞娜修女|n|cFFFFD200區域：|r斯陀頌恩谷地|n|cFFFFD200陣營：|r風暴守望 - 崇敬|n|cFFFFD200花費：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13040,0,1,2,256260
|cFFFFD200專業技能：|r決戰艾澤拉斯銘文學（75）|n|cFFFFD200訓練師：|r柔伊‧墨鏈|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13041,0,1,3,256275
|cFFFFD200商人：|r補給官傅瑞|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200陣營：|r普勞德摩爾海軍府 - 尊敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13042,0,1,2,256276
|cFFFFD200世界任務：|r工作訂單：合約：普勞德摩爾海軍府|n|cFFFFD200區域：|r提拉加德海灣,13043,0,1,1,256277
|cFFFFD200專業技能：|r決戰艾澤拉斯銘文學（75）|n|cFFFFD200訓練師：|r柔伊‧墨鏈|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13044,0,1,3,256278
|cFFFFD200商人：|r軍需官艾寇恩|n|cFFFFD200區域：|r佐司瓦|n|cFFFFD200陣營：|r燼火會 - 尊敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13045,0,1,2,256279
|cFFFFD200世界任務：|r工作訂單：合約：燼火會|n|cFFFFD200區域：|r佐司瓦,13046,0,1,1,256280
|cFFFFD200專業技能：|r決戰艾澤拉斯銘文學（75）|n|cFFFFD200訓練師：|r柔伊‧墨鏈|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13047,0,1,3,256281
|cFFFFD200商人：|r莉亞娜修女|n|cFFFFD200區域：|r斯陀頌恩谷地|n|cFFFFD200陣營：|r風暴守望 - 尊敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13048,0,1,2,256282
|cFFFFD200世界任務：|r工作訂單：合約：風暴守望|n|cFFFFD200區域：|r斯陀頌恩谷地,13049,0,1,1,256283
|cFFFFD200專業技能訓練師：|r決戰艾澤拉斯銘文學（75）|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13050,0,0,3,256284
|cFFFFD200商人：|r奈塔哈卡特|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200陣營：|r贊達拉帝國 - 尊敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13051,0,0,2,256285
|cFFFFD200世界任務：|r工作訂單：合約：贊達拉帝國|n|cFFFFD200區域：|r祖達薩,13052,0,0,1,256286
|cFFFFD200專業技能訓練師：|r決戰艾澤拉斯銘文學（75）|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13053,0,0,3,256287
|cFFFFD200商人：|r補給官莉佳|n|cFFFFD200區域：|r納茲米爾|n|cFFFFD200陣營：|r塔蘭姬的遠征隊 - 尊敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13054,0,0,2,256288
|cFFFFD200世界任務：|r工作訂單：合約：塔蘭姬的遠征隊|n|cFFFFD200區域：|r納茲米爾,13055,0,0,1,256289
|cFFFFD200專業技能訓練師：|r決戰艾澤拉斯銘文學（75）|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13056,0,0,3,256290
|cFFFFD200商人：|r囤積者潔娜|n|cFFFFD200區域：|r沃魯敦|n|cFFFFD200陣營：|r沃魯敦人 - 尊敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13057,0,0,2,256291
|cFFFFD200世界任務：|r工作訂單：合約：沃魯敦人|n|cFFFFD200區域：|r沃魯敦,13058,0,0,1,256293
|cFFFFD200專業技能訓練師：|r決戰艾澤拉斯銘文學（75）|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13059,0,0,3,256294
|cFFFFD200專業技能訓練師：|r決戰艾澤拉斯銘文學（75）|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13060,0,1,3,256294
|cFFFFD200商人：|r收藏家卡裘|n|cFFFFD200區域：|r斯陀頌恩谷地|n|cFFFFD200陣營：|r托爾托追尋者 - 尊敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r收藏家卡裘|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200陣營：|r托爾托追尋者 - 尊敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13061,0,-1,2,256295
|cFFFFD200世界任務：|r工作訂單：合約：托爾托追尋者|n區域：斯陀頌恩谷地|n|n|cFFFFD200世界任務：|r工作訂單：合約：托爾托追尋者|n區域：祖達薩,13062,0,-1,1,256296
|cFFFFD200專業技能訓練師：|r決戰艾澤拉斯銘文學（75）|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13063,0,0,3,256297
|cFFFFD200專業技能訓練師：|r決戰艾澤拉斯銘文學（75）|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13064,0,1,3,256297
|cFFFFD200商人：|r收藏家卡裘|n|cFFFFD200區域：|r斯陀頌恩谷地|n|cFFFFD200陣營：|r托爾托追尋者 - 尊敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r收藏家卡裘|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200陣營：|r托爾托追尋者 - 尊敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13065,0,-1,2,256298
|cFFFFD200世界任務：|r工作訂單：合約：艾澤拉斯的勇士|n區域：斯陀頌恩谷地|n|n|cFFFFD200世界任務：|r工作訂單：合約：艾澤拉斯的勇士|n區域：祖達薩,13066,0,-1,-1,256299
|cFFFFD200掉落：|r奧迪爾|n|n|cFFFFD200寶藏：|r母親大人的箱子|n|cFFFFD200區域：|r奧迪爾,13067,0,-1,0,256303
|cFFFFD200掉落：|r奧迪爾|n|n|cFFFFD200寶藏：|r母親大人的箱子|n|cFFFFD200區域：|r奧迪爾,13068,0,-1,0,256304
|cFFFFD200掉落：|r奧迪爾|n|n|cFFFFD200寶藏：|r母親大人的箱子|n|cFFFFD200區域：|r奧迪爾,13069,0,-1,0,256305
|cFFFFD200專業技能訓練師：|r決戰艾澤拉斯銘文學（50）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13070,0,0,3,256308
|cFFFFD200專業技能訓練師：|r決戰艾澤拉斯銘文學（50）|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13071,0,1,3,256308
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（50）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13072,0,0,3,256510
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（50）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13073,0,1,3,256510
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（50）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13074,0,0,3,256511
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（50）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13075,0,1,3,256511
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（50）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13076,0,0,3,256512
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（50）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13077,0,1,3,256512
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（50）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13078,0,0,3,256513
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（50）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13079,0,1,3,256513
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（85）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13080,0,0,3,256514
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（85）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13081,0,1,3,256514
|cFFFFD200商人：|r蘭莎‧灰羽|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200陣營：|r榮勛軍團 - 崇敬|n|cFFFFD200花費：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13082,0,0,2,256515
|cFFFFD200商人：|r復仇者潔拉娜|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200陣營：|r第七軍團 - 崇敬|n|cFFFFD200花費：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13083,0,1,2,256515
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（85）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13084,0,0,3,256516
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（85）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13085,0,1,3,256516
|cFFFFD200商人：|r奈塔哈卡特|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200陣營：|r贊達拉帝國 - 崇敬|n|cFFFFD200花費：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13086,0,0,2,256517
|cFFFFD200商人：|r莉亞娜修女|n|cFFFFD200區域：|r斯陀頌恩谷地|n|cFFFFD200陣營：|r風暴守望 - 崇敬|n|cFFFFD200花費：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13087,0,1,2,256517
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（85）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13088,0,0,3,256518
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（85）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13089,0,1,3,256518
|cFFFFD200商人：|r補給官莉佳|n|cFFFFD200區域：|r納茲米爾|n|cFFFFD200陣營：|r塔蘭姬的遠征隊 - 崇敬|n|cFFFFD200花費：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13090,0,0,2,256519
|cFFFFD200商人：|r補給官傅瑞|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200陣營：|r普勞德摩爾海軍府 - 崇敬|n|cFFFFD200花費：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13091,0,1,2,256519
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（85）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13092,0,0,3,256520
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（85）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13093,0,1,3,256520
|cFFFFD200商人：|r囤積者潔娜|n|cFFFFD200區域：|r沃魯敦|n|cFFFFD200陣營：|r沃魯敦人 - 崇敬|n|cFFFFD200花費：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13094,0,0,2,256521
|cFFFFD200商人：|r軍需官艾寇恩|n|cFFFFD200區域：|r佐司瓦|n|cFFFFD200陣營：|r燼火會 - 崇敬|n|cFFFFD200花費：|r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,13095,0,1,2,256521
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（1）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13096,0,0,3,256689
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（1）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13097,0,1,3,256689
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（1）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13098,0,0,3,256690
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（1）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13099,0,1,3,256690
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（1）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13100,0,0,3,256692
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（1）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13101,0,1,3,256692
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（1）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13102,0,0,3,256694
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（1）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13103,0,1,3,256694
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（75）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13104,0,0,3,256695
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（75）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13105,0,1,3,256695
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（75）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13106,0,0,3,256696
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（75）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13107,0,1,3,256696
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（75）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13108,0,0,3,256698
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（75）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13109,0,1,3,256698
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（75）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13110,0,0,3,256699
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（75）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13111,0,1,3,256699
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（125）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r17|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13112,0,0,3,256700
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（125）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r17|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13113,0,1,3,256700
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（125）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r17|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13114,0,0,3,256701
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（125）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r17|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13115,0,1,3,256701
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（125）|n|cFFFFD200訓練師：|r瑟修莉|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r17|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13116,0,0,3,256702
|cFFFFD200專業技能：|r決戰艾澤拉斯珠寶設計（125）|n|cFFFFD200訓練師：|r山繆‧迪‧科爾頓三世|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r17|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13117,0,1,3,256702
|cFFFFD200專業技能：|r決戰艾澤拉斯製皮（1）|n|cFFFFD200訓練師：|r贊荷|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13118,0,0,3,256748
|cFFFFD200專業技能：|r決戰艾澤拉斯製皮（1）|n|cFFFFD200訓練師：|r卡珊卓拉‧布雷諾|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13119,0,1,3,256748
|cFFFFD200專業技能：|r決戰艾澤拉斯製皮（25）|n|cFFFFD200訓練師：|r贊荷|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13120,0,0,3,256749
|cFFFFD200專業技能：|r決戰艾澤拉斯製皮（25）|n|cFFFFD200訓練師：|r卡珊卓拉‧布雷諾|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13121,0,1,3,256749
|cFFFFD200專業技能：|r決戰艾澤拉斯製皮（25）|n|cFFFFD200訓練師：|r贊荷|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13122,0,0,3,256751
|cFFFFD200專業技能：|r決戰艾澤拉斯製皮（25）|n|cFFFFD200訓練師：|r卡珊卓拉‧布雷諾|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13123,0,1,3,256751
|cFFFFD200專業技能：|r決戰艾澤拉斯製皮（1）|n|cFFFFD200訓練師：|r贊荷|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13124,0,0,3,256752
|cFFFFD200專業技能：|r決戰艾澤拉斯製皮（1）|n|cFFFFD200訓練師：|r卡珊卓拉‧布雷諾|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13125,0,1,3,256752
|cFFFFD200專業技能：|r決戰艾澤拉斯製皮（25）|n|cFFFFD200訓練師：|r贊荷|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13126,0,0,3,256754
|cFFFFD200專業技能：|r決戰艾澤拉斯製皮（25）|n|cFFFFD200訓練師：|r卡珊卓拉‧布雷諾|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,13127,0,1,3,256754
|cFFFFD200專業技能：|r決戰艾澤拉斯製皮（1）|n|cFFFFD200訓練師：|r贊荷|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13128,0,0,3,256755
|cFFFFD200專業技能：|r決戰艾澤拉斯製皮（1）|n|cFFFFD200訓練師：|r卡珊卓拉‧布雷諾|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,13129,0,1,3,256755
