Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID,HiddenBeforeDisplaySeason,LegacyAfterTimeEvent
完成250個軍團挖掘場。,天下無難石,頭銜獎勵：破土者,10609,-1,-1,10608,15071,0,10,131072,109,134435,0,47879,0,0,0,0
在傳奇難度中，前往眾星之廷並關閉巡邏隊長葛陀通知的每一個哨站以後，再擊敗他。,等待葛陀,,10610,1571,-1,0,15254,0,10,0,62,136090,0,48196,0,0,0,0
在傳奇難度中，在眾星之廷目睹諫言者梅朗卓斯和大博學者艾莉珊德對話。,隔牆有耳,,10611,1571,-1,0,15254,0,10,0,63,1354189,0,49604,0,0,0,0
,Hidden Tracking - 325 Artifact XP Earned,,10614,-1,-1,0,15304,0,0,1048576,27,136243,0,48043,0,0,0,0
完成下列故事情節，更進一步瞭解夜落精靈。,夜落但不失落,解鎖：蘇拉瑪爾世界任務,10617,-1,-1,0,15252,0,10,131072,24,1409002,0,48103,0,0,0,0
幫助極速蝸蝸在石暗岩洞贏得蝸牛賽跑。,極速蝸蝸！,,10626,-1,-1,0,15252,0,5,133120,31,442735,137298,48216,0,0,0,0
在斯鐸海姆到達納夏爾崗哨頂端。,電梯往上,,10627,-1,-1,0,15257,0,5,0,9,1409000,0,48278,0,0,0,0
將你的角色升到第20級。,魔獸英雄出少年,跨遊戲獎勵：《爐石戰記》聖騎士英雄莉雅德倫女士,10657,-1,-1,0,15268,0,0,133124,53,1061040,0,48441,0,0,0,0
在普通或更高難度的翡翠夢魘中，在所有團隊成員身上都有四個通道的夢境精華時，擊敗伊索德雷。,夢境之龍環遊世界,,10663,-1,-1,0,15255,0,10,0,18,1354172,0,48566,0,0,0,0
探索艾蘇納，解開世界地圖上未知的區域。,探索艾蘇納,,10665,-1,-1,0,15257,0,10,2228224,3,1408998,0,48630,0,0,0,0
探索維爾薩拉，解開世界地圖上未知的區域。,探索維爾薩拉,,10666,-1,-1,0,15257,0,10,2228224,4,1409010,0,48646,0,0,0,0
探索高嶺，解開世界地圖上未知的區域。,探索高嶺,,10667,-1,-1,0,15257,0,10,2228224,5,1409000,0,48662,0,0,0,0
探索斯鐸海姆，解開世界地圖上未知的區域。,探索斯鐸海姆,,10668,-1,-1,0,15257,0,10,2228224,6,1409001,0,48678,0,0,0,0
探索蘇拉瑪爾，解開世界地圖上未知的區域。,探索蘇拉瑪爾,,10669,-1,-1,0,15257,0,10,2228224,7,1409002,0,48694,0,0,0,0
在《暗影之境》資料片上線前達到110級。,110級(傳承),,10671,-1,-1,9060,15446,0,0,14340,8,1408997,0,0,0,0,0,0
取得下列所有破碎群島的聲望崇敬。,破碎群島外交官,,10672,-1,-1,0,15258,0,10,131072,1,1408999,0,48715,0,0,0,0
在普通或更高難度的暗夜堡中，在沒有任何玩家離開中心圓環的情況下擊敗斯寇派隆。,不准越線,,10678,1530,-1,0,15255,0,10,0,43,133832,0,48806,0,0,0,0
在傳奇難度中，前往看守者鐵獄在所有隊伍成員都被「火」掉時擊敗艾胥貢。,我才不冷,,10679,1493,-1,0,15254,0,10,0,50,133886,0,48847,0,0,0,0
在傳奇難度中，前往看守者鐵獄並在寇達娜遁入暗影且不使用伊露恩之光的情況下，安全躲過厄滅之魂，再擊敗寇達娜。,天黑黑,,10680,-1,-1,0,15254,0,10,0,51,136122,0,48849,0,0,0,0
收集100個頭部欄位外觀。,時尚達人：頭部,,10681,-1,-1,0,15259,0,5,131072,1,133127,0,48856,0,0,0,0
收集100個胸部欄位外觀。,時尚達人：胸部,,10682,-1,-1,0,15259,0,5,131072,2,132648,0,48858,0,0,0,0
Artifacts - Beast Master Hunter Hati Display Info,Artifacts - Beast Master Hunter Hati Display Info,,10683,-1,-1,0,130,0,0,1048577,10,136243,0,48864,0,0,0,0
收集100個腿部欄位外觀。,時尚達人：腿部,,10684,-1,-1,0,15259,0,5,131072,3,134591,0,48872,0,0,0,0
收集100個腳部欄位外觀。,時尚達人：腳部,,10685,-1,-1,0,15259,0,5,131072,4,132543,0,48874,0,0,0,0
收集100個腰部欄位外觀。,時尚達人：腰部,,10686,-1,-1,0,15259,0,5,131072,5,132493,0,48876,0,0,0,0
收集200個背部欄位外觀。,時尚達人：背部,,10687,-1,-1,0,15259,0,5,131072,6,133770,0,48878,0,0,0,0
收集100個手腕欄位外觀。,時尚達人：手腕,,10688,-1,-1,0,15259,0,5,131072,7,132605,0,48880,0,0,0,0
收集100個武器或副手欄位外觀。,時尚達人：武器和副手,,10689,-1,-1,0,15259,0,5,131200,14,331151,0,48882,0,0,0,0
收集15個外袍欄位外觀。,時尚達人：外袍,,10690,-1,-1,0,15259,0,5,131072,8,135026,0,48885,0,0,0,0
收集15個襯衣欄位外觀。,時尚達人：襯衣,,10691,-1,-1,0,15259,0,5,131072,10,135005,0,48887,0,0,0,0
收集100個肩部欄位外觀。,時尚達人：肩部,,10692,-1,-1,0,15259,0,5,131072,12,135061,0,48889,0,0,0,0
收集100個手部欄位外觀。,時尚達人：手部,,10693,-1,-1,0,15259,0,5,131072,13,133816,0,48891,0,0,0,0
解開下列所有的成就。,容光煥發,頭銜：容光煥發的,10694,-1,-1,0,15259,0,10,131072,15,133384,0,48893,0,0,0,0
在普通或更高難度的暗夜堡中，於3秒內擊敗16個古爾丹之眼以後，擊敗古爾丹。,看得你心裡發寒,,10696,1530,-1,0,15255,0,10,0,52,1100023,0,48931,0,0,0,0
在普通或更高難度的暗夜堡中，在夜井附近打開所有的聚光燈，然後擊敗時光異象。,最美好的時光,,10697,1530,-1,0,15255,0,10,0,44,462534,0,48964,0,0,0,0
完成下列的維爾薩拉故事情節。,這就是維爾薩拉！,,10698,-1,-1,0,15252,0,10,131072,20,1409010,0,48968,0,0,0,0
在普通或更高難度的暗夜堡中，在與大博學者艾莉珊德對戰時遭到恆龍寶寶背叛，然後擊敗恆龍寶寶和艾莉珊德。,然後寶寶就死掉了,,10699,1530,-1,0,15255,0,10,0,51,298656,0,48989,0,0,0,0
在普通或更高難度的暗夜堡中，在不受虛無回音傷害的情況下擊敗提克迪奧斯。,你說什麼，我沒聽到,,10704,1530,-1,0,15255,0,10,0,49,236625,0,49029,0,0,0,0
招募5個部隊。,編組部隊,,10706,-1,-1,0,15304,0,5,131072,4,1033594,0,49035,0,0,0,0
在傳奇難度中，前往看守者鐵獄照亮復仇魂體，並解放它。,照亮魂體,,10707,-1,-1,0,15254,0,10,0,52,136215,0,49067,0,0,0,0
在玄鴉堡找到伊麗珊娜‧黑羽所有的日記故事。,我的魔典裡全是你,,10709,-1,-1,0,15254,0,10,131072,53,354435,0,50230,0,0,0,0
在傳奇難度中，前往玄鴉堡在殺死一個煩躁的靈魂以後擊敗眾魂融合體。,玄鴉堡夜未眠,,10710,-1,-1,0,15254,0,10,0,54,236548,0,52306,0,0,0,0
在傳奇難度中，前往玄鴉堡在不殺害伊麗珊娜盟友的情況下，擊敗伊麗珊娜‧黑羽。,引怪？你壞壞,,10711,-1,-1,0,15254,0,10,0,55,456031,0,52304,0,0,0,0
Artifact Power earned from Vignettes,Artifact Power - Earned - Vignette,,10712,-1,-1,0,130,0,0,1048576,12,136243,0,49116,0,0,0,0
Artifact Power earned from Treasures,Artifact Power - Earned - Treasure,,10713,-1,-1,0,130,0,0,1048576,13,136243,0,49118,0,0,0,0
Artifact Power earned from World Drops,Artifact Power - Earned - World Drop,,10714,-1,-1,0,130,0,0,1048576,14,136243,0,49121,0,0,0,0
Artifact Power earned from Quests,Artifact Power - Earned - Quest,,10715,-1,-1,0,130,0,0,1048576,15,136243,0,49123,0,0,0,0
Artifact Power earned from Dungeons,Artifact Power - Earned - Dungeon,,10716,-1,-1,0,130,0,0,1048576,16,136243,0,49125,0,0,0,0
Artifact Power earned from Skirmishes,Artifact Power - Earned - Skirmish,,10717,-1,-1,0,130,0,0,1048576,17,136243,0,49127,0,0,0,0
Artifact Power earned from Arena,Artifact Power - Earned - Arena,,10718,-1,-1,0,130,0,0,1048576,18,136243,0,49129,0,0,0,0
Artifact Power earned from Unrated BG,Artifact Power - Earned - Unrated BG,,10719,-1,-1,0,130,0,0,1048576,19,136243,0,49131,0,0,0,0
Artifact Power earned from Rated BG,Artifact Power - Earned - Rated BG,,10720,-1,-1,0,130,0,0,1048576,20,136243,0,49133,0,0,0,0
Artifact Power earned from Honor System,Artifact Power - Earned - Honor System,,10721,-1,-1,0,130,0,0,1048576,21,136243,0,49135,0,0,0,0
由破碎群島達拉然噴泉釣起下列的硬幣。,願望終結者,,10722,-1,-1,0,171,0,10,131072,68,133858,0,49182,0,0,0,0
在魔獸世界12週年慶期間登入。,魔獸世界12週年紀念,,10741,-1,-1,0,15274,0,0,2048,68,133783,139284,49489,0,0,0,0
在普通或更高難度的暗夜堡中，在不吃到超過20塊毒蛋糕的情況下擊敗提里埃斯。,不吃麩質,,10742,1530,-1,0,15255,0,10,0,45,237360,0,49502,0,0,0,0
達到巔峰等級1以及榮譽等級50，並獲得聯盟領袖的認可。,巔峰狀態,,10743,-1,1,0,15279,0,0,6144,119,458725,0,49504,0,0,0,0
達到巔峰等級1以及榮譽等級50，並獲得聯盟領袖的認可。,巔峰狀態,,10745,-1,0,0,15279,0,0,6144,120,458725,0,49506,0,0,0,0
完成你的職業大廳戰役任務並解鎖一個新的神兵武器外觀。,鑄於戰火,,10746,-1,-1,0,15304,0,10,4096,17,236368,0,49542,0,0,0,0
解開進階神兵武器的全部4種顏色外觀。,戰鬥風格：進階,,10747,-1,-1,0,15411,0,0,2048,12,236338,0,51992,0,0,0,0
解開英勇神兵武器的全部4種顏色外觀。,戰鬥風格：英勇,,10748,-1,-1,0,15304,0,10,0,22,236341,0,51997,0,0,0,0
解開兵禍神兵武器的全部4種顏色外觀。,戰鬥風格：兵禍,,10749,-1,1,0,15304,0,10,0,24,236342,0,51922,0,0,0,0
解開隱藏版神兵武器的全部4種顏色外觀。,戰鬥風格：隱藏版,,10750,-1,-1,0,15304,0,10,0,25,236343,0,55245,0,0,0,0
2016年冬幕節禮物，冷凍槍的光榮擁有人。,嗚…這裡好冷,,10751,-1,-1,0,15274,0,0,2048,29,133202,0,49553,0,0,0,0
在普通或更高難度的翡翠夢魘中，在圖爾‧怒掌活著的情況下擊敗厄索克。,怕怕熊,,10753,-1,-1,0,15255,0,10,0,16,571585,0,51067,0,0,0,0
在普通或更高難度的暗夜堡中，在所有團隊成員遭受秘法感染的影響時擊敗大植物學家泰亞恩。,自食惡果,,10754,1530,-1,0,15255,0,10,0,48,132100,0,49725,0,0,0,0
於普通或更高難度中，前往翡翠夢魘然後在與薩維斯戰鬥的每一階段擊敗黑暗中的生物。,黑暗算什麼,,10755,-1,-1,0,15255,0,10,0,20,1357796,0,49729,0,0,0,0
啟動蘇拉瑪爾所有的地脈饋流。,含情地脈,,10756,-1,-1,0,15252,0,10,131072,36,1391767,0,49749,0,0,0,0
將一個主要專業技能的所有帶星配方升級到兩星以上。,資源滿檔,,10761,-1,-1,0,169,0,10,131072,42,1387621,0,49815,0,0,0,0
烹煮下列軍團食譜中的15種。,軍團菜單,,10762,-1,-1,0,170,0,10,131072,65,1387654,0,50012,0,0,0,0
完成下列的艾蘇納故事情節。,艾蘇納馬踏踏,,10763,-1,-1,0,15252,0,10,131072,5,1408998,0,50075,0,0,0,0
全身每個部位都裝備物品等級最低790級的精良物品(在決戰艾澤拉斯開放前)。,破碎藍裝人,,10764,-1,-1,9707,15446,0,0,2048,15,1116923,0,0,0,0,0,0
全身每個部位都裝備物品等級最低840級的史詩物品(在決戰艾澤拉斯開放前)。,破碎紫裝人,,10765,-1,-1,9708,15446,0,0,2048,23,1113071,0,0,0,0,0,0
在傳奇難度中，前往暗心灌木林先殺掉恨裔憎惡體後再擊敗德瑞薩隆。,破蛋高手,,10766,1466,-1,0,15254,0,10,0,41,652130,0,50117,0,0,0,0
Number of Ghouls Summoned by Unholy DK Artifact,Hidden Tracking - Apocalypse Ghouls Summoned,,10768,-1,-1,0,15304,0,0,1048577,29,136243,0,50156,0,0,0,0
在傳奇難度中，前往暗心灌木林然後在薩維斯之影累積10層末日活化以後擊敗薩維斯之影。,連家都燒了,,10769,-1,-1,0,15254,0,10,0,42,1396976,0,50206,0,0,0,0
找到穿著可愛護目鏡的皮皮。,橘色的旅行者,,10770,-1,-1,0,15246,0,5,131072,15,1044996,0,50208,0,0,0,0
在普通或更高難度的翡翠夢魘中，先摧毀所有的脈動卵囊以後再擊敗艾樂瑞斯‧雷弗拉爾。,巢毀卵破,,10771,-1,-1,0,15255,0,10,0,15,136113,0,50213,0,0,0,0
在普通或更高難度的翡翠夢魘中，在不淨化下列夢魘部隊的情況下擊敗塞納留斯。,夢魘部隊與你同在,,10772,1520,-1,0,15255,0,10,0,19,1357812,0,50215,0,0,0,0
在傳奇難度中，前往幽暗地道在不被充能閃電擊中的情況下擊敗伊凡爾。,秘能靜電,,10773,1516,-1,0,15254,0,10,0,61,135753,0,50253,0,0,0,0
在森林瀑布接受艾維娜的挑戰，並在單次挑戰中收集10顆翡翠寶珠。,猛禽後裔,玩具：翡翠之風,10774,-1,-1,0,15252,0,5,0,30,134206,139773,50237,0,0,0,0
在傳奇難度中，前往幽暗地道並在戰鬥中不曾耗盡夜井能量的情況下擊敗寇斯提拉斯。,阻止淨化,,10775,1516,-1,0,15254,0,10,0,60,655994,0,50251,0,0,0,0
在傳奇難度中，前往幽暗地道在不殺死任何滯時怨靈的情況下擊敗諫言者凡卓斯。,沒時間浪費,,10776,1516,-1,0,15254,0,10,0,59,369214,0,50249,0,0,0,0
取得夜落精靈聲望崇拜。,夜落精靈,,10778,-1,-1,0,15258,0,10,131072,3,1394956,0,50247,0,0,0,0
前往艾薩拉之眼擊敗艾薩拉之怒。,艾薩拉之眼,,10780,1456,-1,0,15254,0,10,0,1,1417426,0,50261,0,0,0,0
在英雄或更高的難度中，擊敗艾薩拉之眼的艾薩拉之怒。,英雄：艾薩拉之眼,,10781,1456,-1,10780,15254,0,10,0,2,1417426,0,50263,0,0,0,0
在傳奇難度中，前往艾薩拉之眼擊敗艾薩拉之怒。,傳奇：艾薩拉之眼,,10782,1456,-1,10781,15254,0,10,0,3,1417426,0,50265,0,0,0,0
前往暗心灌木林擊敗薩維斯之影。,暗心灌木林,,10783,1466,-1,0,15254,0,10,0,4,1417425,0,50267,0,0,0,0
在英雄或更高的難度中，擊敗暗心灌木林的薩維斯之影。,英雄：暗心灌木林,,10784,1466,-1,10783,15254,0,10,0,5,1417425,0,50269,0,0,0,0
在傳奇難度中，前往暗心灌木林擊敗薩維斯之影。,傳奇：暗心灌木林,,10785,1466,-1,10784,15254,0,10,0,6,1417425,0,50271,0,0,0,0
前往英靈殿擊敗歐丁。,英靈殿,,10786,1477,-1,0,15254,0,10,0,7,1417427,0,50276,0,0,0,0
在英雄或更高的難度中，擊敗英靈殿的歐丁。,英雄：英靈殿,,10788,1477,-1,10786,15254,0,10,0,8,1417427,0,50278,0,0,0,0
在傳奇難度中，前往英靈殿擊敗歐丁。,傳奇：英靈殿,,10789,1477,-1,10788,15254,0,10,0,9,1417427,0,50280,0,0,0,0
完成下列的斯鐸海姆故事情節。,這故事不只酷，還維酷,,10790,-1,-1,0,15252,0,10,131072,19,1409001,0,50290,0,0,0,0
在斯鐸海姆完成所有六扳機兄弟相關任務。,這根本不划算,,10793,-1,-1,0,15252,0,5,131072,34,463874,0,50305,0,0,0,0
前往奈薩里奧巢穴擊敗達古爾。,奈薩里奧巢穴,,10795,1458,-1,0,15254,0,10,0,10,1417429,0,50307,0,0,0,0
在英雄或更高的難度中，擊敗奈薩里奧巢穴的達古爾。,英雄：奈薩里奧巢穴,,10796,1458,-1,10795,15254,0,10,0,11,1417429,0,50309,0,0,0,0
在傳奇難度中，前往奈薩里奧巢穴擊敗達古爾。,傳奇：奈薩里奧巢穴,,10797,1458,-1,10796,15254,0,10,0,12,1417429,0,50311,0,0,0,0
擊敗紫羅蘭堡之襲的罪魁禍首。,紫羅蘭堡之襲,,10798,1544,-1,0,15254,0,10,0,13,1417432,0,50313,0,0,0,0
在英雄或更高的難度中，擊敗紫羅蘭堡之襲的罪魁禍首。,英雄：紫羅蘭堡之襲,,10799,1544,-1,10798,15254,0,10,0,14,1417432,0,50316,0,0,0,0
在傳奇難度中，擊敗紫羅蘭堡之襲的罪魁禍首。,傳奇：紫羅蘭堡之襲,,10800,1544,-1,10799,15254,0,10,0,15,1417432,0,50319,0,0,0,0
在看守者鐵獄擊敗寇達娜。,看守者鐵獄,,10801,1493,-1,0,15254,0,10,0,16,1417431,0,50322,0,0,0,0
在英雄或更高的難度中，擊敗看守者鐵獄的寇達娜‧魔歌。,英雄：看守者鐵獄,,10802,1493,-1,10801,15254,0,10,0,17,1417431,0,50324,0,0,0,0
在傳奇難度中，前往看守者鐵獄擊敗寇達娜‧魔歌。,傳奇：看守者鐵獄,,10803,1493,-1,10802,15254,0,10,0,18,1417431,0,50326,0,0,0,0
前往玄鴉堡擊敗克塔羅斯‧黑羽堡主。,玄鴉堡,,10804,1501,-1,0,15254,0,10,0,19,1417423,0,50328,0,0,0,0
在英雄或更高的難度中，擊敗玄鴉堡的克塔羅斯‧黑羽堡主。,英雄：玄鴉堡,,10805,1501,-1,10804,15254,0,10,0,20,1417423,0,50330,0,0,0,0
在傳奇難度中，前往玄鴉堡擊敗克塔羅斯‧黑羽堡主。,傳奇：玄鴉堡,,10806,1501,-1,10805,15254,0,10,0,21,1417423,0,50332,0,0,0,0
前往靈魂之喉擊敗黑爾雅。,靈魂之喉,,10807,1492,-1,0,15254,0,10,0,22,1417428,0,50334,0,0,0,0
在英雄或更高的難度中，擊敗靈魂之喉的黑爾雅。,英雄：靈魂之喉,,10808,1492,-1,10807,15254,0,10,0,23,1417428,0,50336,0,0,0,0
在傳奇難度中，前往靈魂之喉擊敗黑爾雅。,傳奇：靈魂之喉,,10809,1492,-1,10808,15254,0,10,0,24,1417428,0,50338,0,0,0,0
在傳奇難度中，前往幽暗地道擊敗諫言者凡卓斯。,傳奇：幽暗地道,,10813,1516,-1,0,15254,0,10,0,27,1417430,0,50346,0,0,0,0
在傳奇難度中，前往眾星之廷擊敗諫言者梅朗卓斯。,傳奇：眾星之廷,,10816,1571,-1,0,15254,0,10,0,30,1417424,0,50350,0,0,0,0
在普通或更高難度的暗夜堡中，於下列地區與法刃艾露莉亞交戰並擊敗她。她必須在進入戰鬥後120秒以內抵達目的地，並且在被擊敗為止都留在目的地。,換換風景,,10817,1530,-1,0,15255,0,10,0,46,306845,0,50356,0,0,0,0
在翡翠夢魘內擊敗下列首領。,黑暗枝幹,,10818,1520,-1,0,15255,0,10,131072,4,1413864,0,50361,0,0,0,0
在翡翠夢魘擊敗下列被腐化的夢境守護者。,受盡折磨的夢境守護者,,10819,1520,-1,0,15255,0,10,131072,5,1413865,0,50365,0,0,0,0
在翡翠夢魘擊敗薩維斯。,艾恩裂隙,,10820,1520,-1,0,15255,0,10,0,6,1413871,0,50369,0,0,0,0
在傳奇難度中，前往翡翠夢魘擊敗奈珊卓拉。,傳奇：奈珊卓拉,,10821,1520,-1,0,15255,0,10,4096,7,1413869,0,50371,0,0,0,0
在傳奇難度中，前往翡翠夢魘擊敗艾樂瑞斯‧雷弗拉爾。,傳奇：艾樂瑞斯‧雷弗拉爾,,10822,1520,-1,0,15255,0,10,4096,8,1413867,0,50373,0,0,0,0
在傳奇難度中，前往翡翠夢魘擊敗『腐化之心』伊蓋諾斯。,傳奇：伊蓋諾斯,,10823,1520,-1,0,15255,0,10,4096,9,1413868,0,50375,0,0,0,0
在傳奇難度中，前往翡翠夢魘擊敗厄索克。,傳奇：厄索克,,10824,1520,-1,0,15255,0,10,4096,10,1413870,0,50377,0,0,0,0
在傳奇難度中，前往翡翠夢魘擊敗夢魘之龍。,傳奇：夢魘之龍,,10825,1520,-1,0,15255,0,10,4096,11,1413866,0,50379,0,0,0,0
在傳奇難度中，前往翡翠夢魘擊敗塞納留斯。,傳奇：塞納留斯,,10826,1520,-1,0,15255,0,10,4096,12,1413865,0,50381,0,0,0,0
在傳奇難度中，前往翡翠夢魘擊敗薩維斯。,傳奇：薩維斯,頭銜：夢旅者,10827,1520,-1,0,15255,0,10,4096,13,1413871,0,50383,0,0,0,0
在暗夜堡底層擊敗下列首領。,蜿蜒水道,,10829,1530,-1,0,15255,0,10,131072,29,1413863,0,50387,0,0,0,0
在普通或更高難度的翡翠夢魘中，於10秒內對伊蓋諾斯之眼造成20次夢魘爆炸後，擊敗伊蓋諾斯。,消除紅眼,,10830,-1,-1,0,15255,0,10,0,17,1357795,0,50391,0,0,0,0
在暗夜堡擊敗下列首領。,皇家圖書館,,10837,1530,-1,0,15255,0,10,131072,30,1413857,0,50393,0,0,0,0
在暗夜堡擊敗下列首領。,暗夜之塔,,10838,1530,-1,0,15255,0,10,131072,31,1413855,0,50397,0,0,0,0
在暗夜堡擊敗古爾丹。,背叛者高臺,,10839,1530,-1,0,15255,0,10,0,32,1413856,0,50401,0,0,0,0
在傳奇難度中，前往暗夜堡擊敗斯寇派隆。,傳奇：斯寇派隆,,10840,1530,-1,0,15255,0,10,4096,33,1413859,0,50403,0,0,0,0
在傳奇難度中，前往暗夜堡擊敗時光異象。,傳奇：時光異象,,10842,1530,-1,0,15255,0,10,4096,34,1413854,0,50405,0,0,0,0
在傳奇難度中，前往暗夜堡擊敗提里埃斯。,傳奇：提里埃斯,,10843,1530,-1,0,15255,0,10,4096,35,1413863,0,50408,0,0,0,0
在傳奇難度中，前往暗夜堡擊敗法刃艾露莉亞。,傳奇：法刃艾露莉亞,,10844,1530,-1,0,15255,0,10,4096,36,1413860,0,50410,0,0,0,0
在傳奇難度中，前往暗夜堡擊敗星占師伊崔斯。,傳奇：星占師伊崔斯,,10845,1530,-1,0,15255,0,10,4096,37,1413861,0,50412,0,0,0,0
在傳奇難度中，前往暗夜堡擊敗大植物學家泰亞恩。,傳奇：大植物學家泰亞恩,,10846,1530,-1,0,15255,0,10,4096,38,1413857,0,50414,0,0,0,0
在傳奇難度中，前往暗夜堡擊敗提克迪奧斯。,傳奇：提克迪奧斯,,10847,1530,-1,0,15255,0,10,4096,39,1413862,0,50416,0,0,0,0
在傳奇難度中，前往暗夜堡擊敗克羅索斯。,傳奇：克羅索斯,,10848,1530,-1,0,15255,0,10,4096,40,1413858,0,50418,0,0,0,0
在傳奇難度中，前往暗夜堡擊敗大博學者艾莉珊德。,傳奇：大博學者艾莉珊德,,10849,1530,-1,0,15255,0,10,4096,41,1413855,0,50420,0,0,0,0
在傳奇難度中，前往暗夜堡擊敗古爾丹。,傳奇：古爾丹,頭銜：復仇化身,10850,1530,-1,0,15255,0,10,4096,42,1413856,0,50422,0,0,0,0
在普通或更高難度的暗夜堡中，先擊敗歷練豐富的虛空元素，再擊敗星占師伊崔斯。,元素又怎樣！,,10851,1530,-1,0,15255,0,10,0,47,135728,0,50424,0,0,0,0
在你的職業大廳進行研究，將神兵知識提高到10級。,略懂神兵武器,,10852,-1,-1,0,15411,0,0,2048,7,1411834,0,0,0,0,0,0
透過職業大廳的研究員，得知關於你的神兵武器的所有知識。,名留青史,,10853,-1,-1,10852,15411,0,0,2048,8,1411833,0,0,0,0,0,0
以公會隊伍挑戰翡翠夢魘，並成為伺服器第一個擊敗傳奇難度薩維斯的公會。,伺服器首殺！薩維斯,,10854,-1,-1,0,15093,0,0,63744,24,1413871,0,50432,0,0,0,0
以公會隊伍挑戰暗夜堡，並成為伺服器第一個擊敗傳奇難度古爾丹的公會。,伺服器首殺！古爾丹,,10855,-1,-1,0,15093,0,0,63744,26,1413856,0,50434,0,0,0,0
以公會隊伍挑戰艾薩拉之眼，並於傳奇難度中擊敗艾薩拉之怒。,傳奇：艾薩拉之眼公會團,,10856,1456,-1,0,15262,0,10,49152,1,1417426,0,50436,0,0,0,0
以公會隊伍挑戰暗心灌木林，並於傳奇難度中擊敗薩維斯之影。,傳奇：暗心灌木林公會團,,10857,1466,-1,0,15262,0,10,49152,2,1417425,0,50438,0,0,0,0
