Name_lang,Pos[0],Pos[1],Pos[2],MapOffset[0],MapOffset[1],FlightMapOffset[0],FlightMapOffset[1],ID,ContinentID,ConditionID,CharacterBitNumber,Flags,UiTextureKitID,MinimapAtlasMemberID,Facing,SpecialIconConditionID,VisibilityConditionID,MountCreatureID[0],MountCreatureID[1]
Quest Path 8334: 9.0 Bastion - Treasure Max Level - Wisdom - Taxi - E to B - EJC,-1682.95,-3915.67,6537.99,0,0,0,0,2652,2222,0,0,1024,0,4689,0,0,0,163012,163012
Quest Path 8336: 9.0 Bastion - Max Level - Temple of Loyalty - Zipline - Lower - Up (JAK),-1878.04,-2949.3,6594.46,0,0,0,0,2653,2222,0,0,1024,0,4689,0,0,0,163012,163012
Quest Path 8337: 9.0 Bastion - Max Level - Temple of Loyalty - Zipline - Lower - Down (JAK),-1875.05,-3053.58,6578.56,0,0,0,0,2654,2222,0,0,1024,0,4689,0,0,0,163012,163012
Quest Path 8338: 9.0 Bastion - Max Level - Temple of Loyalty - Zipline - Upper - Up (JAK),-1880.41,-2739.06,6747.7,0,0,0,0,2655,2222,0,0,1024,0,4689,0,0,0,163012,163012
Quest Path 8339: 9.0 Bastion - Max Level - Temple of Loyalty - Zipline - Upper - Down (JAK),-1878.85,-2832.69,6604.44,0,0,0,0,2656,2222,0,0,1024,0,4689,0,0,0,163012,163012
Quest Path 8335: 9.0 Maw - Torghast - Floor 90 - Up,1858.73,-9508.33,112.436,0,0,0,0,2657,2162,0,0,1024,0,4689,0,0,0,171394,171394
Quest Path 8340: 9.0 Maw - Torghast - Floor 90 - Down,1767.36,-9401.06,51.6879,0,0,0,0,2658,2162,0,0,1024,0,4689,0,0,0,171394,171394
Quest Path 8347: 9.0 Bastion - Treasure Max Level - Courage - Taxi - Return - EJC,-3338.56,-3821.47,6604.36,0,0,0,0,2659,2222,0,0,1024,0,4689,0,0,0,163012,163012
Quest Path 8348: 9.0 Bastion - Treasure Max Level - Wisdom - Taxi - Return - EJC,-1697,-4136.97,6752.08,0,0,0,0,2660,2222,0,0,1024,0,4689,0,0,0,163012,163012
Quest Path 8359: 9.0 Ardenweald - COV - Drust - Ch2 - Flight out of Darkreach - LWB,-7384.63,1533.96,5514.93,0,0,0,0,2661,2222,0,0,1024,0,4689,0,0,0,17972,17972
Quest Path 8363: 9.0 Maldraxxus - House of Plagues - Pipeline Up - EJC,1571.53,-3006.6,3305.35,0,0,0,0,2662,2222,0,0,1024,0,4689,0,0,0,17972,17972
Quest Path 8372: 9.0 Bastion - Path of Ascension - Capture - Devourer - Anima Gateway Taxi - GJC,-1206.24,685.944,7251.12,0,0,0,0,2663,2375,0,0,1024,0,4689,0,0,0,163012,163012
Quest Path 8374: 9.0 Maw - Outdoor - Ve'nari -> Planes of Torment,5326.62,7251.51,4760.87,0,0,0,0,2664,2222,0,0,1024,0,4689,0,0,0,172953,172953
Quest Path 8387: 9.0 Bastion - Teleport Pads -  Eternal Forge Suburbs -> Miri's Chapel - SBV,-1371.95,-4861.93,6744.3,0,0,0,0,2665,2222,0,0,1024,0,4689,0,0,0,163012,163012
Quest Path 8388: 9.0 Bastion - Teleport Pads -  Miri's Chapel ->  Eternal Forge Suburbs - SBV,-1405.41,-4955.6,6639.38,0,0,0,0,2666,2222,0,0,1024,0,4689,0,0,0,163012,163012
Quest Path 8421: 9.0 Maw - Outdoor - Mawsworn Rifts - Zovaal's -> Calcis,4870.66,7698.88,4832.07,0,0,0,0,2670,2222,0,0,1024,0,4689,0,0,0,174965,174965
Quest Path 8422: 9.0 Maw - Outdoor - Mawsworn Rifts - Calcis -> Zovaal's,4531.57,7226.17,4861.12,0,0,0,0,2671,2222,0,0,1024,0,4689,0,0,0,174965,174965
Quest Path 8423: 9.0 Maw - Outdoor - Mawsworn Rifts - Crucible -> Tremaculum,5241.99,7620.28,4777.02,0,0,0,0,2672,2222,0,0,1024,0,4689,0,0,0,174965,174965
Quest Path 8424: 9.0 Maw - Outdoor - Mawsworn Rifts - Tremaculum -> Crucible,4412.65,7872.12,4928.59,0,0,0,0,2673,2222,0,0,1024,0,4689,0,0,0,174965,174965
Quest Path 8375: 9.0 Maw - Outdoor - Ve'nari -> Beastwarrens,3976.54,6455.24,4810.06,0,0,0,0,2674,2222,0,0,1024,0,4689,0,0,0,172953,172953
Quest Path 8425: 9.0 Bastion - Treasure - Out of Bounds Teleporter - 01 - SBV,-2841.47,-4840.13,6531.43,0,0,0,0,2675,2222,0,0,1024,0,4689,0,0,0,163012,163012
Quest Path 8426: 9.0 Bastion - Treasure - Out of Bounds Teleporter - 02 - SBV,-4930.67,-5332.65,6496.44,0,0,0,0,2676,2222,0,0,1024,0,4689,0,0,0,163012,163012
Quest Path 8427: 9.0 Bastion - Treasure - Out of Bounds Teleporter - 03 - SBV,-3395.43,-5449.78,6497.51,0,0,0,0,2677,2222,0,0,1024,0,4689,0,0,0,163012,163012
Quest Path 8428: 9.0 Bastion - Treasure - Out of Bounds Teleporter - 04 - SBV,-2228.28,-5700.02,6622.16,0,0,0,0,2678,2222,0,0,1024,0,4689,0,0,0,163012,163012
收集者露臺，昇靈堡,-1803.76,-3804.84,6579.19,0,0,0,0,2680,2222,0,628,3,0,4689,0,0,0,159123,159123
Quest Path 8460: 9.0 Bastion - Cloudwalker Coffer - Zipline - To Memorial Shrine (MAH),-1630.7,-5222.68,6546.09,0,0,0,0,2681,2222,0,0,1024,0,4689,0,0,0,163012,163012
樂土堡信標，昇靈堡,-1919.25,-5533.36,6723.8,0,0,0,0,2682,2222,0,672,227,5367,11792,310.404,0,5703,0,0
Quest Path 8472: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Amphitheater -> Covenant Hall - GJC,-1763.95,-5731.1,6823.57,0,0,0,0,2683,2222,0,0,1024,0,4689,0,0,0,159123,159123
Quest Path 8473: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Sanctum -> Amphitheater - GJC,-2155.2,-5333.48,6541.69,0,0,0,0,2684,2222,0,0,1024,0,4689,0,0,0,159123,159123
Quest Path 8474: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Fate's Precipice -> Sanctum - GJC,-1536.75,-5553.85,6855.41,0,0,0,0,2685,2222,0,0,1024,0,4689,0,0,0,159123,159123
Quest Path 8475: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Sanctum -> Fate's Precipice - GJC,-1385.41,-5340.55,6683.04,0,0,0,0,2686,2222,0,0,1024,0,4689,0,0,0,159123,159123
Quest Path 8476: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Humility Terrace -> Sanctum - GJC,-1892.28,-5924.67,6855.41,0,0,0,0,2687,2222,0,0,1024,0,4689,0,0,0,159123,159123
Quest Path 8477: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Sanctum -> Humility Terrace - GJC,-2082.77,-5934.2,6692.46,0,0,0,0,2688,2222,0,0,1024,0,4689,0,0,0,159123,159123
Quest Path 8500: 9.0.5 Maw - Hidden Object - Shadehound Mount - Perdition Upper to Zovaals - LJS,4532.53,7226.16,4863.83,0,0,0,0,2690,2222,0,0,1024,0,4689,0,0,0,174965,174965
Quest Path 8507: 9.1 Campaign- Ch 06 - House of Rituals - Surface -> Exoramas - KRB,3395,-4014,3577,0,0,0,0,2691,0,0,0,1024,0,4689,0,0,0,177789,177789
Quest Path 8508: 9.1 Campaign- Ch 06 - House of Rituals - Exoramas -> Surface - KRB,3394,-4053,3489,0,0,0,0,2692,0,0,0,1024,0,4689,0,0,0,177789,177789
"Seamless Proto, Revendreth",615.474,-450.821,123.95,0,0,0,0,2693,1550,0,673,1024,0,4689,0,0,0,164767,164767
"Seamless Proto, Boralus",757.26,-268.559,87.7963,0,0,0,0,2694,1549,0,674,1024,0,4689,0,0,0,164767,164767
守衛者歇息地,3270.73,5739.16,4939.34,0,0,0,0,2698,2222,90243,675,43,0,4689,340.408,0,0,172953,172953
塔札維許室外,-6084.95,4824.28,4790.76,0,0,0,0,2699,2222,0,676,1024,0,4689,330,0,0,0,0
維娜里避難所,4535.13,6706.66,4830.24,0,0,0,0,2700,2222,90243,677,43,0,4689,16.6716,0,0,172953,172953
『帷幕市集』塔札維許,-5895.64,4810.74,4789.99,0,0,0,0,2703,2222,92289,639,11,0,4689,0,0,92289,164767,164767
Quest Path 8614: 9.0 Maw - Outdoor - Ve'nari -> Perdition Hold,4166,7261.88,4827.4,0,0,0,0,2708,2222,0,0,1024,0,4689,0,0,0,172953,172953
Quest Path 8615: 9.0 Maw - Outdoor - Ve'nari -> Desmotaeron,4717.42,5815.09,4883.54,0,0,0,0,2709,2222,0,0,1024,0,4689,0,0,0,172953,172953
Quest Path 8616: 9.0 Maw - Outdoor - Mawsworn Rifts - Desmotaeron -> Perdition Hold,4165.75,7262.1,4827.4,0,0,0,0,2710,2222,0,0,1024,0,4689,0,0,0,174965,174965
Quest Path 8617: 9.0 Maw - Outdoor - Mawsworn Rifts - Perdition Hold -> Desmotaeron ,4715.88,5819.5,4883.97,0,0,0,0,2711,2222,0,0,1024,0,4689,0,0,0,174965,174965
不朽休憩地,-3830.2,-2399.02,110.981,0,0,0,0,2712,2481,0,680,1027,5411,13367,0,0,0,183977,183977
創始育床阿爾法,-3372.1,-2789.45,114.958,0,0,0,0,2713,2481,0,681,1027,5411,13367,0,0,0,183977,183977
創始育床貝塔,-2831.81,-3323.87,88.8444,0,0,0,0,2714,2481,0,682,1027,5411,13367,0,0,0,183977,183977
元質平原阿爾法,-4227.95,-2862.12,-160.372,0,0,0,0,2715,2481,0,683,1027,5411,13367,0,0,0,183977,183977
元質平原奧米加,-4395.12,-3877.6,-229.764,0,0,0,0,2716,2481,0,684,1027,5411,13367,0,0,0,183977,183977
Quest Path 8628: 10.0 - Pre-Prod - Krav'rel to Azure Archives - (STM),-5352.29,1407.97,776.54,0,0,0,0,2717,0,0,0,1024,0,4689,0,0,0,134687,134687
Quest Path 8629: 10.0 - Pre-Prod: Azure Archives to Kirin Tor Hub - (STM),-3832.24,502.071,648.266,0,0,0,0,2718,0,0,0,1024,0,4689,0,0,0,134687,134687
Quest Path 8630: 10.0 - Pre-Prod - Bombing Run - (STM),-2787.82,-1257.59,935.369,0,0,0,0,2719,0,0,0,1024,0,4689,0,0,0,153047,153047
Quest Path 8631: 10.0 - Pre-Prod - Kalthraz Fortress to Azure Archives - (STM),-5635.16,1168.64,794.02,0,0,0,0,2720,0,0,0,1024,0,4689,0,0,0,153047,153047
Quest Path 8635: 10.0 Pre-Prod - Grasslands - Dragonsmeet to Emerald Gardens (JLW),-1525.76,4634.47,155.067,0,0,0,0,2722,2444,0,0,1024,0,4689,0,0,0,32562,32562
庇護城，澤瑞斯莫提斯,-4212.99,684.648,-41.5031,0,0,0,0,2724,2374,0,685,3,5411,13368,78,0,95860,183977,183977
信仰之憩，澤瑞斯莫提斯,-3540.51,679.705,-44.922,0,0,0,0,2725,2374,0,686,3,5411,13368,252,0,95860,183977,183977
朝聖者之澤，澤瑞斯莫提斯,-3730.98,-595.01,-7.68064,0,0,0,0,2728,2374,0,687,3,5411,13368,0,0,95860,183977,183977
育生棲地樞位,-3214.42,-13.0747,-81.7167,0,0,0,0,2729,2374,94907,688,483,5427,13842,271,34450,0,0,0
內部樞位,-3204.4,52.5903,-81.5236,0,0,0,0,2730,2374,94906,690,483,5427,13842,60,94887,0,0,0
統御之握,-3824.99,-2609.52,78.7595,0,0,0,0,2731,2481,0,689,1027,5411,13367,0,0,0,183977,183977
[HIDDEN] - 9.2 Resonant Peaks - Teleport Network - Hidden Hub (Connects all Nodes to each other without unique paths) (MAH/JDA),-3231.14,-1.85938,-81.3632,0,0,0,0,2732,2374,0,691,1216,0,11792,0,0,0,163012,163012
佐瓦爾的魔爪，澤瑞斯莫提斯,-2813.67,174.406,-130.995,0,0,0,0,2733,2374,0,693,35,5411,13368,0,0,0,183977,183977
祖源嶼，澤瑞斯莫提斯,-2489.43,99.7326,-86.3493,0,0,0,0,2734,2374,0,692,35,5411,13368,0,0,0,183977,183977
聖塚瞰臺，澤瑞斯莫提斯,-3834.8,-751.033,28.4241,0,0,0,0,2736,2374,94751,711,35,5411,13368,0,0,0,183977,183977
首創者聖塚，澤瑞斯莫提斯,-3829.58,-1170.97,42.79,0,0,0,0,2737,2374,0,697,35,5411,13368,0,0,0,183977,183977
最終樞位,-3101.15,26.1719,105.026,0,0,0,0,2738,2374,94912,695,483,5427,13842,153,94887,0,0,0
斷然守望，甦醒海岸,2348.89,-1394.95,375.254,0,0,0,0,2739,2444,94824,694,227,5367,11792,41,0,94824,0,0
10.0 Construction - Teleport Network - Hidden Hub (Connects all Nodes to each other without unique paths) (JDA),0,0,0,0,0,0,0,2740,2444,0,713,1216,0,11792,0,0,0,163012,163012
"Skytop Lookout (QD), The Waking Shores",3094.99,86.5573,281.973,0,0,0,0,2741,2444,94823,696,227,5367,11792,106,0,94823,0,0
第五樞位,-3145.45,-63.9444,55.3769,0,0,0,0,2742,2374,94909,698,483,5427,13842,153,94887,0,0,0
第四樞位,-3048.1,45.5521,17.7757,0,0,0,0,2743,2374,94908,699,483,5427,13842,0,94887,0,0,0
第三樞位,-2965.27,-123.465,-13.8355,0,0,0,0,2744,2374,94911,700,483,5427,13842,0,94887,0,0,0
第二樞位,-2992.47,82.2465,-4.47248,0,0,0,0,2745,2374,94910,701,483,5427,13842,0,94887,0,0,0
第一樞位,-2939.63,44.5174,-51.1149,0,0,0,0,2746,2374,94886,702,483,5427,13842,0,94887,95502,0,0
弧形密室,-3311.01,36.1181,-88.094,0,0,0,0,2747,2374,94914,703,483,5427,13842,0,94887,0,0,0
儲備密室,-3286.36,80.8455,-87.2216,0,0,0,0,2748,2374,94915,704,483,5427,13842,0,94887,0,0,0
圓弧密室,-3380.94,318.845,-226.956,0,0,0,0,2749,2374,94916,705,483,5427,13842,0,94887,0,0,0
沉睡密室,-3299.96,250.344,-232.21,0,0,0,0,2750,2374,94917,706,483,5427,13842,0,94887,0,0,0
絢爛密室,-3374.48,112.953,-199.306,0,0,0,0,2751,2374,94918,707,483,5427,13842,0,94887,0,0,0
晶紅生命聖殿，甦醒海岸,1530,-393,334,0,0,0,0,2752,2444,0,708,227,5367,11792,93,0,0,0,0
密藏樞位,-3195.03,71.7205,-81.5228,0,0,0,0,2754,2374,94919,709,227,5427,13842,0,0,0,0,0
創始育床奧米加,-2231.86,-3876.5,65.0195,0,0,0,0,2757,2481,0,710,1027,5411,13367,0,0,0,183977,183977
蒼藍文庫，蒼藍高地,-5341.57,1454.62,777.357,0,0,0,0,2773,2444,0,716,3,0,4689,0,0,0,197880,197880
安東尼達斯營地，蒼藍高地,-3800.96,404.451,659.11,0,0,0,0,2774,2444,0,717,3,0,4689,0,0,0,197880,197880
伊斯凱拉，蒼藍高地,-4471.6,4051.17,6.60777,0,0,0,0,2775,2444,0,718,3,0,4689,0,0,0,192936,192936
Quest Path 8851: 10.0 Plains - Emerald Hub - Taxi Down to Portal Grove (RMV),-1116.66,5148.18,20.2205,0,0,0,0,2782,2444,0,0,1024,0,4689,0,0,0,190808,190808
Quest Path 8852: 10.0 Plains - Emerald Hub - Taxi Up to Shady Snctuary (RMV),-1425.59,4602.87,136.928,0,0,0,0,2783,2444,0,0,1024,0,4689,0,0,0,190808,190808
荒僻營地，蒼藍高地,-5185.14,-1414.03,529.346,0,0,0,0,2784,2444,0,722,3,0,4689,0,0,0,69067,69067
羅甯之盾，蒼藍高地,-2771.06,-1691.83,967.432,0,0,0,0,2786,2444,0,723,3,0,4689,0,0,0,69067,69067
鈷藍集會，蒼藍高地,-2575.58,145.816,859.506,0,0,0,0,2787,2444,0,724,3,0,4689,0,0,0,197880,197880
塞隆崗哨，蒼藍高地,-2114.69,-1620.64,972.813,0,0,0,0,2788,2444,0,725,3,0,4689,0,0,0,192874,192874
三瀑布守望，蒼藍高地,-2646.13,3410.31,448.605,0,0,0,0,2789,2444,0,743,3,0,4689,0,0,0,69067,69067
木階哨站，雍亞拉平原,204.839,365.977,344.212,0,0,0,0,2790,2444,0,726,3,0,4689,0,0,0,192807,192807
莫魯凱，雍亞拉平原,-706.476,2048.9,480.371,0,0,0,0,2792,2444,0,727,3,0,4689,0,0,0,192807,192807
叉河路口，雍亞拉平原,-2578.26,1392.61,556.36,0,0,0,0,2793,2444,0,728,3,0,4689,0,0,0,192807,192807
蹄拉凱，雍亞拉平原,-1671.17,3788.55,487.023,0,0,0,0,2794,2444,0,729,3,0,4689,0,0,0,192807,192807
寬蹄哨站，雍亞拉平原,-666.658,3296.99,404.326,0,0,0,0,2795,2444,0,731,3,0,4689,0,0,0,192807,192807
林蔭聖所，雍亞拉平原,-1493.5,4564.61,159.788,0,0,0,0,2796,2444,0,730,3,0,4689,0,0,0,196282,196282
餘燼守望，雍亞拉平原,147.856,1759.92,371.596,0,0,0,0,2797,2444,0,732,3,0,4689,0,0,0,192874,192874
松木崗哨，雍亞拉平原,-1504.53,727.177,530.739,0,0,0,0,2798,2444,0,742,3,0,4689,0,0,0,192807,192807
拉札薩爾之境，雍亞拉平原,-444.337,407.776,517.096,0,0,0,0,2799,2444,0,714,3,0,4689,0,0,0,196282,196282
屋克杜魯哨站，甦醒海岸,652.896,3258.6,1.9367,0,0,0,0,2800,2444,0,733,3,0,4689,0,0,0,192936,192936
頂尖觀測所，甦醒海岸,949.517,2758.06,203.593,0,0,0,0,2801,2444,0,734,3,0,4689,0,0,0,192940,192940
黑曜王座，甦醒海岸,2337.28,2635.61,383.85,0,0,0,0,2802,2444,0,738,3,0,4689,0,0,0,192940,192940
屋克杜魯碼頭，甦醒海岸,3908.18,997.292,14.5058,0,0,0,0,2803,2444,0,739,3,0,4689,0,0,0,192936,192936
屋克杜魯靜水，甦醒海岸,3407.95,322.642,19.2777,0,0,0,0,2804,2444,0,753,3,0,4689,0,0,103670,192936,192936
翼息大使館，甦醒海岸,3508.34,-1411.17,93.5039,0,0,0,0,2805,2444,0,740,3,0,4689,0,0,0,192874,192874
生命寶庫遺跡，甦醒海岸,2321.31,-533.653,54.4512,0,0,0,0,2806,2444,0,737,3,0,4689,0,0,0,192874,192874
晶紅生命之池，甦醒海岸,1753.25,42.125,312.453,0,0,0,0,2807,2444,0,736,3,0,4689,0,0,0,192940,192940
黑曜壁壘，甦醒海岸,1847.22,1283.49,188.379,0,0,0,0,2808,2444,0,741,3,0,4689,0,0,0,192940,192940
龍鱗基地，甦醒海岸,939.792,832.415,129.831,0,0,0,0,2809,2444,0,735,3,0,4689,0,0,0,69067,69067
沃卓肯，薩爪祖斯,-10.0295,-844.186,838.066,0,0,0,0,2810,2444,0,745,3,0,4689,0,0,0,192940,192940
蓋利奇爾崗哨，薩爪祖斯,-317.998,-2055.99,942.457,0,0,0,0,2811,2444,0,748,3,0,4689,0,0,0,192940,192940
時光合流，薩爪祖斯,-1287.83,-2946.32,1174.45,0,0,0,0,2812,2444,0,721,3,0,4689,0,0,0,197879,197879
阿爾蓋瑟拉，薩爪祖斯,1378.72,-1893.49,536.458,0,0,0,0,2813,2444,0,747,3,0,4689,0,0,0,197880,197880
隱蔽骨窖，薩爪祖斯,2929.67,-3170.86,338.56,0,0,0,0,2814,2444,0,749,3,0,4689,0,0,0,192940,192940
花園聖壇，薩爪祖斯,-1118.86,-485.134,1011.07,0,0,0,0,2815,2444,0,751,3,0,4689,0,0,0,196282,196282
時光沙地，薩爪祖斯,-1125.42,-2708.84,1039.31,0,0,0,0,2816,2444,0,750,3,0,4689,0,0,0,197879,197879
天頂觀測所，甦醒海岸,2610.12,-1153.98,322.371,0,0,0,0,2817,2444,0,744,3,0,4689,0,0,0,192940,192940
洪荒化身牢獄，薩爪祖斯,394.649,-4186.89,1555.19,0,0,0,0,2818,2444,0,746,3,0,4689,0,0,0,197879,197879
Quest Path 9123: 10.0 Plains - Merithra's Watch - Taxi Down to Shady Sanctuary (RMV),-1427.72,4599.71,136.928,0,0,0,0,2820,2444,0,0,1024,0,4689,0,0,0,190808,190808
Quest Path 9124: 10.0 Plains - Emerald Hub - Taxi Up to Merithra's Watch (RMV),-1625.44,4586.67,286.775,0,0,0,0,2821,2444,0,0,1024,0,4689,0,0,0,190808,190808
Quest Path 9125: 10.0 Plains - Emerald Hub - Taxi to Lunedane (RMV),-2685.56,5269.29,110.948,0,0,0,0,2822,2444,0,0,1024,0,4689,0,0,0,190808,190808
Quest Path 9126: 10.0 Plains - Lunedane - Taxi to Shady Sanctuary (RMV),-1424.36,4603.24,136.928,0,0,0,0,2823,2444,0,0,1024,0,4689,0,0,0,190808,190808
Quest Path 9147: 10.0 Plains - Emerald Hub - Taxi to Lunedane - PERSONAL (RMV),-2400.16,5153.22,123.643,0,0,0,0,2824,2444,0,0,1024,0,4689,0,0,0,190808,190808
雍伊爾溫泉，雍亞拉平原,-2444.62,2524.7,623.861,0,0,0,0,2825,2444,0,754,3,0,4689,0,0,0,192807,192807
紀元邊境，薩爪祖斯,-1094.86,-2180.94,1274.04,0,0,0,0,2834,2444,101187,760,99,5486,16849,323.55,0,101187,0,0
[Hidden] 10.0 Travel Network - Destination Input,942.036,745.96,132.937,0,0,0,0,2835,2444,0,0,1024,0,16849,0,0,0,163012,163012
阿爾蓋瑟拉，薩爪祖斯,1474.7,-3201.79,1289.88,0,0,0,0,2836,2444,101188,759,99,5486,16849,91.547,0,101188,0,0
瓦瑟洛斯，蒼藍高地,-3162.35,-2953.38,1545.89,0,0,0,0,2837,2444,102529,757,99,5486,16849,63.2709,0,102529,0,0
鈷藍集會，蒼藍高地,-3116.16,230.263,1090.23,0,0,0,0,2838,2444,101191,755,99,5486,16849,343.255,0,101191,0,0
拉札薩爾之境，雍亞拉平原,-546.64,662.31,523.791,0,0,0,0,2839,2444,101195,758,99,5486,16849,304.605,0,101195,0,0
雍亞拉平原，林蔭聖所,-1379.76,4499.69,138.509,0,0,0,0,2840,2444,101196,715,99,5486,16849,169.109,0,101196,0,0
天頂觀測所，甦醒海岸,2339.44,-1351.98,586.083,0,0,0,0,2841,2444,102521,761,99,5486,16849,136.223,0,102521,0,0
甦醒海岸，晶紅鱗哨站,568.223,882.838,279.178,0,0,0,0,2842,2444,101198,756,99,5486,16849,358.115,0,101198,0,0
[Hidden] 10.0 Travel Network - Destination Output,941.304,746.026,133.053,0,0,0,0,2843,2444,0,0,1024,0,16849,0,0,0,163012,163012
莫魯凱，諾庫德進攻據點,-704.672,2047.51,480.241,0,0,0,0,2847,2516,0,719,1027,0,4689,0,0,0,192807,192807
諾庫德大道，諾庫德進攻據點,-663.998,3296.38,404.328,0,0,0,0,2848,2516,0,720,1027,0,4689,0,0,0,192807,192807
長矛之戰，諾庫德進攻據點,-1019.81,1268.85,402.026,0,0,0,0,2849,2516,0,762,1027,0,4689,0,0,0,192807,192807
蹄拉凱，諾庫德進攻據點,-1671.03,3790.14,487.027,0,0,0,0,2850,2516,0,764,1027,0,4689,0,0,0,192807,192807
雍伊爾溫泉，諾庫德進攻據點,-2445.67,2528.07,624.072,0,0,0,0,2851,2516,0,763,1027,0,4689,0,0,0,192807,192807
莫克特村，禁忌之境,6407.71,-2560.27,13.5108,0,0,0,0,2855,2444,0,765,3,0,4689,0,0,0,192936,192936
Quest Path 9315: 10.0.7 Forbidden Reach - War Creche - Taxi - Go Up - EJC,6014.91,-3093.91,200.234,0,0,0,0,2856,2444,0,0,1024,0,4689,0,0,0,201432,201432
Quest Path 9316: 10.0.7 Forbidden Reach - War Creche - Taxi - Go Down - EJC,6047.64,-3071.48,155.023,0,0,0,0,2857,2444,0,0,1024,0,4689,0,0,0,201432,201432
10.1 UG - Campaign - Ch6 - Aberrus Upper Platform (SMART),2853.62,2691.19,746.773,0,0,0,0,2860,2600,0,766,1027,0,4689,0,0,0,192940,192940
莫克特小島，禁忌之境,6308.24,-2255.78,277.145,0,0,0,0,2862,2444,107640,767,99,5486,16849,279,0,107640,0,0
洛姆，扎拉萊克洞窟,-324.573,2032.03,-64.9991,0,0,0,0,2863,2454,0,768,3,0,4689,260.363,0,0,205387,205387
黑曜之眠，扎拉萊克洞窟,1061.22,2355.44,-177.092,0,0,0,0,2864,2454,0,769,3,0,4689,87.5251,0,0,203651,203651
龍鱗營地，扎拉萊克洞窟,-959.299,3140.23,50.3428,0,0,0,0,2865,2454,0,770,3,0,4689,336.825,0,0,69067,69067
流瀑峽谷，雍亞拉平原,-61.4983,45.7587,187.764,0,0,0,0,2866,2444,0,0,1667,5530,4689,94.3204,0,0,192940,192940
連通道，扎拉萊克洞窟,-68.6597,757.781,82.0801,0,0,0,0,2867,2454,0,0,1667,5527,4689,273.145,0,0,205387,205387
洛姆舊路、雍亞拉平原,-1593.98,4136.11,391.389,0,0,0,0,2874,2444,0,0,1667,5530,4689,94.3204,0,0,192807,192807
洛姆舊路，扎拉萊克洞窟,-1549.84,3535.55,220.887,0,0,0,0,2875,2454,0,0,1667,5527,4689,273.145,0,0,69067,69067
守望裂口，扎拉萊克洞窟,-2068.42,3454.71,279.775,0,0,0,0,2876,2454,0,0,1667,5527,4689,273.145,0,0,69067,69067
守望裂口，蒼藍高地,-2598.36,3435.73,452.879,0,0,0,0,2877,2444,0,0,1667,5527,4689,273.145,0,0,69067,69067
織絲者巢穴，阿茲-卡罕特,-593.35,-1446.64,-1086.42,0,0,0,0,2882,2601,0,772,3,0,4689,0,0,0,207469,207469
"Quest Path 9429: 10.1.7 Heritage - Night Elf - Player Up to the Start of Shadow Hold, Lower Floor (MPK)",4901.89,-395.27,351.03,0,0,0,0,2887,1,0,0,1024,0,4689,0,0,0,201432,201432
歐爾雷野營地，阿茲-卡罕特,-796.043,876.144,-950.171,0,0,0,0,2889,2601,0,775,3,0,4689,0,0,0,218328,218328
"Quest Path 9443: 10.1.7 Heritage - Night Elf - Player Up to the Start of Shadow Hold, Hel'nurath's Room (MPK)",4857.62,-385.405,350.203,0,0,0,0,2892,1,0,0,1024,0,4689,0,0,0,201432,201432
地洞區，阿茲-卡罕特,-2149.56,-975.33,-1325.16,0,0,0,0,2893,2601,0,776,3,0,4689,0,0,0,207469,207469
中央營地，翡翠夢境,-1716.35,7074.14,198.08,0,0,0,0,2902,2548,0,778,3,0,4689,0,0,0,74410,74410
翠綠碧茵，翡翠夢境,-1328.38,5746.05,45.0421,0,0,0,0,2903,2548,0,779,3,0,4689,0,0,0,196282,196282
伊瑟拉之眼，翡翠夢境,-81.6215,6754.07,132.971,0,0,0,0,2904,2548,0,780,3,0,4689,0,0,0,196282,196282
湧泉瞰臺，翡翠夢境,-282.983,8216.58,100.75,0,0,0,0,2905,2548,0,781,3,0,4689,0,0,0,196282,196282
貝拉梅斯，埃達希爾,-1715.97,7073.85,198.114,0,0,0,0,2915,2444,0,782,3,0,4689,0,0,0,74410,74410
烏爾阿野營地，阿茲-卡罕特,-1544.42,-590.804,-1354.36,0,0,0,0,2919,2601,0,783,3,0,4689,0,0,0,218328,218328
法林的先遣營地，阿茲-卡罕特,689.847,-1651.46,-979.471,0,0,0,0,2920,2601,0,784,3,0,4689,0,0,0,218328,218328
姆瑪爾，阿茲-卡罕特,-1406.26,-2817.04,-1181.04,0,0,0,0,2921,2601,0,785,3,0,4689,0,0,0,205387,205387
頓內爾的恩典，聖落之地,2471.55,-1204.88,-53.0359,0,0,0,0,2922,2601,0,803,3,0,4689,0,0,0,218328,218328
聖光火花，聖落之地,1552.84,10.934,-49.3786,0,0,0,0,2923,2601,0,804,3,0,4689,0,0,0,218328,218328
聖光壁壘，聖落之地,998.538,1040.24,45.0309,0,0,0,0,2924,2601,0,796,3,0,4689,0,0,0,218328,218328
機會營地，鳴響深淵,72.316,-4018.75,128.844,0,0,0,0,2925,2601,0,808,3,0,4689,0,0,0,224376,224376
